onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.017	0.85	0.3	3.066	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
6.087	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.632	False	stim	stop_failure	s627	False
8.342	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.537	False	stim	go	s627	False
10.731	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.45	False	stim	stop_failure	s627	False
13.118	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.484	False	stim	go	s627	False
15.641	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.332	False	stim	go	s627	False
18.031	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.417	False	stim	go	s627	False
20.423	0.85	0.25	2.794	1.0	89.0	stop_signal	89.0	True	0.401	False	stim	stop_failure	s627	False
23.218	0.85	0.2	2.386	0.0	89.0	stop_signal	71.0	True	0.492	False	stim	go	s627	False
25.607	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
27.863	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.439	False	stim	stop_failure	s627	False
30.389	0.85	0.2	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
32.778	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.415	False	stim	go	s627	False
35.168	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.472	False	stim	stop_failure	s627	False
37.423	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.536	False	stim	go	s627	False
39.815	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.439	False	stim	go	s627	False
42.071	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
44.327	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.421	False	stim	go	s627	False
46.58	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.401	False	stim	go	s627	False
48.968	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.432	False	stim	stop_failure	s627	False
51.224	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
53.477	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.375	False	stim	stop_failure	s627	False
55.866	0.85	0.2	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
58.258	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.393	False	stim	go	s627	False
60.514	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.476	False	stim	stop_failure	s627	False
63.04	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.492	False	stim	go	s627	False
65.296	0.85	0.2	2.386	1.0	89.0	stop_signal	89.0	True	0.46	False	stim	go	s627	False
67.688	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.533	False	stim	go	s627	False
69.944	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
72.197	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.514	False	stim	go	s627	False
74.589	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.443	False	stim	go	s627	False
77.115	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.585	False	stim	go	s627	False
79.507	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.507	False	stim	go	s627	False
82.032	0.85	0.25	2.93	1.0	71.0	stop_signal	71.0	True	0.477	False	stim	stop_failure	s627	False
84.966	0.85	0.2	2.522	1.0	89.0	stop_signal	89.0	True	0.482	False	stim	go	s627	False
87.491	0.85	0.2	2.522	1.0	89.0	stop_signal	89.0	True	0.583	False	stim	go	s627	False
90.019	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	0.716	False	stim	go	s627	False
92.275	0.85	0.2	2.522	1.0	89.0	stop_signal	89.0	True	0.442	False	stim	stop_failure	s627	False
94.799	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.522	False	stim	go	s627	False
97.187	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.576	False	stim	go	s627	False
99.44	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.46	False	stim	go	s627	False
112.345	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.61	False	stim	go	s627	False
114.597	0.85	0.15	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
116.985	0.85	0.2	2.522	1.0	71.0	stop_signal	71.0	True	0.443	False	stim	go	s627	False
119.513	0.85	0.2	2.25	0.0	71.0	stop_signal	89.0	True	0.388	False	stim	stop_failure	s627	False
121.767	0.85	0.15	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
124.158	0.85	0.2	2.658	1.0	89.0	stop_signal	89.0	True	0.56	False	stim	go	s627	False
126.82	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.423	False	stim	stop_failure	s627	False
129.072	0.85	0.15	3.202	1.0	71.0	stop_signal	71.0	True	0.422	False	stim	go	s627	False
132.276	0.85	0.15	2.386	1.0	71.0	stop_signal	71.0	True	0.547	False	stim	go	s627	False
134.668	0.85	0.15	2.386	1.0	89.0	stop_signal	89.0	True	0.474	False	stim	go	s627	False
137.059	0.85	0.15	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s627	False
