onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.516	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.849	False	stim	stop_failure	s061	False
5.77	0.85	0.45	2.658	1.0	89.0	stop_signal	89.0	True	0.78	False	stim	go	s061	False
8.431	0.85	0.45	2.658	1.0	89.0	stop_signal	89.0	True	0.678	False	stim	go	s061	False
11.093	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.716	False	stim	go	s061	False
13.346	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.914	False	stim	go	s061	False
15.599	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.795	False	stim	go	s061	False
17.988	0.85	0.45	2.794	1.0	71.0	stop_signal	71.0	True	0.745	False	stim	stop_failure	s061	False
20.785	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.764	False	stim	stop_failure	s061	False
23.175	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
25.428	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
27.681	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.662	False	stim	stop_failure	s061	False
29.935	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.749	False	stim	go	s061	False
32.596	0.85	0.4	2.658	1.0	71.0	stop_signal	71.0	True	0.799	False	stim	go	s061	False
35.258	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.674	False	stim	go	s061	False
37.51	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.614	False	stim	go	s061	False
40.035	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.777	False	stim	go	s061	False
42.29	0.85	0.4	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
44.814	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.992	False	stim	go	s061	False
47.34	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.651	False	stim	stop_failure	s061	False
49.865	0.85	0.4	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
52.255	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.848	False	stim	stop_failure	s061	False
54.782	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.845	False	stim	go	s061	False
57.307	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.554	False	stim	go	s061	False
59.696	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.831	False	stim	go	s061	False
61.949	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.875	False	stim	go	s061	False
64.475	0.85	0.4	2.794	1.0	71.0	stop_signal	71.0	True	0.728	False	stim	go	s061	False
67.274	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.723	False	stim	stop_failure	s061	False
69.8	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.853	False	stim	stop_failure	s061	False
72.196	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.564	False	stim	go	s061	False
74.449	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.848	False	stim	stop_failure	s061	False
76.701	0.85	0.25	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
78.954	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.681	False	stim	stop_failure	s061	False
81.206	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.821	False	stim	go	s061	False
83.732	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.719	False	stim	go	s061	False
85.985	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.638	False	stim	stop_failure	s061	False
88.237	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.588	False	stim	go	s061	False
90.491	0.85	0.2	2.25	1.0	89.0	stop_signal	89.0	True	0.553	False	stim	go	s061	False
92.746	0.85	0.2	2.386	1.0	71.0	stop_signal	71.0	True	0.73	False	stim	go	s061	False
95.136	0.85	0.2	2.25	0.0	89.0	stop_signal	71.0	True	0.792	False	stim	go	s061	False
97.39	0.85	0.2	2.25	1.0	71.0	stop_signal	71.0	True	1.438	False	stim	stop_failure	s061	False
99.643	0.85	0.15	2.25	1.0	71.0	stop_signal	71.0	True	0.82	False	stim	go	s061	False
112.906	0.85	0.15	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
115.159	0.85	0.2	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
117.685	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.978	False	stim	go	s061	False
120.074	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.704	False	stim	go	s061	False
122.598	0.85	0.25	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
124.851	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.805	False	stim	go	s061	False
127.239	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.629	False	stim	go	s061	False
129.627	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.609	False	stim	go	s061	False
131.881	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.932	False	stim	go	s061	False
134.27	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.73	False	stim	go	s061	False
136.658	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.645	False	stim	stop_failure	s061	False
139.047	0.85	0.25	2.658	1.0	89.0	stop_signal	89.0	True	0.571	False	stim	go	s061	False
141.708	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.732	False	stim	go	s061	False
144.234	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.634	False	stim	stop_failure	s061	False
146.489	0.85	0.2	2.93	1.0	89.0	stop_signal	89.0	True	0.743	False	stim	stop_failure	s061	False
149.42	0.85	0.15	2.25	1.0	89.0	stop_signal	89.0	True	0.782	False	stim	go	s061	False
151.674	0.85	0.15	2.522	1.0	71.0	stop_signal	71.0	True	0.727	False	stim	go	s061	False
154.199	0.85	0.15	2.25	1.0	89.0	stop_signal	89.0	True	0.614	False	stim	stop_failure	s061	False
156.451	0.85	0.1	2.25	1.0	71.0	stop_signal	71.0	True	0.812	False	stim	go	s061	False
158.705	0.85	0.1	2.25	1.0	89.0	stop_signal	89.0	True	0.69	False	stim	go	s061	False
160.958	0.85	0.1	2.25	1.0	71.0	stop_signal	71.0	True	0.809	False	stim	go	s061	False
163.21	0.85	0.1	2.522	1.0	89.0	stop_signal	89.0	True	0.589	False	stim	go	s061	False
165.735	0.85	0.1	3.066	0.0	89.0	stop_signal	71.0	True	0.654	False	stim	stop_failure	s061	False
168.806	0.85	0.05	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
171.06	0.85	0.1	2.386	0.0	89.0	stop_signal	71.0	True	0.738	False	stim	go	s061	False
173.449	0.85	0.1	2.386	1.0	89.0	stop_signal	89.0	True	1.13	False	stim	stop_failure	s061	False
175.838	0.85	0.05	2.522	1.0	89.0	stop_signal	89.0	True	0.76	False	stim	go	s061	False
178.363	0.85	0.05	2.386	1.0	89.0	stop_signal	89.0	True	0.636	False	stim	go	s061	False
180.752	0.85	0.05	2.386	1.0	89.0	stop_signal	89.0	True	0.605	False	stim	go	s061	False
183.142	0.85	0.05	2.794	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
185.939	0.85	0.1	2.386	1.0	89.0	stop_signal	89.0	True	0.621	False	stim	go	s061	False
188.33	0.85	0.1	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
190.583	0.85	0.15	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
193.108	0.85	0.2	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
195.496	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.759	False	stim	go	s061	False
197.884	0.85	0.25	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
200.136	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.594	False	stim	go	s061	False
202.525	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.696	False	stim	go	s061	False
204.778	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.55	False	stim	stop_failure	s061	False
207.032	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.799	False	stim	go	s061	False
209.285	0.85	0.25	2.386	1.0	89.0	stop_signal	89.0	True	0.655	False	stim	go	s061	False
211.673	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.562	False	stim	stop_failure	s061	False
224.938	0.85	0.2	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
227.19	0.85	0.25	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
229.581	0.85	0.3	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s061	False
231.97	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.807	False	stim	go	s061	False
234.222	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.583	False	stim	stop_failure	s061	False
236.748	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.619	False	stim	go	s061	False
239.001	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.775	False	stim	go	s061	False
241.391	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.508	False	stim	go	s061	False
243.643	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.647	False	stim	stop_failure	s061	False
245.897	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.828	False	stim	go	s061	False
248.286	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.722	False	stim	go	s061	False
250.811	0.85	0.25	2.386	1.0	71.0	stop_signal	71.0	True	0.807	False	stim	go	s061	False
