onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.614	1.0	4.518	0.1	2.136	True	89.0	High-Low	switch	twobytwo	89.0	0.804	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	1	False
5.856	1.0	6.651	0.1	2.272	True	71.0	Color	n/a	twobytwo	71.0	0.695	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
9.033	1.0	10.454	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.521	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
12.073	1.0	13.588	0.9	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.615	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s554	0	False
15.249	1.0	17.304	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.155	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
18.152	1.0	19.431	0.9	2.816	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.379	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
21.873	1.0	23.182	0.9	2.408	True	71.0	Color	switch	twobytwo	71.0	0.409	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
25.185	1.0	26.602	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.517	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
28.09	1.0	29.455	0.9	2.544	True	71.0	Color	stay	twobytwo	71.0	0.465	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
30.74	1.0	31.916	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	1.076	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
33.78	1.0	35.355	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.675	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
35.885	1.0	36.861	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	0.876	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
38.788	1.0	40.119	0.9	2.136	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.431	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
41.029	1.0	42.065	0.1	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.936	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
44.068	1.0	46.176	0.9	2.272	False	89.0	High-Low	n/a	twobytwo	71.0	1.208	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
47.245	1.0	48.877	0.9	3.224	True	89.0	Magnitude	switch	twobytwo	89.0	0.732	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
50.573	1.0	51.317	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.644	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
52.677	1.0	54.257	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.48	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
54.781	1.0	55.852	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.971	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
57.957	1.0	59.367	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.51	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
60.997	1.0	62.284	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.387	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
63.101	1.0	64.075	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	0.874	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
65.205	1.0	65.972	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	0.667	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
67.31	1.0	68.019	0.1	2.68	True	71.0	Color	stay	twobytwo	71.0	0.609	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
70.894	1.0	72.617	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.823	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
73.798	1.0	75.481	0.9	2.272	True	89.0	Color	n/a	twobytwo	89.0	0.783	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
76.974	1.0	78.536	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.662	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
79.878	1.0	81.53	0.9	2.272	True	89.0	High-Low	switch	twobytwo	89.0	0.752	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
83.054	1.0	84.841	0.9	2.952	True	89.0	Magnitude	switch	twobytwo	89.0	0.887	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
86.112	1.0	87.274	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	1.062	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
88.217	1.0	88.99	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.673	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
90.321	1.0	91.111	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.69	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
92.425	1.0	93.484	0.1	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.959	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s554	0	False
94.529	1.0	95.415	0.1	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.786	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
97.569	1.0	98.939	0.9	2.0	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.47	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
100.473	1.0	101.986	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.613	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
103.377	1.0	104.943	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.666	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
106.282	1.0	108.158	0.9	2.272	True	89.0	Color	n/a	twobytwo	89.0	0.976	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
108.657	1.0	109.984	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	1.227	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
110.898	1.0	111.622	0.1	2.0	False	89.0	Color	n/a	twobytwo	71.0	0.624	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
113.004	1.0	113.952	0.1	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.848	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
115.244	1.0	115.979	0.1	2.816	True	71.0	Color	n/a	twobytwo	71.0	0.635	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
118.165	1.0	119.102	0.1	2.408	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.837	blue	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
120.677	1.0	121.479	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.702	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
122.781	1.0	123.594	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.713	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
125.821	1.0	127.247	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.526	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
128.061	1.0	128.84	0.1	2.136	True	71.0	Color	switch	twobytwo	71.0	0.679	orange	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
131.101	1.0	132.535	0.9	2.544	True	89.0	High-Low	n/a	twobytwo	89.0	0.534	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
134.549	1.0	136.359	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.91	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
136.789	1.0	137.728	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.839	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
139.695	1.0	141.26	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.665	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
142.599	1.0	144.018	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.519	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
144.702	1.0	145.45	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.648	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
146.807	1.0	147.841	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.934	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
149.848	1.0	151.115	0.9	2.0	True	71.0	Color	switch	twobytwo	71.0	0.367	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
151.952	1.0	152.483	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.431	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s554	0	False
154.855	1.0	156.19	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.435	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
157.761	1.0	159.475	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.814	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
160.802	1.0	162.456	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.754	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
163.843	1.0	165.385	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.642	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
166.883	1.0	168.652	0.9	2.136	False	71.0	Magnitude	n/a	twobytwo	89.0	0.869	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
169.923	1.0	172.125	0.9	2.68	True	71.0	Magnitude	stay	twobytwo	71.0	1.302	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s554	0	False
172.707	1.0	173.459	0.1	2.544	True	89.0	High-Low	switch	twobytwo	89.0	0.652	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
175.356	1.0	176.692	0.1	2.272	False	89.0	Magnitude	switch	twobytwo	71.0	1.236	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
177.732	1.0	178.794	0.1	2.272	True	89.0	High-Low	switch	twobytwo	89.0	0.962	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
180.108	1.0	181.189	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.981	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
183.421	1.0	184.949	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.628	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
186.462	1.0	188.192	0.9	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.83	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
189.639	1.0	191.02	0.9	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.481	blue	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
192.543	1.0	194.138	0.9	2.136	True	89.0	Magnitude	switch	twobytwo	89.0	0.695	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
194.783	1.0	195.505	0.1	2.272	True	89.0	Magnitude	stay	twobytwo	89.0	0.622	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s554	0	False
197.959	1.0	199.346	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.487	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
200.063	1.0	201.021	0.1	2.68	True	89.0	High-Low	n/a	twobytwo	89.0	0.858	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
202.846	1.0	203.868	0.1	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.922	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s554	0	False
205.751	1.0	207.152	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.501	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s554	0	False
208.655	1.0	210.196	0.9	2.0	False	89.0	Color	stay	twobytwo	71.0	0.641	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s554	0	False
210.759	1.0	212.768	0.1	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	1.909	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s554	0	False
