onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.417	1.0	5.719	0.9	3.224	True	89.0	Color	stay	twobytwo	89.0	0.402	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	1	False
7.746	1.0	8.826	0.1	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.98	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
10.261	1.0	11.299	0.1	2.816	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.938	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
13.987	1.0	15.38	0.9	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.493	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
16.499	1.0	17.262	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.663	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
19.544	1.0	21.042	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.598	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
21.787	1.0	22.845	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.958	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
24.694	1.0	26.812	0.9	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.218	blue	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
26.798	1.0	28.409	0.1	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	1.511	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
29.176	1.0	30.083	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.807	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
32.491	1.0	33.882	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.491	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
35.395	1.0	36.968	0.9	2.136	True	89.0	High-Low	switch	twobytwo	89.0	0.673	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
38.438	1.0	39.839	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.501	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
40.541	1.0	42.134	0.1	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	1.493	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
43.857	1.0	45.443	0.9	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.686	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
47.036	1.0	48.368	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.432	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
49.142	1.0	50.538	0.1	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.296	blue	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
52.321	1.0	53.935	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.714	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
54.428	1.0	55.541	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.013	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
56.535	1.0	57.324	0.1	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.689	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
58.913	1.0	59.826	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.813	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
61.159	1.0	62.651	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	1.392	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
64.066	1.0	65.389	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.423	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
66.973	1.0	68.408	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.535	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
69.079	1.0	71.057	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	1.878	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
71.988	1.0	73.374	0.9	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.486	blue	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
74.895	1.0	76.503	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.708	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
77.144	1.0	77.997	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	0.753	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
80.05	1.0	82.142	0.9	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	1.192	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
82.154	1.0	83.205	0.1	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.951	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
84.397	1.0	85.328	0.1	2.0	True	89.0	High-Low	switch	twobytwo	89.0	0.831	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
86.506	1.0	87.432	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.826	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
89.547	1.0	91.115	0.9	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	0.668	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
93.133	1.0	94.598	0.9	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.565	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
96.31	1.0	97.768	0.9	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.558	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
99.349	1.0	100.781	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.532	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
102.257	1.0	103.829	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.672	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
105.297	1.0	106.644	0.9	2.68	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.447	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
108.083	1.0	109.184	0.1	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	1.001	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
111.262	1.0	112.817	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.655	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
114.169	1.0	115.533	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.464	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
117.078	1.0	118.677	0.9	2.136	True	89.0	Color	stay	twobytwo	89.0	0.699	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
120.121	1.0	121.525	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.504	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
122.228	1.0	123.519	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	1.191	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
125.135	1.0	126.743	0.9	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.708	orange	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
128.041	1.0	129.501	0.9	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.56	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
131.218	1.0	133.047	0.9	2.408	True	71.0	Color	n/a	twobytwo	71.0	0.929	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
134.532	1.0	136.013	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.581	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
137.436	1.0	138.792	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.456	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
139.546	1.0	140.418	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.772	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
141.65	1.0	142.466	0.1	2.272	True	71.0	Color	n/a	twobytwo	71.0	0.716	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
144.029	1.0	144.82	0.1	2.136	True	71.0	Color	stay	twobytwo	71.0	0.691	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
147.071	1.0	148.769	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.798	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
149.978	1.0	151.413	0.9	2.544	True	71.0	Magnitude	switch	twobytwo	71.0	0.535	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
153.429	1.0	154.794	0.9	2.272	True	71.0	Color	n/a	twobytwo	71.0	0.465	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
155.81	1.0	156.51	0.1	2.272	True	89.0	Color	stay	twobytwo	89.0	0.6	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
158.192	1.0	159.185	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.893	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
160.299	1.0	160.8	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.401	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
163.203	1.0	164.675	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.572	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
165.446	1.0	166.714	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.168	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
167.55	1.0	168.808	0.1	2.136	True	71.0	Color	switch	twobytwo	71.0	1.158	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
170.593	1.0	172.212	0.9	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.719	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
172.969	1.0	174.19	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.121	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
176.011	1.0	177.411	0.9	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.5	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
178.39	1.0	179.854	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	1.364	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
180.496	1.0	181.302	0.1	2.816	True	89.0	High-Low	stay	twobytwo	89.0	0.706	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
183.417	1.0	184.55	0.1	2.408	True	71.0	Magnitude	switch	twobytwo	71.0	1.033	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
185.932	1.0	186.663	0.1	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.631	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
188.038	1.0	188.957	0.1	2.544	True	89.0	Magnitude	stay	twobytwo	89.0	0.819	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
191.486	1.0	192.945	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.559	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
193.729	1.0	194.727	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.898	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
195.836	1.0	197.178	0.1	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	1.242	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
198.74	1.0	200.143	0.9	2.136	True	89.0	High-Low	switch	twobytwo	89.0	0.503	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s622	0	False
201.78	1.0	203.347	0.9	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.667	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s622	0	False
204.023	1.0	204.886	0.1	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.763	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
206.399	1.0	207.353	0.1	3.224	True	71.0	Color	switch	twobytwo	71.0	0.854	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
210.53	1.0	211.91	0.9	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.48	blue	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
212.636	1.0	213.581	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.845	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
215.543	1.0	216.918	0.9	2.272	True	89.0	Color	n/a	twobytwo	89.0	0.475	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
217.92	1.0	219.25	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	1.23	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
234.478	1.0	236.049	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.671	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	1	False
236.584	1.0	237.756	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	1.072	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
238.691	1.0	239.395	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.604	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
241.595	1.0	243.039	0.9	2.68	True	89.0	Magnitude	n/a	twobytwo	89.0	0.544	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
244.382	1.0	245.613	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.131	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
247.286	1.0	248.667	0.9	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.481	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s622	0	False
249.667	1.0	250.472	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.705	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
252.574	1.0	254.256	0.9	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.782	blue	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s622	0	False
254.953	1.0	256.367	0.1	2.952	True	71.0	High-Low	n/a	twobytwo	71.0	1.314	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
258.014	1.0	259.342	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	1.228	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s622	0	False
260.921	1.0	262.277	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.456	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s622	0	False
