onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.006	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	1.22	20.0	n/a	larger_later	s471	False
7.643	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	58.0	1.086	20.0	n/a	smaller_sooner	s471	False
12.96	4.0	4.976	smaller_sooner	discount_fixed	71	39.0	104.0	0.906	20.0	n/a	smaller_sooner	s471	False
17.937	4.0	4.568	smaller_sooner	discount_fixed	71	33.0	103.0	0.993	20.0	n/a	smaller_sooner	s471	False
22.506	4.0	5.52	smaller_sooner	discount_fixed	71	33.0	78.0	1.003	20.0	n/a	smaller_sooner	s471	False
28.028	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	1.238	20.0	n/a	larger_later	s471	False
33.617	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	1.006	20.0	n/a	smaller_sooner	s471	False
39.41	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	0.993	20.0	n/a	smaller_sooner	s471	False
43.979	4.0	5.112	larger_later	discount_fixed	89	28.0	163.0	1.156	20.0	n/a	larger_later	s471	False
49.092	4.0	4.5	smaller_sooner	discount_fixed	71	32.0	74.0	1.688	20.0	n/a	smaller_sooner	s471	False
53.594	4.0	4.84	larger_later	discount_fixed	89	57.0	89.0	1.27	20.0	n/a	larger_later	s471	False
58.436	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	0.884	20.0	n/a	larger_later	s471	False
63.005	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	0.698	20.0	n/a	larger_later	s471	False
68.391	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	0.978	20.0	n/a	smaller_sooner	s471	False
73.436	4.0	4.704	larger_later	discount_fixed	89	41.0	129.0	1.202	20.0	n/a	larger_later	s471	False
78.141	4.0	4.908	larger_later	discount_fixed	89	78.0	129.0	0.838	20.0	n/a	larger_later	s471	False
83.05	4.0	4.908	larger_later	discount_fixed	89	71.0	88.0	0.804	20.0	n/a	larger_later	s471	False
87.959	4.0	4.84	larger_later	discount_fixed	89	65.0	159.0	0.858	20.0	n/a	larger_later	s471	False
92.8	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	0.626	20.0	n/a	smaller_sooner	s471	False
97.914	4.0	5.112	larger_later	discount_fixed	89	58.0	36.0	0.656	20.0	n/a	larger_later	s471	False
103.027	4.0	4.704	larger_later	discount_fixed	89	63.0	37.0	0.791	20.0	n/a	larger_later	s471	False
107.732	4.0	4.84	larger_later	discount_fixed	89	75.0	41.0	0.699	20.0	n/a	larger_later	s471	False
112.573	4.0	4.84	smaller_sooner	discount_fixed	71	45.0	72.0	1.521	20.0	n/a	smaller_sooner	s471	False
117.414	4.0	6.88	smaller_sooner	discount_fixed	71	25.0	74.0	1.207	20.0	n/a	smaller_sooner	s471	False
124.295	4.0	4.568	larger_later	discount_fixed	89	65.0	137.0	0.72	20.0	n/a	larger_later	s471	False
128.864	4.0	4.772	larger_later	discount_fixed	89	49.0	140.0	1.027	20.0	n/a	larger_later	s471	False
133.638	4.0	7.016	larger_later	discount_fixed	89	67.0	103.0	0.986	20.0	n/a	larger_later	s471	False
140.656	4.0	4.704	larger_later	discount_fixed	89	69.0	172.0	0.61	20.0	n/a	larger_later	s471	False
145.361	4.0	5.18	larger_later	discount_fixed	89	66.0	71.0	0.841	20.0	n/a	larger_later	s471	False
150.543	4.0	5.044	larger_later	discount_fixed	89	71.0	176.0	0.503	20.0	n/a	larger_later	s471	False
155.588	4.0	5.316	smaller_sooner	discount_fixed	71	31.0	76.0	0.782	20.0	n/a	smaller_sooner	s471	False
160.905	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	1.194	20.0	n/a	larger_later	s471	False
165.474	4.0	4.636	smaller_sooner	discount_fixed	71	60.0	124.0	1.599	20.0	n/a	smaller_sooner	s471	False
170.112	4.0	4.908	larger_later	discount_fixed	89	27.0	142.0	2.36	20.0	n/a	larger_later	s471	False
175.021	4.0	4.5	smaller_sooner	discount_fixed	71	25.0	70.0	0.731	20.0	n/a	smaller_sooner	s471	False
179.522	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	1.198	20.0	n/a	larger_later	s471	False
184.499	4.0	4.908	larger_later	discount_fixed	89	41.0	27.0	0.997	20.0	n/a	larger_later	s471	False
189.408	4.0	4.568	larger_later	discount_fixed	89	64.0	89.0	1.033	20.0	n/a	larger_later	s471	False
193.978	4.0	4.5	larger_later	discount_fixed	89	78.0	108.0	0.581	20.0	n/a	larger_later	s471	False
198.479	4.0	6.2	larger_later	discount_fixed	89	80.0	145.0	0.914	20.0	n/a	larger_later	s471	False
204.68	4.0	4.704	larger_later	discount_fixed	89	41.0	174.0	0.944	20.0	n/a	larger_later	s471	False
209.385	4.0	5.044	larger_later	discount_fixed	89	42.0	145.0	0.767	20.0	n/a	larger_later	s471	False
214.431	4.0	5.044	smaller_sooner	discount_fixed	71	36.0	114.0	1.166	20.0	n/a	smaller_sooner	s471	False
219.477	4.0	5.18	larger_later	discount_fixed	89	58.0	55.0	0.809	20.0	n/a	larger_later	s471	False
224.658	4.0	4.976	larger_later	discount_fixed	89	81.0	58.0	0.704	20.0	n/a	larger_later	s471	False
229.636	4.0	4.772	smaller_sooner	discount_fixed	71	32.0	111.0	0.944	20.0	n/a	smaller_sooner	s471	False
234.409	4.0	4.772	smaller_sooner	discount_fixed	71	25.0	141.0	0.749	20.0	n/a	smaller_sooner	s471	False
239.182	4.0	5.18	larger_later	discount_fixed	89	67.0	23.0	0.75	20.0	n/a	larger_later	s471	False
244.363	4.0	5.18	larger_later	discount_fixed	89	77.0	161.0	0.839	20.0	n/a	larger_later	s471	False
249.544	4.0	5.248	larger_later	discount_fixed	89	55.0	163.0	0.974	20.0	n/a	larger_later	s471	False
254.794	4.0	4.568	larger_later	discount_fixed	89	40.0	159.0	0.952	20.0	n/a	larger_later	s471	False
259.363	4.0	4.5	larger_later	discount_fixed	89	76.0	161.0	0.653	20.0	n/a	larger_later	s471	False
263.864	4.0	4.908	larger_later	discount_fixed	89	48.0	128.0	0.828	20.0	n/a	larger_later	s471	False
268.774	4.0	4.568	larger_later	discount_fixed	89	39.0	95.0	1.532	20.0	n/a	larger_later	s471	False
273.343	4.0	6.2	larger_later	discount_fixed	89	83.0	105.0	0.69	20.0	n/a	larger_later	s471	False
279.544	4.0	4.908	larger_later	discount_fixed	89	67.0	41.0	0.577	20.0	n/a	larger_later	s471	False
284.453	4.0	5.248	larger_later	discount_fixed	89	56.0	172.0	0.975	20.0	n/a	larger_later	s471	False
289.702	4.0	5.044	smaller_sooner	discount_fixed	71	28.0	123.0	0.784	20.0	n/a	smaller_sooner	s471	False
294.748	4.0	4.636	larger_later	discount_fixed	89	50.0	129.0	0.956	20.0	n/a	larger_later	s471	False
299.385	4.0	4.704	smaller_sooner	discount_fixed	71	23.0	61.0	0.873	20.0	n/a	smaller_sooner	s471	False
304.09	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	1.435	20.0	n/a	larger_later	s471	False
317.229	4.0	4.568	larger_later	discount_fixed	89	61.0	141.0	1.921	20.0	n/a	larger_later	s471	False
321.798	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	0.642	20.0	n/a	larger_later	s471	False
326.367	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	1.064	20.0	n/a	larger_later	s471	False
