onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.421	1.0	6.129	0.9	3.224	True	89.0	High-Low	stay	twobytwo	89.0	0.808	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s499	1	False
7.754	1.0	8.784	0.1	2.408	True	71.0	Color	n/a	twobytwo	71.0	0.93	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s499	0	False
11.069	1.0	12.745	0.9	2.816	True	71.0	High-Low	n/a	twobytwo	71.0	0.776	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s499	0	False
13.99	1.0	15.097	0.1	2.408	True	71.0	Color	n/a	twobytwo	71.0	1.007	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s499	0	False
17.304	1.0	18.903	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.699	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s499	0	False
19.546	1.0	20.472	0.1	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.826	blue	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s499	0	False
21.79	1.0	22.717	0.1	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.827	blue	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s499	0	False
23.897	1.0	24.526	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.529	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s499	0	False
26.803	1.0	28.195	0.9	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.492	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s499	0	False
29.983	1.0	31.436	0.9	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	0.553	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s499	0	False
