onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.624	1.0	4.672	0.1	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.948	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	1	False
5.866	1.0	6.913	0.1	2.68	True	89.0	High-Low	stay	twobytwo	89.0	0.947	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
9.451	1.0	11.019	0.9	2.544	True	89.0	Magnitude	switch	twobytwo	89.0	0.668	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
12.902	1.0	14.226	0.9	2.272	True	71.0	High-Low	switch	twobytwo	71.0	0.424	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
15.286	1.0	16.194	0.1	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.808	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
18.467	1.0	20.087	0.9	2.408	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.72	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
21.78	1.0	23.318	0.9	2.136	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.638	blue	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
24.023	1.0	25.097	0.1	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.974	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
26.401	1.0	27.32	0.1	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.819	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
28.51	1.0	29.387	0.1	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.777	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
30.753	1.0	31.631	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.778	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
33.929	1.0	35.279	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.45	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
36.036	1.0	37.117	0.1	2.68	True	89.0	Magnitude	n/a	twobytwo	89.0	0.981	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
38.82	1.0	39.685	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.765	blue	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
40.924	1.0	42.047	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.023	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
43.831	1.0	45.408	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.677	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
46.735	1.0	48.274	0.9	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.639	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
49.117	1.0	50.015	0.1	2.0	False	89.0	Color	n/a	twobytwo	71.0	0.798	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
51.223	1.0	52.147	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.824	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
54.135	1.0	55.443	0.9	2.0	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.408	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
56.24	1.0	57.242	0.1	2.68	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.902	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
59.032	1.0	59.839	0.1	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.707	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
61.936	1.0	63.353	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.517	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
64.981	1.0	66.549	0.9	2.408	True	89.0	Magnitude	switch	twobytwo	89.0	0.668	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
67.497	1.0	68.387	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.79	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
70.541	1.0	72.345	0.9	2.0	False	71.0	Magnitude	stay	twobytwo	89.0	0.904	blue	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
73.444	1.0	75.481	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.137	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
76.35	1.0	78.146	0.9	2.544	False	89.0	Magnitude	n/a	twobytwo	71.0	0.896	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
78.998	1.0	80.048	0.1	2.136	True	89.0	Magnitude	stay	twobytwo	89.0	0.95	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
81.24	1.0	82.158	0.1	2.544	True	71.0	Magnitude	stay	twobytwo	71.0	0.818	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
84.689	1.0	86.161	0.9	2.68	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.572	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
88.275	1.0	89.674	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.499	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s585	0	False
91.184	1.0	92.611	0.9	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	0.527	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
93.566	1.0	94.9	0.1	3.088	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.234	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
97.566	1.0	98.924	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.458	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
99.675	1.0	100.74	0.1	2.136	True	71.0	High-Low	stay	twobytwo	71.0	0.965	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
102.716	1.0	104.237	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.621	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
104.958	1.0	106.277	0.1	2.0	False	89.0	Orange-Blue	stay	twobytwo	71.0	1.219	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
107.065	1.0	108.744	0.1	2.272	True	89.0	Color	switch	twobytwo	89.0	1.579	blue	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s585	0	False
109.444	1.0	110.589	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	1.045	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
112.348	1.0	113.843	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.595	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
114.588	1.0	115.524	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.836	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
116.831	1.0	117.805	0.1	2.544	True	89.0	Magnitude	stay	twobytwo	89.0	0.874	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
119.482	1.0	120.633	0.1	2.0	False	71.0	Orange-Blue	n/a	twobytwo	89.0	1.051	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
121.591	1.0	122.665	0.1	2.136	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.974	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
124.631	1.0	126.123	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.592	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
127.674	1.0	129.049	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.475	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
130.719	1.0	132.227	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.608	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
132.829	1.0	134.019	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.09	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
135.872	1.0	137.244	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.472	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
137.977	1.0	138.876	0.1	2.136	True	89.0	Color	switch	twobytwo	89.0	0.799	blue	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s585	0	False
141.024	1.0	142.349	0.9	2.816	True	89.0	High-Low	n/a	twobytwo	89.0	0.425	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
143.951	1.0	144.991	0.1	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.94	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
146.197	1.0	147.0	0.1	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.703	orange	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s585	0	False
148.302	1.0	149.42	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	1.018	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
151.211	1.0	152.651	0.9	2.272	True	89.0	Color	stay	twobytwo	89.0	0.54	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
154.39	1.0	155.774	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.484	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
156.496	1.0	157.49	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.894	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
159.408	1.0	161.017	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.709	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
162.313	1.0	163.717	0.9	2.408	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.504	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
165.627	1.0	167.022	0.9	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.495	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s585	0	False
168.003	1.0	169.083	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.98	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
170.246	1.0	171.525	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	1.179	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s585	0	False
172.353	1.0	173.235	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.782	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
175.257	1.0	176.906	0.9	2.136	False	71.0	Magnitude	n/a	twobytwo	89.0	0.749	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
177.5	1.0	178.467	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.867	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s585	0	False
179.605	1.0	180.564	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.859	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s585	0	False
