onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
-1.135	1.5	2.0	congruent	1.0	71.0	stroop	71	0.649	blue	blue	stim	congruent	s556	False
0.868	1.5	2.0	congruent	1.0	71.0	stroop	71	0.441	blue	blue	stim	congruent	s556	False
2.871	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.497	red	blue	stim	incongruent	s556	False
4.876	1.5	2.136	congruent	1.0	89.0	stroop	89	0.415	red	red	stim	congruent	s556	False
7.015	1.5	2.0	congruent	1.0	89.0	stroop	89	0.534	red	red	stim	congruent	s556	False
9.018	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.666	green	red	stim	incongruent	s556	False
11.022	1.5	2.136	congruent	1.0	71.0	stroop	71	0.542	blue	blue	stim	congruent	s556	False
13.162	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.772	green	blue	stim	incongruent	s556	False
15.167	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.265	blue	green	stim	incongruent	s556	False
17.17	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.457	blue	green	stim	incongruent	s556	False
19.308	1.5	2.136	congruent	1.0	89.0	stroop	89	0.544	red	red	stim	congruent	s556	False
21.447	1.5	2.272	congruent	1.0	82.0	stroop	82	0.753	green	green	stim	congruent	s556	False
23.725	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.783	green	red	stim	incongruent	s556	False
26.408	1.5	2.0	congruent	1.0	82.0	stroop	82	0.524	green	green	stim	congruent	s556	False
28.41	1.5	2.0	congruent	1.0	71.0	stroop	71	0.619	blue	blue	stim	congruent	s556	False
30.416	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.741	red	blue	stim	incongruent	s556	False
32.692	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.451	blue	green	stim	incongruent	s556	False
34.699	1.5	2.0	congruent	1.0	89.0	stroop	89	0.562	red	red	stim	congruent	s556	False
36.702	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.527	blue	red	stim	incongruent	s556	False
38.704	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.878	red	blue	stim	incongruent	s556	False
40.709	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.638	red	blue	stim	incongruent	s556	False
42.711	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.694	blue	red	stim	incongruent	s556	False
44.715	1.5	2.272	congruent	1.0	82.0	stroop	82	0.582	green	green	stim	congruent	s556	False
46.991	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.736	red	blue	stim	incongruent	s556	False
48.995	1.5	2.408	congruent	1.0	71.0	stroop	71	1.295	blue	blue	stim	congruent	s556	False
51.405	1.5	2.0	congruent	1.0	71.0	stroop	71	0.522	blue	blue	stim	congruent	s556	False
53.411	1.5	2.136	congruent	1.0	82.0	stroop	82	0.649	green	green	stim	congruent	s556	False
55.55	1.5	2.0	congruent	1.0	89.0	stroop	89	0.529	red	red	stim	congruent	s556	False
57.553	1.5	2.0	congruent	1.0	71.0	stroop	71	0.512	blue	blue	stim	congruent	s556	False
59.558	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.491	blue	red	stim	incongruent	s556	False
61.562	1.5	2.272	congruent	1.0	71.0	stroop	71	0.475	blue	blue	stim	congruent	s556	False
63.841	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.81	red	blue	stim	incongruent	s556	False
65.846	1.5	2.272	incongruent	1.0	82.0	stroop	82	1.194	green	red	stim	incongruent	s556	False
68.123	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.485	green	red	stim	incongruent	s556	False
70.401	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.702	blue	green	stim	incongruent	s556	False
72.404	1.5	2.68	congruent	1.0	71.0	stroop	71	0.491	blue	blue	stim	congruent	s556	False
75.089	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.956	green	blue	stim	incongruent	s556	False
77.094	1.5	2.272	congruent	1.0	89.0	stroop	89	0.623	red	red	stim	congruent	s556	False
79.369	1.5	2.0	congruent	1.0	71.0	stroop	71	0.637	blue	blue	stim	congruent	s556	False
81.372	1.5	2.0	congruent	1.0	82.0	stroop	82	0.55	green	green	stim	congruent	s556	False
83.377	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.675	blue	green	stim	incongruent	s556	False
85.652	1.5	2.136	congruent	1.0	82.0	stroop	82	0.723	green	green	stim	congruent	s556	False
87.794	1.5	2.544	congruent	1.0	82.0	stroop	82	0.591	green	green	stim	congruent	s556	False
90.34	1.5	2.408	incongruent	1.0	71.0	stroop	71	0.672	blue	red	stim	incongruent	s556	False
92.754	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.72	red	green	stim	incongruent	s556	False
94.757	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.902	green	blue	stim	incongruent	s556	False
96.759	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.796	blue	green	stim	incongruent	s556	False
98.765	1.5	2.544	congruent	1.0	89.0	stroop	89	0.61	red	red	stim	congruent	s556	False
101.311	1.5	2.136	congruent	1.0	82.0	stroop	82	0.725	green	green	stim	congruent	s556	False
103.453	1.5	2.0	congruent	1.0	82.0	stroop	82	0.586	green	green	stim	congruent	s556	False
105.458	1.5	2.0	congruent	0.0	89.0	stroop	71	0.76	red	red	stim	congruent	s556	False
107.461	1.5	2.272	congruent	1.0	71.0	stroop	71	0.83	blue	blue	stim	congruent	s556	False
109.74	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.87	red	green	stim	incongruent	s556	False
111.744	1.5	2.0	congruent	1.0	82.0	stroop	82	0.751	green	green	stim	congruent	s556	False
113.746	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.701	green	red	stim	incongruent	s556	False
115.885	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.878	red	blue	stim	incongruent	s556	False
117.891	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.79	blue	green	stim	incongruent	s556	False
120.165	1.5	2.136	congruent	1.0	89.0	stroop	89	0.507	red	red	stim	congruent	s556	False
122.304	1.5	2.408	incongruent	1.0	89.0	stroop	89	0.685	red	green	stim	incongruent	s556	False
124.717	1.5	2.0	congruent	1.0	82.0	stroop	82	0.744	green	green	stim	congruent	s556	False
126.719	1.5	2.0	congruent	1.0	71.0	stroop	71	0.681	blue	blue	stim	congruent	s556	False
128.725	1.5	2.816	incongruent	1.0	82.0	stroop	82	0.877	green	red	stim	incongruent	s556	False
131.544	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.677	green	red	stim	incongruent	s556	False
133.55	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.766	blue	green	stim	incongruent	s556	False
135.552	1.5	2.136	congruent	1.0	82.0	stroop	82	0.619	green	green	stim	congruent	s556	False
137.694	1.5	2.0	congruent	1.0	89.0	stroop	89	0.664	red	red	stim	congruent	s556	False
139.699	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.611	red	green	stim	incongruent	s556	False
141.705	1.5	2.0	congruent	1.0	82.0	stroop	82	0.576	green	green	stim	congruent	s556	False
