onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
29.037	1.5	28.286	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
30.674	4.477	35.151	2.1849217970635166	draw_card	4.477	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.2468647911120383	4.477	n/a	stim	poldrack-single-stim	s627	False	1
35.152	1.891	37.043	-0.6484115362698171	draw_card	1.891	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.073538520749132	1.891	2.0	stim	poldrack-single-stim	s627	False	0
37.799	1.5	37.048	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
39.639	2.156	41.795	3.0182551303968506	draw_card	2.156	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.3596900537491408	2.156	n/a	stim	poldrack-single-stim	s627	False	1
41.797	1.372	43.169	-0.0484115362698156	draw_card	1.372	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.871496716905732	1.372	n/a	stim	poldrack-single-stim	s627	False	1
43.171	2.173	45.344	-4.648411536269817	end_round	2.173	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.906774754457594	2.173	2.0	stim	poldrack-single-stim	s627	False	1
46.095	1.5	45.344	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
48.005	5.535	53.54	4.351588463730183	draw_card	5.535	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.4448547118467943	5.535	n/a	stim	poldrack-single-stim	s627	False	1
53.541	1.976	55.517	1.351588463730183	draw_card	1.976	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.018078929456031	1.976	n/a	stim	poldrack-single-stim	s627	False	1
55.519	1.206	56.725	-2.6484115362698173	draw_card	1.206	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	6.66772430300373	1.206	n/a	stim	poldrack-single-stim	s627	False	1
56.727	0.888	57.615	-8.248411536269819	draw_card	0.888	columbia_card_task_fmri	24.0	0.6	89.0	-60.0	0.4	8.0	4.0	2.0	8.220302208625426	0.888	4.0	stim	poldrack-single-stim	s627	False	0
58.371	1.5	57.62	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
60.008	2.252	62.26	4.351588463730183	draw_card	2.252	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	12.100283641222497	2.252	n/a	stim	poldrack-single-stim	s627	False	1
62.261	0.908	63.169	0.6373027494444712	draw_card	0.908	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.048532703397392	0.908	2.0	stim	poldrack-single-stim	s627	False	0
63.923	1.5	63.172	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
65.56	4.072	69.632	0.1293662415079632	draw_card	4.072	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.1641233555763932	4.072	n/a	stim	poldrack-single-stim	s627	False	1
69.633	1.272	70.905	-2.1484115362698173	draw_card	1.272	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.579441143551371	1.272	n/a	stim	poldrack-single-stim	s627	False	1
70.906	1.046	71.952	-5.076982964841244	draw_card	1.046	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	4.115157530221815	1.046	n/a	stim	poldrack-single-stim	s627	False	1
71.953	1.946	73.899	-8.981744869603148	draw_card	1.946	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	5.725477361276504	1.946	n/a	stim	poldrack-single-stim	s627	False	1
73.9	1.485	75.385	-14.448411536269818	end_round	1.485	columbia_card_task_fmri	17.0	0.6	71.0	-65.0	0.4	9.0	5.0	2.0	7.241047228182253	1.485	4.0	stim	poldrack-single-stim	s627	False	1
76.14	1.5	75.389	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
77.642	2.672	80.314	4.451588463730182	draw_card	2.672	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.2253947834588316	2.672	n/a	stim	poldrack-single-stim	s627	False	1
80.314	1.428	81.742	3.24047735261907	draw_card	1.428	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	1.3287336414764752	1.428	n/a	stim	poldrack-single-stim	s627	False	1
81.744	1.001	82.745	1.726588463730183	draw_card	1.001	columbia_card_task_fmri	14.0	0.875	89.0	-95.0	0.125	10.0	3.0	1.0	3.1203753250362354	1.001	n/a	stim	poldrack-single-stim	s627	False	1
82.747	0.998	83.745	-0.2198401076983882	draw_card	0.998	columbia_card_task_fmri	14.0	0.8571428571428572	89.0	-95.0	0.1428571428571428	10.0	4.0	1.0	5.212678807316159	0.998	4.0	stim	poldrack-single-stim	s627	False	0
84.499	1.5	83.748	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
86.068	4.367	90.435	0.3515884637301829	draw_card	4.367	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.9247845570584516	4.367	n/a	stim	poldrack-single-stim	s627	False	1
90.436	0.695	91.131	-1.426189314047594	draw_card	0.695	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	0.3333129562809773	0.695	n/a	stim	poldrack-single-stim	s627	False	1
91.133	0.653	91.786	-3.648411536269817	draw_card	0.653	columbia_card_task_fmri	15.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	1.7140581329869704	0.653	n/a	stim	poldrack-single-stim	s627	False	1
91.787	0.856	92.643	-6.505554393412671	draw_card	0.856	columbia_card_task_fmri	15.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	10.0	4.0	2.0	3.212265426185425	0.856	n/a	stim	poldrack-single-stim	s627	False	1
92.644	1.129	93.773	-10.31507820293648	draw_card	1.129	columbia_card_task_fmri	15.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	10.0	5.0	2.0	4.783258498147241	1.129	n/a	stim	poldrack-single-stim	s627	False	1
93.775	1.186	94.961	-15.648411536269816	end_round	1.186	columbia_card_task_fmri	15.0	0.6	71.0	-65.0	0.4	10.0	6.0	2.0	6.261819270052015	1.186	5.0	stim	poldrack-single-stim	s627	False	1
95.714	1.5	94.963	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
97.215	3.226	100.441	1.9515884637301844	draw_card	3.226	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.1254798351632899	3.226	1.0	stim	poldrack-single-stim	s627	False	0
101.193	1.5	100.442	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
102.695	2.858	105.553	0.5182551303968508	draw_card	2.858	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-1.991526956393347	2.858	1.0	stim	poldrack-single-stim	s627	False	0
106.309	1.5	105.558	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
107.946	2.432	110.378	0.5182551303968508	draw_card	2.432	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	2.476883721885549	2.432	n/a	stim	poldrack-single-stim	s627	False	1
110.38	2.133	112.513	-0.9211388089970922	draw_card	2.133	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.1818181818181818	12.0	2.0	2.0	3.7125920745660608	2.133	2.0	stim	poldrack-single-stim	s627	False	0
113.269	1.5	112.518	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
114.907	4.252	119.159	-0.448411536269816	draw_card	4.252	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-1.324423734310752	4.252	1.0	stim	poldrack-single-stim	s627	False	0
119.916	1.5	119.165	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
121.894	2.444	124.338	-0.5234115362698171	end_round	2.444	columbia_card_task_fmri	1.0	0.9375	71.0	-45.0	0.0625	16.0	1.0	1.0	-21.736757765044597	2.444	0.0	stim	poldrack-single-stim	s627	False	1
125.095	1.5	124.344	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
126.8	1.462	128.262	0.4140884637301829	draw_card	1.462	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.2507563620867472	1.462	n/a	stim	poldrack-single-stim	s627	False	1
128.264	1.176	129.44	-0.6484115362698171	draw_card	1.176	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	1.073538520749132	1.176	n/a	stim	poldrack-single-stim	s627	False	1
129.441	0.914	130.355	-1.8626972505555324	draw_card	0.914	columbia_card_task_fmri	15.0	0.7857142857142857	89.0	-70.0	0.2142857142857142	16.0	3.0	3.0	1.950565033027196	0.914	3.0	stim	poldrack-single-stim	s627	False	0
131.108	1.5	130.357	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
132.679	2.836	135.515	7.351588463730183	draw_card	2.836	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	3.7321965558153702	2.836	n/a	stim	poldrack-single-stim	s627	False	1
135.516	0.854	136.37	4.684921797063522	draw_card	0.854	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-50.0	0.3333333333333333	10.0	2.0	3.0	4.783258498147241	0.854	n/a	stim	poldrack-single-stim	s627	False	1
136.373	1.571	137.944	1.351588463730183	draw_card	1.571	columbia_card_task_fmri	30.0	0.625	89.0	-50.0	0.375	10.0	3.0	3.0	5.800094607889498	1.571	3.0	stim	poldrack-single-stim	s627	False	0
138.697	1.5	137.946	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
140.268	2.383	142.651	6.751588463730183	draw_card	2.383	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	15.0	1.0	2.0	-3.3481336201852763	2.383	n/a	stim	poldrack-single-stim	s627	False	1
142.653	0.444	143.097	5.923017035158756	draw_card	0.444	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	15.0	2.0	2.0	-2.4796691683163914	0.444	n/a	stim	poldrack-single-stim	s627	False	1
143.099	0.554	143.653	4.966973079114798	draw_card	0.554	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-70.0	0.1538461538461538	15.0	3.0	2.0	-1.5345248839762462	0.554	3.0	stim	poldrack-single-stim	s627	False	0
144.41	1.5	143.659	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
146.252	2.193	148.445	1.976588463730183	draw_card	2.193	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-8.226080137309594	2.193	n/a	stim	poldrack-single-stim	s627	False	1
148.447	1.348	149.795	1.551588463730183	draw_card	1.348	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.0666666666666666	16.0	2.0	1.0	-7.474171209972791	1.348	n/a	stim	poldrack-single-stim	s627	False	1
149.798	1.259	151.057	1.0658741780158971	draw_card	1.259	columbia_card_task_fmri	7.0	0.9285714285714286	89.0	-95.0	0.0714285714285714	16.0	3.0	1.0	-6.649551162575893	1.259	n/a	stim	poldrack-single-stim	s627	False	1
151.058	1.166	152.224	0.5054346175763362	draw_card	1.166	columbia_card_task_fmri	7.0	0.9230769230769232	89.0	-95.0	0.0769230769230769	16.0	4.0	1.0	-5.739856402634526	1.166	n/a	stim	poldrack-single-stim	s627	False	1
152.227	0.89	153.117	-0.148411536269817	draw_card	0.89	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-95.0	0.0833333333333333	16.0	5.0	1.0	-4.729623430959101	0.89	n/a	stim	poldrack-single-stim	s627	False	1
153.119	0.96	154.079	-0.9211388089970904	draw_card	0.96	columbia_card_task_fmri	7.0	0.9090909090909092	89.0	-95.0	0.0909090909090909	16.0	6.0	1.0	-3.5992441493800342	0.96	n/a	stim	poldrack-single-stim	s627	False	1
154.082	1.025	155.107	-1.8484115362698168	end_round	1.025	columbia_card_task_fmri	7.0	0.9	71.0	-95.0	0.1	16.0	7.0	1.0	-2.323480465633729	1.025	6.0	stim	poldrack-single-stim	s627	False	1
155.864	1.5	155.113	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
157.841	2.615	160.456	3.5390884637301827	draw_card	2.615	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-6.534020702641666	2.615	n/a	stim	poldrack-single-stim	s627	False	1
160.458	0.916	161.374	3.084921797063516	draw_card	0.916	columbia_card_task_fmri	9.0	0.9333333333333332	89.0	-100.0	0.0666666666666666	16.0	2.0	1.0	-5.7303653267194825	0.916	n/a	stim	poldrack-single-stim	s627	False	1
161.377	0.784	162.161	2.565874178015898	draw_card	0.784	columbia_card_task_fmri	9.0	0.9285714285714286	89.0	-100.0	0.0714285714285714	16.0	3.0	1.0	-4.849004368058196	0.784	n/a	stim	poldrack-single-stim	s627	False	1
162.162	1.172	163.334	1.9669730791147988	draw_card	1.172	columbia_card_task_fmri	9.0	0.9230769230769232	89.0	-100.0	0.0769230769230769	16.0	4.0	1.0	-3.876725330883712	1.172	n/a	stim	poldrack-single-stim	s627	False	1
163.336	1.429	164.765	1.2682551303968508	end_round	1.429	columbia_card_task_fmri	9.0	0.9166666666666666	71.0	-100.0	0.0833333333333333	16.0	5.0	1.0	-2.7970030086291544	1.429	4.0	stim	poldrack-single-stim	s627	False	1
165.52	1.5	164.769	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
167.295	3.696	170.991	4.476588463730183	draw_card	3.696	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	-1.505959978291166	3.696	n/a	stim	poldrack-single-stim	s627	False	1
170.993	0.585	171.578	3.6849217970635166	draw_card	0.585	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-80.0	0.1333333333333333	16.0	2.0	2.0	-0.6312536338499086	0.585	n/a	stim	poldrack-single-stim	s627	False	1
171.581	0.706	172.287	2.7801598923016133	draw_card	0.706	columbia_card_task_fmri	15.0	0.8571428571428572	89.0	-80.0	0.1428571428571428	16.0	3.0	2.0	0.3172245511495646	0.706	3.0	stim	poldrack-single-stim	s627	False	0
173.04	1.5	172.289	n/a	-1.0	3.134	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
175.426	2.495	177.921	6.601588463730183	draw_card	2.495	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-4.479392446943468	2.495	n/a	stim	poldrack-single-stim	s627	False	1
177.924	0.54	178.464	5.884921797063516	draw_card	0.54	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	16.0	2.0	2.0	-3.6877096973838057	0.54	n/a	stim	poldrack-single-stim	s627	False	1
178.466	0.799	179.265	5.065874178015898	draw_card	0.799	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	16.0	3.0	2.0	-2.829247925276011	0.799	n/a	stim	poldrack-single-stim	s627	False	1
179.267	1.76	181.027	4.120819232960951	draw_card	1.76	columbia_card_task_fmri	16.0	0.8461538461538461	89.0	-70.0	0.1538461538461538	16.0	4.0	2.0	-1.8949882159889349	1.76	n/a	stim	poldrack-single-stim	s627	False	1
181.029	1.841	182.87	3.0182551303968506	draw_card	1.841	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	16.0	5.0	2.0	-0.8745216232053963	1.841	n/a	stim	poldrack-single-stim	s627	False	1
182.872	1.347	184.219	1.7152248273665445	draw_card	1.347	columbia_card_task_fmri	16.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	16.0	6.0	2.0	0.243946426711112	1.347	6.0	stim	poldrack-single-stim	s627	False	0
184.973	1.5	184.222	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
186.61	3.271	189.881	7.914088463730183	draw_card	3.271	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	1.836379646271837	3.271	n/a	stim	poldrack-single-stim	s627	False	1
189.883	1.144	191.027	6.351588463730186	draw_card	1.144	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-45.0	0.3333333333333333	16.0	2.0	5.0	2.427848905311812	1.144	2.0	stim	poldrack-single-stim	s627	False	0
191.784	1.5	191.033	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
193.421	2.805	196.226	-0.3150782029364831	draw_card	2.805	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	-0.1298124877882145	2.805	n/a	stim	poldrack-single-stim	s627	False	1
196.228	0.846	197.074	-3.248411536269817	draw_card	0.846	columbia_card_task_fmri	13.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.272623730362959	0.846	n/a	stim	poldrack-single-stim	s627	False	1
197.076	0.779	197.855	-7.648411536269817	end_round	0.779	columbia_card_task_fmri	13.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	5.175765198753204	0.779	2.0	stim	poldrack-single-stim	s627	False	1
198.609	1.5	197.858	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
200.179	2.5	202.679	1.3515884637301847	draw_card	2.5	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.6191999979120588	2.5	n/a	stim	poldrack-single-stim	s627	False	1
202.681	1.119	203.8	-1.448411536269816	draw_card	1.119	columbia_card_task_fmri	14.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.6738579540994181	1.119	n/a	stim	poldrack-single-stim	s627	False	1
203.803	1.606	205.409	-5.648411536269817	draw_card	1.606	columbia_card_task_fmri	14.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	3.4448547118467943	1.606	3.0	stim	poldrack-single-stim	s627	False	0
206.161	1.5	205.41	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
207.732	3.676	211.408	1.3515884637301847	draw_card	3.676	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	6.0	1.0	1.0	2.8492932696834785	3.676	n/a	stim	poldrack-single-stim	s627	False	1
211.411	1.526	212.937	-1.8484115362698164	draw_card	1.526	columbia_card_task_fmri	16.0	0.8	89.0	-80.0	0.2	6.0	2.0	1.0	5.470463530172495	1.526	n/a	stim	poldrack-single-stim	s627	False	1
212.939	0.793	213.732	-6.648411536269817	end_round	0.793	columbia_card_task_fmri	16.0	0.75	71.0	-80.0	0.25	6.0	3.0	1.0	8.637871009343357	0.793	2.0	stim	poldrack-single-stim	s627	False	1
214.487	1.5	213.736	n/a	-1.0	2.862	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
216.601	2.218	218.819	3.851588463730185	draw_card	2.218	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.5021707682284244	2.218	n/a	stim	poldrack-single-stim	s627	False	1
218.822	0.735	219.557	0.9515884637301844	draw_card	0.735	columbia_card_task_fmri	17.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.8729216585553203	0.735	2.0	stim	poldrack-single-stim	s627	False	0
220.311	1.5	219.56	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
222.29	2.135	224.425	3.851588463730183	draw_card	2.135	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	6.041258417569203	2.135	n/a	stim	poldrack-single-stim	s627	False	1
224.427	2.605	227.032	0.6373027494444712	draw_card	2.605	columbia_card_task_fmri	25.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	7.7269993913551716	2.605	2.0	stim	poldrack-single-stim	s627	False	0
227.787	1.5	227.036	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
229.289	2.486	231.775	3.851588463730183	draw_card	2.486	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	14.697254232377958	2.486	n/a	stim	poldrack-single-stim	s627	False	1
231.778	0.748	232.526	-0.0769829648412405	draw_card	0.748	columbia_card_task_fmri	30.0	0.7142857142857143	89.0	-80.0	0.2857142857142857	8.0	2.0	2.0	16.757996604132643	0.748	n/a	stim	poldrack-single-stim	s627	False	1
232.529	1.954	234.483	-5.315078202936478	draw_card	1.954	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-80.0	0.3333333333333333	8.0	3.0	2.0	18.91879343247831	1.954	3.0	stim	poldrack-single-stim	s627	False	0
235.239	1.5	234.488	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
236.809	2.442	239.251	3.551588463730184	draw_card	2.442	columbia_card_task_fmri	13.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.5251364823578868	2.442	1.0	stim	poldrack-single-stim	s627	False	0
240.005	1.5	239.254	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s627	False	0
241.712	1.589	243.301	4.951588463730182	draw_card	1.589	columbia_card_task_fmri	14.0	0.9	89.0	-90.0	0.1	10.0	1.0	1.0	-1.7240536725342857	1.589	n/a	stim	poldrack-single-stim	s627	False	1
243.303	1.022	244.325	3.7960329081746256	draw_card	1.022	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-90.0	0.1111111111111111	10.0	2.0	1.0	-0.241334392048671	1.022	n/a	stim	poldrack-single-stim	s627	False	1
