onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.424	1.0	5.712	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.388	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s144	1	False
6.668	1.0	7.437	0.1	2.68	True	89.0	Magnitude	stay	twobytwo	89.0	0.669	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s144	0	False
9.454	1.0	10.064	0.1	2.544	True	71.0	High-Low	switch	twobytwo	71.0	0.51	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s144	0	False
12.905	1.0	14.207	0.9	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.402	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s144	0	False
16.083	1.0	17.363	0.9	2.272	True	71.0	High-Low	switch	twobytwo	71.0	0.38	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s144	0	False
19.259	1.0	20.537	0.9	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.378	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s144	0	False
21.771	1.0	22.356	0.1	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.485	blue	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s144	0	False
24.014	1.0	24.64	0.1	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.526	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s144	0	False
26.393	1.0	27.022	0.1	2.0	True	89.0	High-Low	switch	twobytwo	89.0	0.529	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s144	0	False
28.502	1.0	29.182	0.1	2.136	False	71.0	Magnitude	switch	twobytwo	89.0	0.58	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s144	0	False
31.545	1.0	32.986	0.9	2.272	True	89.0	Magnitude	stay	twobytwo	89.0	0.541	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s144	0	False
34.719	1.0	36.027	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.408	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s144	0	False
36.828	1.0	37.517	0.1	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	0.589	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s144	0	False
40.414	1.0	41.717	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.403	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s144	0	False
43.321	1.0	44.784	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.563	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s144	0	False
45.428	1.0	46.189	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	0.661	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s144	0	False
47.537	1.0	48.291	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.654	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s144	0	False
