onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
4.019	4.0	5.316	smaller_sooner	discount_fixed	71	31.0	76.0	1.49	20.0	n/a	smaller_sooner	s495	False
10.342	4.0	4.568	smaller_sooner	discount_fixed	71	43.0	19.0	2.181	20.0	n/a	smaller_sooner	s495	False
24.423	4.0	4.636	smaller_sooner	discount_fixed	71	60.0	124.0	1.422	20.0	n/a	smaller_sooner	s495	False
30.067	4.0	4.908	smaller_sooner	discount_fixed	71	27.0	142.0	0.987	20.0	n/a	smaller_sooner	s495	False
35.982	4.0	4.5	smaller_sooner	discount_fixed	71	25.0	70.0	1.194	20.0	n/a	smaller_sooner	s495	False
41.49	4.0	4.976	smaller_sooner	discount_fixed	71	44.0	92.0	1.731	20.0	n/a	smaller_sooner	s495	False
47.471	4.0	4.908	smaller_sooner	discount_fixed	71	41.0	27.0	0.993	20.0	n/a	smaller_sooner	s495	False
53.387	4.0	4.568	smaller_sooner	discount_fixed	71	64.0	89.0	1.459	20.0	n/a	smaller_sooner	s495	False
58.962	4.0	4.5	smaller_sooner	discount_fixed	71	78.0	108.0	1.261	20.0	n/a	smaller_sooner	s495	False
64.469	4.0	6.2	smaller_sooner	discount_fixed	71	80.0	145.0	0.967	20.0	n/a	smaller_sooner	s495	False
71.676	4.0	4.704	smaller_sooner	discount_fixed	71	41.0	174.0	0.959	20.0	n/a	smaller_sooner	s495	False
77.388	4.0	5.044	smaller_sooner	discount_fixed	71	42.0	145.0	1.077	20.0	n/a	smaller_sooner	s495	False
83.439	4.0	5.044	smaller_sooner	discount_fixed	71	36.0	114.0	0.938	20.0	n/a	smaller_sooner	s495	False
89.491	4.0	5.18	smaller_sooner	discount_fixed	71	58.0	55.0	0.997	20.0	n/a	smaller_sooner	s495	False
95.676	4.0	4.976	smaller_sooner	discount_fixed	71	81.0	58.0	1.409	20.0	n/a	smaller_sooner	s495	False
101.661	4.0	4.772	smaller_sooner	discount_fixed	71	32.0	111.0	1.359	20.0	n/a	smaller_sooner	s495	False
107.44	4.0	4.772	smaller_sooner	discount_fixed	71	25.0	141.0	0.782	20.0	n/a	smaller_sooner	s495	False
113.219	4.0	5.18	larger_later	discount_fixed	89	67.0	23.0	1.762	20.0	n/a	larger_later	s495	False
119.408	4.0	5.18	smaller_sooner	discount_fixed	71	77.0	161.0	1.581	20.0	n/a	smaller_sooner	s495	False
125.595	4.0	5.248	smaller_sooner	discount_fixed	71	55.0	163.0	0.909	20.0	n/a	smaller_sooner	s495	False
131.85	4.0	4.568	smaller_sooner	discount_fixed	71	40.0	159.0	0.837	20.0	n/a	smaller_sooner	s495	False
137.426	4.0	4.5	smaller_sooner	discount_fixed	71	76.0	161.0	0.862	20.0	n/a	smaller_sooner	s495	False
142.934	4.0	4.908	smaller_sooner	discount_fixed	71	48.0	128.0	0.816	20.0	n/a	smaller_sooner	s495	False
148.85	4.0	4.568	smaller_sooner	discount_fixed	71	39.0	95.0	0.886	20.0	n/a	smaller_sooner	s495	False
154.426	4.0	6.2	smaller_sooner	discount_fixed	71	83.0	105.0	1.031	20.0	n/a	smaller_sooner	s495	False
161.635	4.0	4.908	larger_later	discount_fixed	89	67.0	41.0	1.957	20.0	n/a	larger_later	s495	False
167.551	4.0	5.248	smaller_sooner	discount_fixed	71	56.0	172.0	0.925	20.0	n/a	smaller_sooner	s495	False
173.807	4.0	5.044	smaller_sooner	discount_fixed	71	28.0	123.0	0.8	20.0	n/a	smaller_sooner	s495	False
179.86	4.0	4.636	smaller_sooner	discount_fixed	71	50.0	129.0	0.826	20.0	n/a	smaller_sooner	s495	False
185.503	4.0	4.704	smaller_sooner	discount_fixed	71	23.0	61.0	1.01	20.0	n/a	smaller_sooner	s495	False
191.215	4.0	4.636	smaller_sooner	discount_fixed	71	79.0	92.0	1.558	20.0	n/a	smaller_sooner	s495	False
196.861	4.0	4.568	smaller_sooner	discount_fixed	71	61.0	141.0	1.09	20.0	n/a	smaller_sooner	s495	False
202.434	4.0	4.568	smaller_sooner	discount_fixed	71	43.0	38.0	1.442	20.0	n/a	smaller_sooner	s495	False
208.008	4.0	4.908	smaller_sooner	discount_fixed	71	66.0	145.0	1.359	20.0	n/a	smaller_sooner	s495	False
213.922	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	2.905	20.0	n/a	larger_later	s495	False
219.767	4.0	5.248	smaller_sooner	discount_fixed	71	32.0	57.0	1.055	20.0	n/a	smaller_sooner	s495	False
226.023	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	0.734	20.0	n/a	smaller_sooner	s495	False
231.802	4.0	5.996	smaller_sooner	discount_fixed	71	43.0	120.0	0.678	20.0	n/a	smaller_sooner	s495	False
238.806	4.0	5.588	smaller_sooner	discount_fixed	71	75.0	60.0	0.728	20.0	n/a	smaller_sooner	s495	False
245.401	4.0	4.568	smaller_sooner	discount_fixed	71	34.0	176.0	0.64	20.0	n/a	smaller_sooner	s495	False
250.977	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	38.0	0.87	20.0	n/a	smaller_sooner	s495	False
257.095	4.0	5.656	smaller_sooner	discount_fixed	71	82.0	74.0	0.741	20.0	n/a	smaller_sooner	s495	False
263.761	4.0	4.568	smaller_sooner	discount_fixed	71	58.0	53.0	0.798	20.0	n/a	smaller_sooner	s495	False
269.336	4.0	4.772	smaller_sooner	discount_fixed	71	54.0	23.0	0.766	20.0	n/a	smaller_sooner	s495	False
275.116	4.0	5.044	smaller_sooner	discount_fixed	71	41.0	55.0	1.459	20.0	n/a	smaller_sooner	s495	False
281.168	4.0	4.84	smaller_sooner	discount_fixed	71	77.0	142.0	0.861	20.0	n/a	smaller_sooner	s495	False
287.014	4.0	5.18	smaller_sooner	discount_fixed	71	25.0	108.0	0.811	20.0	n/a	smaller_sooner	s495	False
293.201	4.0	5.044	smaller_sooner	discount_fixed	71	33.0	163.0	0.803	20.0	n/a	smaller_sooner	s495	False
299.252	4.0	4.976	smaller_sooner	discount_fixed	71	29.0	75.0	0.989	20.0	n/a	smaller_sooner	s495	False
305.236	4.0	4.976	smaller_sooner	discount_fixed	71	45.0	157.0	0.853	20.0	n/a	smaller_sooner	s495	False
311.22	4.0	5.316	false	discount_fixed	-1	31.0	74.0	n/a	20.0	n/a	false	s495	False
317.545	4.0	4.5	smaller_sooner	discount_fixed	71	80.0	39.0	1.046	20.0	n/a	smaller_sooner	s495	False
323.052	4.0	5.044	smaller_sooner	discount_fixed	71	22.0	21.0	1.213	20.0	n/a	smaller_sooner	s495	False
329.106	4.0	4.704	smaller_sooner	discount_fixed	71	52.0	139.0	0.824	20.0	n/a	smaller_sooner	s495	False
334.817	4.0	4.84	smaller_sooner	discount_fixed	71	54.0	126.0	0.806	20.0	n/a	smaller_sooner	s495	False
340.663	4.0	6.744	smaller_sooner	discount_fixed	71	23.0	176.0	0.585	20.0	n/a	smaller_sooner	s495	False
348.414	4.0	4.5	smaller_sooner	discount_fixed	71	24.0	87.0	1.11	20.0	n/a	smaller_sooner	s495	False
353.921	4.0	4.568	smaller_sooner	discount_fixed	71	36.0	140.0	0.644	20.0	n/a	smaller_sooner	s495	False
359.495	4.0	4.704	smaller_sooner	discount_fixed	71	35.0	171.0	0.701	20.0	n/a	smaller_sooner	s495	False
365.208	4.0	4.908	smaller_sooner	discount_fixed	71	34.0	43.0	0.771	20.0	n/a	smaller_sooner	s495	False
371.125	4.0	4.568	smaller_sooner	discount_fixed	71	74.0	121.0	1.107	20.0	n/a	smaller_sooner	s495	False
376.702	4.0	4.772	smaller_sooner	discount_fixed	71	45.0	107.0	0.647	20.0	n/a	smaller_sooner	s495	False
390.989	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	1.499	20.0	n/a	larger_later	s495	False
396.632	4.0	4.568	smaller_sooner	discount_fixed	71	39.0	161.0	1.157	20.0	n/a	smaller_sooner	s495	False
402.208	4.0	5.452	smaller_sooner	discount_fixed	71	62.0	180.0	1.248	20.0	n/a	smaller_sooner	s495	False
408.666	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	0.883	20.0	n/a	smaller_sooner	s495	False
415.056	4.0	4.568	smaller_sooner	discount_fixed	71	58.0	72.0	1.458	20.0	n/a	smaller_sooner	s495	False
420.631	4.0	6.268	smaller_sooner	discount_fixed	71	56.0	93.0	0.985	20.0	n/a	smaller_sooner	s495	False
427.906	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	1.937	20.0	n/a	larger_later	s495	False
434.433	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	42.0	1.894	20.0	n/a	smaller_sooner	s495	False
440.008	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	2.373	20.0	n/a	larger_later	s495	False
445.652	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	1.362	20.0	n/a	smaller_sooner	s495	False
451.295	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	1.523	20.0	n/a	larger_later	s495	False
457.416	4.0	5.316	larger_later	discount_fixed	89	29.0	44.0	1.549	20.0	n/a	larger_later	s495	False
463.739	4.0	4.568	smaller_sooner	discount_fixed	71	24.0	89.0	0.898	20.0	n/a	smaller_sooner	s495	False
469.314	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	1.055	20.0	n/a	smaller_sooner	s495	False
474.889	4.0	4.568	false	discount_fixed	-1	27.0	130.0	n/a	20.0	n/a	false	s495	False
480.462	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	2.172	20.0	n/a	smaller_sooner	s495	False
486.311	4.0	4.5	smaller_sooner	discount_fixed	71	55.0	107.0	3.397	20.0	n/a	smaller_sooner	s495	False
491.823	4.0	5.656	smaller_sooner	discount_fixed	71	44.0	143.0	1.965	20.0	n/a	smaller_sooner	s495	False
498.487	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	4.332	20.0	n/a	smaller_sooner	s495	False
504.404	4.0	4.636	smaller_sooner	discount_fixed	71	65.0	156.0	1.675	20.0	n/a	smaller_sooner	s495	False
510.046	4.0	4.5	smaller_sooner	discount_fixed	71	22.0	27.0	1.512	20.0	n/a	smaller_sooner	s495	False
