onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.511	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.934	blue	red	stim	incongruent	s557	False
5.784	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.644	blue	green	stim	incongruent	s557	False
7.786	1.5	2.0	congruent	1.0	89.0	stroop	89	0.571	red	red	stim	congruent	s557	False
9.789	1.5	2.0	congruent	1.0	89.0	stroop	89	0.522	red	red	stim	congruent	s557	False
11.792	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.538	red	blue	stim	incongruent	s557	False
13.794	1.5	2.136	congruent	1.0	82.0	stroop	82	0.96	green	green	stim	congruent	s557	False
15.933	1.5	2.0	congruent	1.0	71.0	stroop	71	0.56	blue	blue	stim	congruent	s557	False
17.936	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.55	red	green	stim	incongruent	s557	False
19.938	1.5	2.136	congruent	1.0	89.0	stroop	89	0.518	red	red	stim	congruent	s557	False
22.076	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.849	blue	red	stim	incongruent	s557	False
24.079	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.842	red	green	stim	incongruent	s557	False
26.081	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.663	red	blue	stim	incongruent	s557	False
28.219	1.5	2.136	congruent	1.0	71.0	stroop	71	0.819	blue	blue	stim	congruent	s557	False
30.357	1.5	2.272	congruent	1.0	71.0	stroop	71	0.504	blue	blue	stim	congruent	s557	False
32.632	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.811	green	blue	stim	incongruent	s557	False
35.314	1.5	2.0	congruent	1.0	82.0	stroop	82	0.459	green	green	stim	congruent	s557	False
37.316	1.5	2.0	congruent	1.0	71.0	stroop	71	0.638	blue	blue	stim	congruent	s557	False
39.318	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.626	blue	red	stim	incongruent	s557	False
41.593	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.5	blue	green	stim	incongruent	s557	False
43.595	1.5	2.0	congruent	1.0	89.0	stroop	89	0.615	red	red	stim	congruent	s557	False
