onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.414	1.0	6.306	0.9	2.136	False	89.0	Color	n/a	twobytwo	71.0	0.992	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s548	1	False
6.655	1.0	7.611	0.1	2.68	False	71.0	Color	stay	twobytwo	89.0	0.856	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s548	0	False
10.24	1.0	11.497	0.9	2.544	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.357	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
13.689	1.0	14.955	0.9	2.272	False	71.0	Color	switch	twobytwo	89.0	0.366	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
16.067	1.0	16.982	0.1	2.272	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.815	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
19.245	1.0	20.812	0.9	2.408	False	71.0	High-Low	n/a	twobytwo	89.0	0.667	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s548	0	False
21.757	1.0	22.884	0.1	2.136	True	89.0	High-Low	stay	twobytwo	89.0	1.027	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s548	0	False
23.997	1.0	24.784	0.1	2.272	False	89.0	Color	n/a	twobytwo	71.0	0.687	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s548	0	False
26.374	1.0	27.689	0.1	2.0	False	89.0	Orange-Blue	switch	twobytwo	71.0	1.215	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
28.478	1.0	29.528	0.1	2.136	True	89.0	Color	switch	twobytwo	89.0	0.95	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
30.718	1.0	31.555	0.1	2.272	True	71.0	Color	stay	twobytwo	71.0	0.737	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s548	0	False
33.894	1.0	35.657	0.9	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.863	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s548	0	False
36.798	1.0	38.321	0.9	2.68	True	89.0	Color	n/a	twobytwo	89.0	0.623	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s548	0	False
39.583	1.0	40.734	0.1	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.051	blue	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
42.489	1.0	44.055	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.666	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s548	0	False
45.393	1.0	46.742	0.9	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.449	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s548	0	False
48.297	1.0	50.151	0.9	2.272	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.954	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s548	0	False
50.675	1.0	51.523	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.748	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s548	0	False
53.58	1.0	54.822	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.342	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s548	0	False
55.684	1.0	57.033	0.1	2.0	False	89.0	Magnitude	n/a	twobytwo	71.0	1.249	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s548	0	False
58.588	1.0	59.994	0.9	2.68	True	89.0	Magnitude	stay	twobytwo	89.0	0.506	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s548	0	False
61.372	1.0	62.555	0.1	2.0	False	71.0	Magnitude	stay	twobytwo	89.0	1.083	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s548	0	False
64.277	1.0	65.907	0.9	2.136	False	89.0	Color	n/a	twobytwo	71.0	0.73	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s548	0	False
67.318	1.0	68.913	0.9	2.408	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.695	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s548	0	False
70.632	1.0	71.896	0.9	2.136	False	89.0	Orange-Blue	stay	twobytwo	71.0	0.364	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s548	0	False
73.673	1.0	75.164	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.591	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s548	0	False
76.578	1.0	78.256	0.9	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.778	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s548	0	False
79.482	1.0	80.74	0.9	2.544	False	89.0	Color	n/a	twobytwo	71.0	0.358	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s548	0	False
82.932	1.0	84.605	0.9	2.136	False	71.0	Color	stay	twobytwo	89.0	0.773	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s548	0	False
