onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.531	1.5	2.272	congruent	1.0	71.0	stroop	71	0.523	blue	blue	stim	congruent	s579	False
5.81	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.601	red	green	stim	incongruent	s579	False
7.812	1.5	2.408	congruent	1.0	71.0	stroop	71	0.596	blue	blue	stim	congruent	s579	False
10.226	1.5	2.0	congruent	1.0	71.0	stroop	71	0.564	blue	blue	stim	congruent	s579	False
12.231	1.5	2.136	congruent	1.0	89.0	stroop	89	0.59	red	red	stim	congruent	s579	False
14.374	1.5	2.0	congruent	1.0	89.0	stroop	89	0.515	red	red	stim	congruent	s579	False
16.38	1.5	2.0	congruent	1.0	82.0	stroop	82	0.588	green	green	stim	congruent	s579	False
18.388	1.5	2.0	incongruent	0.0	71.0	stroop	82	0.82	blue	green	stim	incongruent	s579	False
20.394	1.5	2.272	congruent	1.0	82.0	stroop	82	0.499	green	green	stim	congruent	s579	False
22.669	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.909	green	red	stim	incongruent	s579	False
24.676	1.5	2.272	incongruent	0.0	89.0	stroop	71	1.112	red	blue	stim	incongruent	s579	False
26.955	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.707	green	red	stim	incongruent	s579	False
29.234	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.358	red	green	stim	incongruent	s579	False
31.237	1.5	2.68	congruent	1.0	71.0	stroop	71	0.537	blue	blue	stim	congruent	s579	False
33.921	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.867	red	blue	stim	incongruent	s579	False
35.928	1.5	2.272	congruent	1.0	89.0	stroop	89	0.543	red	red	stim	congruent	s579	False
38.207	1.5	2.0	congruent	1.0	71.0	stroop	71	0.868	blue	blue	stim	congruent	s579	False
40.214	1.5	2.0	congruent	1.0	82.0	stroop	82	0.594	green	green	stim	congruent	s579	False
42.221	1.5	2.272	incongruent	1.0	82.0	stroop	82	1.273	green	red	stim	incongruent	s579	False
44.501	1.5	2.136	congruent	1.0	82.0	stroop	82	0.521	green	green	stim	congruent	s579	False
46.643	1.5	2.544	congruent	1.0	82.0	stroop	82	0.491	green	green	stim	congruent	s579	False
49.194	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.454	green	blue	stim	incongruent	s579	False
51.609	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.543	blue	green	stim	incongruent	s579	False
53.614	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.734	green	red	stim	incongruent	s579	False
55.621	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.59	red	green	stim	incongruent	s579	False
57.628	1.5	2.544	congruent	1.0	82.0	stroop	82	0.638	green	green	stim	congruent	s579	False
60.179	1.5	2.136	congruent	1.0	71.0	stroop	71	0.47	blue	blue	stim	congruent	s579	False
62.319	1.5	2.0	congruent	1.0	71.0	stroop	71	0.483	blue	blue	stim	congruent	s579	False
64.324	1.5	2.0	congruent	1.0	82.0	stroop	82	0.619	green	green	stim	congruent	s579	False
66.332	1.5	2.272	congruent	1.0	71.0	stroop	71	0.449	blue	blue	stim	congruent	s579	False
68.61	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.489	blue	red	stim	incongruent	s579	False
70.617	1.5	2.0	congruent	1.0	89.0	stroop	89	0.586	red	red	stim	congruent	s579	False
72.624	1.5	2.136	incongruent	0.0	89.0	stroop	71	0.908	red	blue	stim	incongruent	s579	False
74.764	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.601	green	red	stim	incongruent	s579	False
76.771	1.5	2.272	incongruent	0.0	89.0	stroop	71	0.555	red	blue	stim	incongruent	s579	False
79.052	1.5	2.136	congruent	1.0	82.0	stroop	82	0.512	green	green	stim	congruent	s579	False
81.195	1.5	2.408	incongruent	1.0	89.0	stroop	89	0.623	red	green	stim	incongruent	s579	False
