onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.517	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.054	blue	green	stim	incongruent	s592	False
5.519	1.5	2.544	congruent	1.0	82.0	stroop	82	1.391	green	green	stim	congruent	s592	False
8.065	1.5	2.136	congruent	1.0	82.0	stroop	82	0.73	green	green	stim	congruent	s592	False
10.207	1.5	2.0	congruent	1.0	82.0	stroop	82	0.521	green	green	stim	congruent	s592	False
12.21	1.5	2.0	congruent	1.0	82.0	stroop	82	0.759	green	green	stim	congruent	s592	False
14.216	1.5	2.272	congruent	1.0	82.0	stroop	82	0.57	green	green	stim	congruent	s592	False
16.493	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.843	green	red	stim	incongruent	s592	False
18.499	1.5	2.0	congruent	1.0	71.0	stroop	71	0.788	blue	blue	stim	congruent	s592	False
20.501	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.466	blue	green	stim	incongruent	s592	False
22.643	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.546	blue	green	stim	incongruent	s592	False
26.172	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.452	blue	red	stim	incongruent	s592	False
28.448	1.5	2.136	congruent	1.0	89.0	stroop	89	0.486	red	red	stim	congruent	s592	False
30.588	1.5	2.408	incongruent	1.0	89.0	stroop	89	0.486	red	green	stim	incongruent	s592	False
32.998	1.5	2.0	congruent	1.0	71.0	stroop	71	0.741	blue	blue	stim	congruent	s592	False
35.004	1.5	2.0	congruent	1.0	82.0	stroop	82	0.823	green	green	stim	congruent	s592	False
37.009	1.5	2.816	incongruent	1.0	82.0	stroop	82	0.927	green	red	stim	incongruent	s592	False
39.831	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.513	green	red	stim	incongruent	s592	False
41.836	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.66	blue	red	stim	incongruent	s592	False
43.839	1.5	2.136	congruent	1.0	71.0	stroop	71	0.447	blue	blue	stim	congruent	s592	False
45.98	1.5	2.0	congruent	1.0	82.0	stroop	82	0.635	green	green	stim	congruent	s592	False
47.986	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.054	red	green	stim	incongruent	s592	False
49.991	1.5	2.0	congruent	1.0	89.0	stroop	89	0.492	red	red	stim	congruent	s592	False
51.993	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.519	blue	red	stim	incongruent	s592	False
53.996	1.5	2.0	congruent	1.0	71.0	stroop	71	0.598	blue	blue	stim	congruent	s592	False
56.001	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.676	green	blue	stim	incongruent	s592	False
58.003	1.5	2.0	congruent	1.0	89.0	stroop	89	0.508	red	red	stim	congruent	s592	False
60.007	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.715	blue	red	stim	incongruent	s592	False
62.285	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.82	green	blue	stim	incongruent	s592	False
64.287	1.5	2.136	congruent	1.0	89.0	stroop	89	0.527	red	red	stim	congruent	s592	False
66.429	1.5	2.0	congruent	1.0	71.0	stroop	71	0.62	blue	blue	stim	congruent	s592	False
68.431	1.5	2.136	congruent	1.0	82.0	stroop	82	0.619	green	green	stim	congruent	s592	False
70.573	1.5	2.0	congruent	1.0	89.0	stroop	89	0.807	red	red	stim	congruent	s592	False
72.576	1.5	2.0	congruent	1.0	89.0	stroop	89	0.611	red	red	stim	congruent	s592	False
74.58	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.581	red	blue	stim	incongruent	s592	False
