onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.518	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.932	red	green	stim	incongruent	s614	False
5.795	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.69	blue	red	stim	incongruent	s614	False
7.799	1.5	2.0	congruent	1.0	71.0	stroop	71	0.734	blue	blue	stim	congruent	s614	False
9.804	1.5	2.0	congruent	1.0	71.0	stroop	71	0.634	blue	blue	stim	congruent	s614	False
11.81	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.797	red	green	stim	incongruent	s614	False
13.814	1.5	2.136	congruent	1.0	71.0	stroop	71	0.732	blue	blue	stim	congruent	s614	False
15.955	1.5	2.0	congruent	1.0	82.0	stroop	82	0.792	green	green	stim	congruent	s614	False
17.961	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.656	red	green	stim	incongruent	s614	False
19.963	1.5	2.136	congruent	1.0	89.0	stroop	89	0.675	red	red	stim	congruent	s614	False
22.104	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.461	blue	green	stim	incongruent	s614	False
24.11	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.661	green	red	stim	incongruent	s614	False
26.113	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.679	green	blue	stim	incongruent	s614	False
28.251	1.5	2.136	congruent	1.0	82.0	stroop	82	0.549	green	green	stim	congruent	s614	False
30.389	1.5	2.272	congruent	1.0	89.0	stroop	89	0.626	red	red	stim	congruent	s614	False
32.662	1.5	2.68	incongruent	1.0	71.0	stroop	71	0.845	blue	green	stim	incongruent	s614	False
35.347	1.5	2.0	congruent	1.0	71.0	stroop	71	0.787	blue	blue	stim	congruent	s614	False
37.353	1.5	2.0	congruent	1.0	82.0	stroop	82	0.8	green	green	stim	congruent	s614	False
39.355	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.592	red	blue	stim	incongruent	s614	False
41.632	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.783	blue	red	stim	incongruent	s614	False
43.635	1.5	2.0	congruent	1.0	89.0	stroop	89	0.875	red	red	stim	congruent	s614	False
45.64	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.585	red	blue	stim	incongruent	s614	False
47.642	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.407	red	blue	stim	incongruent	s614	False
49.646	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.638	blue	red	stim	incongruent	s614	False
51.651	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.82	green	blue	stim	incongruent	s614	False
53.655	1.5	2.272	congruent	0.0	71.0	stroop	82	0.474	blue	blue	stim	congruent	s614	False
55.929	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.965	blue	green	stim	incongruent	s614	False
57.931	1.5	2.408	congruent	1.0	89.0	stroop	89	0.743	red	red	stim	congruent	s614	False
60.345	1.5	2.0	congruent	1.0	82.0	stroop	82	0.743	green	green	stim	congruent	s614	False
62.347	1.5	2.136	congruent	1.0	89.0	stroop	89	0.695	red	red	stim	congruent	s614	False
64.489	1.5	2.0	congruent	1.0	89.0	stroop	89	0.542	red	red	stim	congruent	s614	False
66.494	1.5	2.0	congruent	1.0	71.0	stroop	71	0.699	blue	blue	stim	congruent	s614	False
68.499	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.763	green	red	stim	incongruent	s614	False
70.503	1.5	2.272	congruent	1.0	82.0	stroop	82	0.533	green	green	stim	congruent	s614	False
72.782	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.716	red	green	stim	incongruent	s614	False
74.787	1.5	2.272	incongruent	1.0	82.0	stroop	82	1.503	green	red	stim	incongruent	s614	False
77.064	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.789	red	blue	stim	incongruent	s614	False
79.342	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.715	red	blue	stim	incongruent	s614	False
81.344	1.5	2.68	congruent	1.0	82.0	stroop	82	0.647	green	green	stim	congruent	s614	False
84.03	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.861	red	blue	stim	incongruent	s614	False
86.035	1.5	2.272	congruent	1.0	89.0	stroop	89	0.688	red	red	stim	congruent	s614	False
88.312	1.5	2.0	congruent	1.0	82.0	stroop	82	0.683	green	green	stim	congruent	s614	False
90.317	1.5	2.0	congruent	1.0	89.0	stroop	89	0.683	red	red	stim	congruent	s614	False
92.323	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.861	green	red	stim	incongruent	s614	False
94.598	1.5	2.136	congruent	1.0	82.0	stroop	82	0.642	green	green	stim	congruent	s614	False
96.735	1.5	2.544	congruent	1.0	89.0	stroop	89	0.656	red	red	stim	congruent	s614	False
99.28	1.5	2.408	incongruent	1.0	71.0	stroop	71	0.623	blue	green	stim	incongruent	s614	False
101.692	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.856	green	red	stim	incongruent	s614	False
103.694	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.772	red	blue	stim	incongruent	s614	False
105.7	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.605	blue	red	stim	incongruent	s614	False
107.704	1.5	2.544	congruent	1.0	82.0	stroop	82	0.734	green	green	stim	congruent	s614	False
110.251	1.5	2.136	congruent	1.0	71.0	stroop	71	1.238	blue	blue	stim	congruent	s614	False
112.392	1.5	2.0	congruent	1.0	71.0	stroop	71	0.642	blue	blue	stim	congruent	s614	False
114.397	1.5	2.0	congruent	1.0	89.0	stroop	89	1.033	red	red	stim	congruent	s614	False
116.4	1.5	2.272	congruent	1.0	82.0	stroop	82	0.628	green	green	stim	congruent	s614	False
118.675	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.573	blue	red	stim	incongruent	s614	False
120.68	1.5	2.0	congruent	1.0	71.0	stroop	71	0.574	blue	blue	stim	congruent	s614	False
122.683	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.659	red	blue	stim	incongruent	s614	False
124.823	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.438	red	green	stim	incongruent	s614	False
126.825	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.606	blue	red	stim	incongruent	s614	False
129.099	1.5	2.136	congruent	1.0	71.0	stroop	71	0.673	blue	blue	stim	congruent	s614	False
131.241	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.755	green	blue	stim	incongruent	s614	False
133.651	1.5	2.0	congruent	1.0	71.0	stroop	71	0.722	blue	blue	stim	congruent	s614	False
135.657	1.5	2.0	congruent	1.0	82.0	stroop	82	0.703	green	green	stim	congruent	s614	False
137.662	1.5	2.816	incongruent	1.0	82.0	stroop	82	0.797	green	blue	stim	incongruent	s614	False
140.483	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.28	red	green	stim	incongruent	s614	False
142.488	1.5	2.0	incongruent	0.0	82.0	stroop	71	1.712	green	blue	stim	incongruent	s614	False
144.491	1.5	2.136	congruent	1.0	89.0	stroop	89	1.585	red	red	stim	congruent	s614	False
146.632	1.5	2.0	congruent	1.0	71.0	stroop	71	0.581	blue	blue	stim	congruent	s614	False
148.638	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.886	green	red	stim	incongruent	s614	False
150.642	1.5	2.0	congruent	0.0	71.0	stroop	89	1.12	blue	blue	stim	congruent	s614	False
152.643	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.831	green	red	stim	incongruent	s614	False
154.648	1.5	2.0	congruent	1.0	82.0	stroop	82	0.598	green	green	stim	congruent	s614	False
156.654	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.663	blue	red	stim	incongruent	s614	False
158.659	1.5	2.0	congruent	1.0	82.0	stroop	82	0.596	green	green	stim	congruent	s614	False
160.661	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.639	green	blue	stim	incongruent	s614	False
162.937	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.181	blue	green	stim	incongruent	s614	False
164.939	1.5	2.136	congruent	1.0	89.0	stroop	89	1.342	red	red	stim	congruent	s614	False
167.08	1.5	2.0	congruent	1.0	71.0	stroop	71	0.673	blue	blue	stim	congruent	s614	False
169.083	1.5	2.136	congruent	1.0	82.0	stroop	82	0.721	green	green	stim	congruent	s614	False
171.223	1.5	2.0	congruent	1.0	89.0	stroop	89	0.667	red	red	stim	congruent	s614	False
173.224	1.5	2.0	congruent	1.0	71.0	stroop	71	0.563	blue	blue	stim	congruent	s614	False
175.23	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.731	green	red	stim	incongruent	s614	False
177.235	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.613	red	green	stim	incongruent	s614	False
179.513	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.846	red	green	stim	incongruent	s614	False
181.515	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.704	blue	green	stim	incongruent	s614	False
183.654	1.5	2.408	congruent	1.0	71.0	stroop	71	0.513	blue	blue	stim	congruent	s614	False
186.068	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.521	blue	green	stim	incongruent	s614	False
188.342	1.5	2.68	congruent	1.0	89.0	stroop	89	0.678	red	red	stim	congruent	s614	False
191.027	1.5	2.0	congruent	1.0	89.0	stroop	89	0.614	red	red	stim	congruent	s614	False
193.03	1.5	2.408	congruent	1.0	82.0	stroop	82	0.63	green	green	stim	congruent	s614	False
195.441	1.5	2.136	congruent	1.0	89.0	stroop	89	0.68	red	red	stim	congruent	s614	False
197.579	1.5	2.68	incongruent	1.0	71.0	stroop	71	0.63	blue	green	stim	incongruent	s614	False
200.265	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.861	green	blue	stim	incongruent	s614	False
202.267	1.5	2.136	incongruent	1.0	71.0	stroop	71	1.525	blue	red	stim	incongruent	s614	False
204.406	1.5	2.952	congruent	1.0	82.0	stroop	82	0.853	green	green	stim	congruent	s614	False
207.363	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.672	green	blue	stim	incongruent	s614	False
