onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.506048	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.533	stim	s634	False
6.109864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.475	stim	s634	False
8.713728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.684	stim	s634	False
11.316728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.457	stim	s634	False
13.921	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.507	stim	s634	False
16.525	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.518	stim	s634	False
19.127727999999998	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.445	stim	s634	False
21.731	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.443	stim	s634	False
24.335	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.584	stim	s634	False
26.938727999999998	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.54	stim	s634	False
29.543	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.441	stim	s634	False
32.145864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.445	stim	s634	False
34.749728000000005	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.436	stim	s634	False
37.353	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.458	stim	s634	False
39.957	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.561	stim	s634	False
42.561	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.579	stim	s634	False
45.164	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.516	stim	s634	False
47.768	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.438	stim	s634	False
50.371	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.485	stim	s634	False
52.974728000000006	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.491	stim	s634	False
55.577864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.529	stim	s634	False
58.181912	1.7	2.1010880000000003	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.425	stim	s634	False
60.785728000000006	1.7	2.100272	0.0	89.0	spatial	attention_network_task	up	left	congruent	71	0.42	stim	s634	False
63.389864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.497	stim	s634	False
65.992864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.491	stim	s634	False
68.597	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.405	stim	s634	False
71.201	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.441	stim	s634	False
73.805	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.51	stim	s634	False
76.409	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.466	stim	s634	False
79.011864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.361	stim	s634	False
81.614728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.433	stim	s634	False
84.218864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.491	stim	s634	False
86.821864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.471	stim	s634	False
89.426	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.484	stim	s634	False
92.029	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.552	stim	s634	False
94.632592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.42	stim	s634	False
97.236456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.518	stim	s634	False
99.840592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.443	stim	s634	False
102.444	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.426	stim	s634	False
105.046592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.626	stim	s634	False
107.651	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.399	stim	s634	False
110.254592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.338	stim	s634	False
112.858	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.488	stim	s634	False
115.462	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.404	stim	s634	False
118.064592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.334	stim	s634	False
120.667864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.448	stim	s634	False
123.271728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.463	stim	s634	False
125.875456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.387	stim	s634	False
128.479728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.425	stim	s634	False
131.084	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.376	stim	s634	False
133.686592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.343	stim	s634	False
136.291	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.344	stim	s634	False
138.894	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.477	stim	s634	False
141.497456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.453	stim	s634	False
144.101592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.362	stim	s634	False
146.707	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.416	stim	s634	False
149.309864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.387	stim	s634	False
151.913184	1.7	2.100816	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.457	stim	s634	False
154.516864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.531	stim	s634	False
157.121	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.388	stim	s634	False
159.723864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.436	stim	s634	False
162.327864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.367	stim	s634	False
164.931864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.421	stim	s634	False
167.535456	1.7	2.1005439999999997	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.408	stim	s634	False
180.642	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.486	stim	s634	False
183.245728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.454	stim	s634	False
185.849	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.408	stim	s634	False
188.451864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.338	stim	s634	False
191.056592	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.585	stim	s634	False
193.660456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.373	stim	s634	False
196.264	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.369	stim	s634	False
198.867864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.511	stim	s634	False
201.471864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.452	stim	s634	False
204.075864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.42	stim	s634	False
206.679864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.389	stim	s634	False
209.282728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.374	stim	s634	False
211.886864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.353	stim	s634	False
214.490592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.384	stim	s634	False
217.094	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.405	stim	s634	False
219.697864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.497	stim	s634	False
222.301	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.337	stim	s634	False
224.904864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.725	stim	s634	False
227.508048	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.398	stim	s634	False
230.112728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.504	stim	s634	False
232.715864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.568	stim	s634	False
235.32	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.445	stim	s634	False
237.923864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.344	stim	s634	False
240.527	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.397	stim	s634	False
243.130864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.345	stim	s634	False
245.734728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.506	stim	s634	False
248.337728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.409	stim	s634	False
250.94286400000001	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.48	stim	s634	False
253.546	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.473	stim	s634	False
256.150864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.424	stim	s634	False
258.754	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.424	stim	s634	False
