onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
106.414	1.598	108.012	-1.4982960104648877	draw_card	1.598	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.1818181818181818	12.0	2.0	2.0	4.067553464118106	1.598	n/a	stim	poldrack-single-stim	s650	False	1
108.015	0.904	108.919	-3.2255687377376123	end_round	0.904	columbia_card_task_fmri	15.0	0.8	71.0	-80.0	0.2	12.0	3.0	2.0	5.426273115967959	0.904	2.0	stim	poldrack-single-stim	s650	False	1
109.673	1.5	108.922	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
111.244	3.082	114.326	-1.0255687377376113	draw_card	3.082	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-0.9721292380250262	3.082	n/a	stim	poldrack-single-stim	s650	False	1
114.329	0.811	115.14	-2.15414016630904	draw_card	0.811	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.2142857142857142	15.0	2.0	3.0	-0.1566215779886732	0.811	2.0	stim	poldrack-single-stim	s650	False	0
115.894	1.5	115.143	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
117.396	7.781	125.177	-1.1005687377376123	draw_card	7.781	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-21.419891811959328	7.781	n/a	stim	poldrack-single-stim	s650	False	1
125.18	2.851	128.031	-1.2922354044042788	draw_card	2.851	columbia_card_task_fmri	1.0	0.9333333333333332	89.0	-45.0	0.0666666666666666	16.0	2.0	1.0	-21.08109718114088	2.851	n/a	stim	poldrack-single-stim	s650	False	1
128.033	0.655	128.688	-1.511283023451898	end_round	0.655	columbia_card_task_fmri	1.0	0.9285714285714286	71.0	-45.0	0.0714285714285714	16.0	3.0	1.0	-20.70952062499308	0.655	2.0	stim	poldrack-single-stim	s650	False	1
129.442	1.5	128.691	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
131.148	1.484	132.632	-0.1630687377376124	draw_card	1.484	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.6039718748103056	1.484	1.0	stim	poldrack-single-stim	s650	False	0
133.385	1.5	132.634	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
134.956	0.866	135.822	6.774431262262388	draw_card	0.866	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	4.087166893388549	0.866	1.0	stim	poldrack-single-stim	s650	False	0
136.575	1.5	135.824	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
138.146	1.316	139.462	6.174431262262388	draw_card	1.316	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	15.0	1.0	2.0	-2.9971663828709687	1.316	n/a	stim	poldrack-single-stim	s650	False	1
139.465	0.777	140.242	5.345859833690961	draw_card	0.777	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	15.0	2.0	2.0	-2.128110730606597	0.777	n/a	stim	poldrack-single-stim	s650	False	1
140.245	0.512	140.757	4.389815877647003	draw_card	0.512	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-70.0	0.1538461538461538	15.0	3.0	2.0	-1.1823602218079046	0.512	n/a	stim	poldrack-single-stim	s650	False	1
140.759	0.461	141.22	3.274431262262389	end_round	0.461	columbia_card_task_fmri	17.0	0.8333333333333334	71.0	-70.0	0.1666666666666666	15.0	4.0	2.0	-0.1493843314597569	0.461	3.0	stim	poldrack-single-stim	s650	False	1
141.974	1.5	141.223	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
143.816	1.147	144.963	1.3994312622623877	draw_card	1.147	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-7.879206236691893	1.147	n/a	stim	poldrack-single-stim	s650	False	1
144.965	2.729	147.694	0.9744312622623876	draw_card	2.729	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.0666666666666666	16.0	2.0	1.0	-7.126564026741054	2.729	n/a	stim	poldrack-single-stim	s650	False	1
147.697	0.115	147.812	0.488716976548102	draw_card	0.115	columbia_card_task_fmri	7.0	0.9285714285714286	89.0	-95.0	0.0714285714285714	16.0	3.0	1.0	-6.30118805276183	0.115	n/a	stim	poldrack-single-stim	s650	False	1
147.814	0.95	148.764	-0.0717225838914591	draw_card	0.95	columbia_card_task_fmri	7.0	0.9230769230769232	89.0	-95.0	0.0769230769230769	16.0	4.0	1.0	-5.390712592320007	0.95	n/a	stim	poldrack-single-stim	s650	False	1
148.766	0.808	149.574	-0.7255687377376124	draw_card	0.808	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-95.0	0.0833333333333333	16.0	5.0	1.0	-4.379671685762631	0.808	5.0	stim	poldrack-single-stim	s650	False	0
150.328	1.5	149.577	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
151.83	0.957	152.787	2.961931262262388	draw_card	0.957	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-6.185555460226386	0.957	n/a	stim	poldrack-single-stim	s650	False	1
152.79	2.333	155.123	2.507764595595721	draw_card	2.333	columbia_card_task_fmri	9.0	0.9333333333333332	89.0	-100.0	0.0666666666666666	16.0	2.0	1.0	-5.381213646530028	2.333	n/a	stim	poldrack-single-stim	s650	False	1
155.126	0.098	155.224	1.988716976548103	draw_card	0.098	columbia_card_task_fmri	9.0	0.9285714285714286	89.0	-100.0	0.0714285714285714	16.0	3.0	1.0	-4.499145067954117	0.098	n/a	stim	poldrack-single-stim	s650	False	1
155.227	0.782	156.009	1.3898158776470035	end_round	0.782	columbia_card_task_fmri	9.0	0.9230769230769232	71.0	-100.0	0.0769230769230769	16.0	4.0	1.0	-3.5261352358343068	0.782	3.0	stim	poldrack-single-stim	s650	False	1
156.763	1.5	156.012	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
158.265	1.402	159.667	3.899431262262388	draw_card	1.402	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	-1.153777562157856	1.402	n/a	stim	poldrack-single-stim	s650	False	1
159.67	2.098	161.768	3.1077645955957216	draw_card	2.098	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-80.0	0.1333333333333333	16.0	2.0	2.0	-0.2785427675622856	2.098	n/a	stim	poldrack-single-stim	s650	False	1
161.771	1.394	163.165	2.2030026908338183	draw_card	1.394	columbia_card_task_fmri	15.0	0.8571428571428572	89.0	-80.0	0.1428571428571428	16.0	3.0	2.0	0.67047700890447	1.394	n/a	stim	poldrack-single-stim	s650	False	1
163.168	0.498	163.666	1.159046646877771	end_round	0.498	columbia_card_task_fmri	15.0	0.8461538461538461	71.0	-80.0	0.1538461538461538	16.0	4.0	2.0	1.7032453342391776	0.498	3.0	stim	poldrack-single-stim	s650	False	1
164.419	1.5	163.668	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
166.194	2.705	168.899	6.024431262262388	draw_card	2.705	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-4.129249448393633	2.705	n/a	stim	poldrack-single-stim	s650	False	1
168.901	13.317	182.218	5.307764595595721	draw_card	13.317	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	16.0	2.0	2.0	-3.336983176019448	13.317	n/a	stim	poldrack-single-stim	s650	False	1
182.221	2.152	184.373	4.488716976548103	draw_card	2.152	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	16.0	3.0	2.0	-2.4779233573309867	2.152	3.0	stim	poldrack-single-stim	s650	False	0
185.127	1.5	184.376	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
186.835	1.428	188.263	7.336931262262388	draw_card	1.428	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	2.190437981011698	1.428	n/a	stim	poldrack-single-stim	s650	False	1
188.266	1.688	189.954	5.774431262262391	draw_card	1.688	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-45.0	0.3333333333333333	16.0	2.0	5.0	2.782202269744936	1.688	n/a	stim	poldrack-single-stim	s650	False	1
189.957	1.126	191.083	3.988716976548099	draw_card	1.126	columbia_card_task_fmri	30.0	0.6428571428571428	89.0	-45.0	0.3571428571428571	16.0	3.0	5.0	3.363532804605057	1.126	3.0	stim	poldrack-single-stim	s650	False	0
191.837	1.5	191.086	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
193.34	0.831	194.171	-0.8922354044042785	draw_card	0.831	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.223188609867897	0.831	n/a	stim	poldrack-single-stim	s650	False	1
194.174	1.42	195.594	-3.825568737737612	draw_card	1.42	columbia_card_task_fmri	13.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.626900626802289	1.42	2.0	stim	poldrack-single-stim	s650	False	0
196.348	1.5	195.597	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
198.054	2.601	200.655	0.7744312622623893	draw_card	2.601	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.2670881542978911	2.601	n/a	stim	poldrack-single-stim	s650	False	1
200.658	0.685	201.343	-2.0255687377376117	draw_card	0.685	columbia_card_task_fmri	14.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.0273061433198407	0.685	n/a	stim	poldrack-single-stim	s650	False	1
201.346	0.536	201.882	-6.225568737737612	end_round	0.536	columbia_card_task_fmri	14.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	3.7996929333634952	0.536	2.0	stim	poldrack-single-stim	s650	False	1
202.635	1.5	201.884	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
204.342	2.751	207.093	0.7744312622623893	draw_card	2.751	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	6.0	1.0	1.0	3.203850902212487	2.751	1.0	stim	poldrack-single-stim	s650	False	0
207.847	1.5	207.096	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
209.623	2.138	211.761	3.274431262262389	end_round	2.138	columbia_card_task_fmri	17.0	0.8333333333333334	71.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.1493843314597569	2.138	0.0	stim	poldrack-single-stim	s650	False	1
212.514	1.5	211.763	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
214.222	1.619	215.841	3.274431262262388	draw_card	1.619	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	6.3972196967489765	1.619	n/a	stim	poldrack-single-stim	s650	False	1
215.844	8.684	224.528	0.0601455479766758	draw_card	8.684	columbia_card_task_fmri	25.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	8.083613028492188	8.684	n/a	stim	poldrack-single-stim	s650	False	1
224.532	0.133	224.665	-4.225568737737609	draw_card	0.133	columbia_card_task_fmri	25.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	8.0	3.0	2.0	9.851856900430327	0.133	n/a	stim	poldrack-single-stim	s650	False	1
224.668	2.77	227.438	-10.225568737737612	end_round	2.77	columbia_card_task_fmri	25.0	0.6	71.0	-65.0	0.4	8.0	4.0	2.0	11.515998647858057	2.77	3.0	stim	poldrack-single-stim	s650	False	1
228.192	1.5	227.441	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
230.104	2.262	232.366	3.274431262262388	draw_card	2.262	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	15.056075038756	2.262	n/a	stim	poldrack-single-stim	s650	False	1
232.369	0.847	233.216	-0.6541401663090359	draw_card	0.847	columbia_card_task_fmri	30.0	0.7142857142857143	89.0	-80.0	0.2857142857142857	8.0	2.0	2.0	17.117351360593837	0.847	2.0	stim	poldrack-single-stim	s650	False	0
233.971	1.5	233.22	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
235.611	0.888	236.499	2.9744312622623887	draw_card	0.888	columbia_card_task_fmri	13.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.172363446638009	0.888	n/a	stim	poldrack-single-stim	s650	False	1
236.502	1.618	238.12	1.7744312622623877	draw_card	1.618	columbia_card_task_fmri	13.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	1.368341977295664	1.618	n/a	stim	poldrack-single-stim	s650	False	1
238.123	0.559	238.682	0.2744312622623875	end_round	0.559	columbia_card_task_fmri	13.0	0.875	71.0	-95.0	0.125	10.0	3.0	1.0	3.144419906315697	0.559	2.0	stim	poldrack-single-stim	s650	False	1
239.436	1.5	238.685	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
241.211	7.443	248.654	4.374431262262387	draw_card	7.443	columbia_card_task_fmri	14.0	0.9	89.0	-90.0	0.1	10.0	1.0	1.0	-1.3720076317523535	7.443	n/a	stim	poldrack-single-stim	s650	False	1
248.657	0.934	249.591	3.2188757067068305	draw_card	0.934	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-90.0	0.1111111111111111	10.0	2.0	1.0	0.1116029274092653	0.934	2.0	stim	poldrack-single-stim	s650	False	0
250.346	1.5	249.595	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
252.189	1.73	253.919	-0.4255687377376117	draw_card	1.73	columbia_card_task_fmri	16.0	0.8	89.0	-70.0	0.2	10.0	1.0	2.0	1.8270986715448745	1.73	n/a	stim	poldrack-single-stim	s650	False	1
253.922	0.656	254.578	-2.336679848848723	draw_card	0.656	columbia_card_task_fmri	16.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	10.0	2.0	2.0	3.18038379210892	0.656	n/a	stim	poldrack-single-stim	s650	False	1
254.582	1.23	255.812	-4.725568737737612	draw_card	1.23	columbia_card_task_fmri	16.0	0.75	89.0	-70.0	0.25	10.0	3.0	2.0	4.665526671995188	1.23	3.0	stim	poldrack-single-stim	s650	False	0
256.565	1.5	255.814	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
258.204	1.309	259.513	-1.1422354044042784	draw_card	1.309	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-100.0	0.0833333333333333	12.0	1.0	1.0	-2.9982414791578837	1.309	n/a	stim	poldrack-single-stim	s650	False	1
259.518	12.316	271.834	-1.9528414650103407	draw_card	12.316	columbia_card_task_fmri	7.0	0.9090909090909092	89.0	-100.0	0.0909090909090909	12.0	2.0	1.0	-1.8115330806419223	12.316	n/a	stim	poldrack-single-stim	s650	False	1
271.837	1.716	273.553	-2.9255687377376125	end_round	1.716	columbia_card_task_fmri	7.0	0.9	71.0	-100.0	0.1	12.0	3.0	1.0	-0.4722769858509181	1.716	2.0	stim	poldrack-single-stim	s650	False	1
274.308	1.5	273.557	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
276.152	2.915	279.067	-0.8922354044042767	draw_card	2.915	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	2.4586731792188203	2.915	n/a	stim	poldrack-single-stim	s650	False	1
279.071	0.44	279.511	-2.316477828646706	draw_card	0.44	columbia_card_task_fmri	14.0	0.8181818181818181	89.0	-80.0	0.1818181818181818	12.0	2.0	2.0	3.6819458911519263	0.44	2.0	stim	poldrack-single-stim	s650	False	0
280.264	1.5	279.513	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
281.837	13.849	295.686	0.7744312622623876	draw_card	13.849	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	12.0	1.0	2.0	0.9683414933324386	13.849	1.0	stim	poldrack-single-stim	s650	False	0
296.44	1.5	295.689	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s650	False	0
297.944	0.67	298.614	-0.2255687377376124	draw_card	0.67	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-0.5722478054926299	0.67	n/a	stim	poldrack-single-stim	s650	False	1
