onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.515	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.849	red	blue	stim	incongruent	s588	False
5.521	1.5	2.544	congruent	1.0	89.0	stroop	89	0.619	red	red	stim	congruent	s588	False
8.066	1.5	2.136	congruent	1.0	71.0	stroop	71	0.674	blue	blue	stim	congruent	s588	False
10.204	1.5	2.0	congruent	1.0	71.0	stroop	71	0.744	blue	blue	stim	congruent	s588	False
12.209	1.5	2.0	congruent	1.0	82.0	stroop	82	0.666	green	green	stim	congruent	s588	False
14.215	1.5	2.272	congruent	1.0	89.0	stroop	89	0.581	red	red	stim	congruent	s588	False
16.492	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.617	red	green	stim	incongruent	s588	False
18.497	1.5	2.0	congruent	1.0	89.0	stroop	89	0.586	red	red	stim	congruent	s588	False
20.5	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.633	blue	red	stim	incongruent	s588	False
22.642	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.841	blue	green	stim	incongruent	s588	False
24.647	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.773	red	blue	stim	incongruent	s588	False
26.922	1.5	2.136	congruent	1.0	82.0	stroop	82	0.558	green	green	stim	congruent	s588	False
29.06	1.5	2.408	incongruent	1.0	71.0	stroop	71	0.755	blue	red	stim	incongruent	s588	False
31.47	1.5	2.0	congruent	1.0	71.0	stroop	71	0.824	blue	blue	stim	congruent	s588	False
33.474	1.5	2.0	congruent	1.0	71.0	stroop	71	0.931	blue	blue	stim	congruent	s588	False
35.479	1.5	2.816	incongruent	1.0	71.0	stroop	71	0.663	blue	green	stim	incongruent	s588	False
38.301	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.039	green	blue	stim	incongruent	s588	False
40.307	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.83	red	green	stim	incongruent	s588	False
42.309	1.5	2.136	congruent	1.0	71.0	stroop	71	0.704	blue	blue	stim	congruent	s588	False
44.45	1.5	2.0	congruent	1.0	71.0	stroop	71	0.786	blue	blue	stim	congruent	s588	False
46.456	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.922	green	blue	stim	incongruent	s588	False
48.461	1.5	2.0	congruent	1.0	82.0	stroop	82	0.632	green	green	stim	congruent	s588	False
50.462	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.862	green	blue	stim	incongruent	s588	False
52.467	1.5	2.0	congruent	1.0	89.0	stroop	89	0.676	red	red	stim	congruent	s588	False
54.469	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.98	green	red	stim	incongruent	s588	False
56.472	1.5	2.0	congruent	1.0	89.0	stroop	89	0.7	red	red	stim	congruent	s588	False
58.478	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.854	blue	red	stim	incongruent	s588	False
60.755	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.789	green	red	stim	incongruent	s588	False
62.758	1.5	2.136	congruent	1.0	82.0	stroop	82	0.79	green	green	stim	congruent	s588	False
64.898	1.5	2.0	congruent	1.0	89.0	stroop	89	0.751	red	red	stim	congruent	s588	False
66.903	1.5	2.136	congruent	1.0	71.0	stroop	71	0.535	blue	blue	stim	congruent	s588	False
69.043	1.5	2.0	congruent	1.0	89.0	stroop	89	0.698	red	red	stim	congruent	s588	False
71.049	1.5	2.0	congruent	1.0	82.0	stroop	82	0.623	green	green	stim	congruent	s588	False
73.054	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.876	blue	red	stim	incongruent	s588	False
75.06	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.802	blue	green	stim	incongruent	s588	False
77.337	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.616	blue	red	stim	incongruent	s588	False
79.34	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.938	green	blue	stim	incongruent	s588	False
81.478	1.5	2.408	congruent	1.0	82.0	stroop	82	1.381	green	green	stim	congruent	s588	False
83.892	1.5	2.272	incongruent	1.0	89.0	stroop	89	1.25	red	green	stim	incongruent	s588	False
86.167	1.5	2.68	congruent	1.0	89.0	stroop	89	0.611	red	red	stim	congruent	s588	False
88.852	1.5	2.0	congruent	1.0	82.0	stroop	82	0.601	green	green	stim	congruent	s588	False
90.854	1.5	2.408	congruent	1.0	71.0	stroop	71	0.647	blue	blue	stim	congruent	s588	False
93.265	1.5	2.136	congruent	1.0	89.0	stroop	89	0.732	red	red	stim	congruent	s588	False
95.405	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.703	green	red	stim	incongruent	s588	False
98.091	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.903	red	blue	stim	incongruent	s588	False
100.092	1.5	2.136	incongruent	1.0	71.0	stroop	71	1.134	blue	red	stim	incongruent	s588	False
102.231	1.5	2.952	congruent	1.0	82.0	stroop	82	0.868	green	green	stim	congruent	s588	False
105.189	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.652	red	green	stim	incongruent	s588	False
107.195	1.5	2.272	incongruent	1.0	89.0	stroop	89	1.214	red	green	stim	incongruent	s588	False
109.471	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.956	green	blue	stim	incongruent	s588	False
111.477	1.5	2.0	congruent	1.0	89.0	stroop	89	1.082	red	red	stim	congruent	s588	False
113.479	1.5	2.0	congruent	1.0	89.0	stroop	89	0.898	red	red	stim	congruent	s588	False
115.482	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.982	green	blue	stim	incongruent	s588	False
117.485	1.5	2.136	congruent	1.0	82.0	stroop	82	1.136	green	green	stim	congruent	s588	False
119.626	1.5	2.0	congruent	1.0	71.0	stroop	71	0.703	blue	blue	stim	congruent	s588	False
121.632	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.769	red	blue	stim	incongruent	s588	False
123.635	1.5	2.136	congruent	1.0	82.0	stroop	82	1.166	green	green	stim	congruent	s588	False
125.775	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.061	green	red	stim	incongruent	s588	False
127.781	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.145	red	blue	stim	incongruent	s588	False
129.784	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.887	blue	green	stim	incongruent	s588	False
131.921	1.5	2.136	congruent	1.0	71.0	stroop	71	0.939	blue	blue	stim	congruent	s588	False
134.059	1.5	2.272	congruent	1.0	71.0	stroop	71	0.575	blue	blue	stim	congruent	s588	False
136.334	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.888	green	red	stim	incongruent	s588	False
139.019	1.5	2.0	congruent	1.0	82.0	stroop	82	0.617	green	green	stim	congruent	s588	False
141.024	1.5	2.0	congruent	1.0	82.0	stroop	82	0.659	green	green	stim	congruent	s588	False
143.03	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.861	green	blue	stim	incongruent	s588	False
145.307	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.094	green	red	stim	incongruent	s588	False
147.313	1.5	2.0	congruent	1.0	71.0	stroop	71	0.949	blue	blue	stim	congruent	s588	False
