onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.428	1.0	5.876	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.548	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s579	1	False
6.673	1.0	7.461	0.1	2.68	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.688	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s579	0	False
9.465	1.0	10.273	0.1	2.544	True	71.0	Color	switch	twobytwo	71.0	0.708	orange	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
12.916	1.0	14.258	0.9	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.442	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
15.3	1.0	16.081	0.1	2.272	True	71.0	Color	switch	twobytwo	71.0	0.681	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
17.681	1.0	18.825	0.1	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	1.044	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
20.994	1.0	22.285	0.9	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.391	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s579	0	False
23.237	1.0	24.103	0.1	2.272	True	71.0	Color	n/a	twobytwo	71.0	0.766	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s579	0	False
26.414	1.0	27.816	0.9	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.502	blue	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
28.525	1.0	29.634	0.1	2.136	False	89.0	Color	switch	twobytwo	71.0	1.009	blue	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
30.768	1.0	31.855	0.1	2.272	True	71.0	Color	stay	twobytwo	71.0	0.987	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s579	0	False
33.946	1.0	35.381	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.535	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
36.85	1.0	38.455	0.9	2.68	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.705	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s579	0	False
39.637	1.0	40.508	0.1	2.0	True	71.0	Color	switch	twobytwo	71.0	0.771	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
41.744	1.0	42.946	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	1.102	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
43.851	1.0	44.602	0.1	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.651	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s579	0	False
46.758	1.0	48.162	0.9	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.504	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s579	0	False
49.136	1.0	50.162	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.926	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
52.043	1.0	53.656	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.713	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s579	0	False
54.95	1.0	56.295	0.9	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.445	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
57.059	1.0	58.068	0.1	2.68	False	71.0	High-Low	stay	twobytwo	89.0	0.909	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s579	0	False
59.846	1.0	60.513	0.1	2.0	False	71.0	High-Low	stay	twobytwo	89.0	0.567	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s579	0	False
61.956	1.0	62.707	0.1	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.651	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s579	0	False
64.196	1.0	65.26	0.1	2.408	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.964	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s579	0	False
67.508	1.0	68.99	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.582	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s579	0	False
69.751	1.0	70.773	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.922	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s579	0	False
71.857	1.0	72.722	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.765	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
74.764	1.0	76.162	0.9	2.544	True	71.0	Color	n/a	twobytwo	71.0	0.498	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s579	0	False
77.412	1.0	78.159	0.1	2.136	True	71.0	Color	stay	twobytwo	71.0	0.647	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s579	0	False
79.655	1.0	80.373	0.1	2.544	True	71.0	Color	stay	twobytwo	71.0	0.618	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s579	0	False
82.303	1.0	83.285	0.1	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	0.882	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s579	0	False
85.09	1.0	86.036	0.1	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.846	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s579	0	False
