onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.511	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.462	stim	s483	False
6.116728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.606	stim	s483	False
8.724	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.592	stim	s483	False
11.329863999999999	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.497	stim	s483	False
13.935592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.569	stim	s483	False
16.540456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.618	stim	s483	False
19.147	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.616	stim	s483	False
21.753864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.41	stim	s483	False
24.359864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.575	stim	s483	False
26.967864000000002	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.617	stim	s483	False
29.574864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.546	stim	s483	False
32.181728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.422	stim	s483	False
34.788864000000004	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.483	stim	s483	False
37.394591999999996	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.431	stim	s483	False
40.001	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.483	stim	s483	False
42.605864000000004	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.455	stim	s483	False
45.212	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.567	stim	s483	False
47.818864000000005	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.601	stim	s483	False
50.425048000000004	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.575	stim	s483	False
53.032728000000006	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.373	stim	s483	False
55.638864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.585	stim	s483	False
58.247	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.544	stim	s483	False
60.851864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.56	stim	s483	False
63.458	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.502	stim	s483	False
66.067864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.482	stim	s483	False
68.673728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.574	stim	s483	False
71.278728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.519	stim	s483	False
73.88486400000001	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.624	stim	s483	False
76.493	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.458	stim	s483	False
79.097864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.59	stim	s483	False
81.703	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.465	stim	s483	False
84.311728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.644	stim	s483	False
86.918	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.379	stim	s483	False
89.523	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.395	stim	s483	False
92.127864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.442	stim	s483	False
94.733728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.547	stim	s483	False
97.340592	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.748	stim	s483	False
99.948	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.435	stim	s483	False
102.553864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.524	stim	s483	False
105.160864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.528	stim	s483	False
107.766	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.509	stim	s483	False
110.371592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.563	stim	s483	False
