onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.423	1.0	5.945	0.9	2.136	False	89.0	Magnitude	n/a	twobytwo	71.0	0.622	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s613	1	False
6.668	1.0	7.655	0.1	2.68	True	71.0	Magnitude	stay	twobytwo	71.0	0.887	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s613	0	False
9.46	1.0	10.388	0.1	2.544	True	89.0	High-Low	switch	twobytwo	89.0	0.828	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s613	0	False
12.108	1.0	12.849	0.1	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.641	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s613	0	False
14.489	1.0	15.423	0.1	2.272	True	89.0	High-Low	switch	twobytwo	89.0	0.834	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s613	0	False
17.665	1.0	18.952	0.9	2.408	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.387	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s613	0	False
20.177	1.0	20.849	0.1	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.572	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s613	0	False
23.218	1.0	24.681	0.9	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.563	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s613	0	False
26.399	1.0	27.854	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.555	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s613	0	False
28.508	1.0	29.739	0.1	2.136	True	71.0	High-Low	switch	twobytwo	71.0	1.131	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s613	0	False
31.556	1.0	32.946	0.9	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.49	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s613	0	False
33.934	1.0	34.647	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.613	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s613	0	False
36.044	1.0	36.043	0.1	2.68	False	71.0	Magnitude	n/a	twobytwo	-1.0	n/a	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s613	0	False
