onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.009	0.85	0.4	2.386	0.0	71.0	stop_signal	89.0	True	0.852	False	stim	go	s234	False
5.398	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.614	False	stim	go	s234	False
7.923	0.85	0.4	2.93	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
10.856	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.6	False	stim	go	s234	False
13.38	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.672	False	stim	go	s234	False
15.905	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.487	False	stim	go	s234	False
18.158	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.463	False	stim	stop_failure	s234	False
20.683	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.608	False	stim	go	s234	False
23.071	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.582	False	stim	go	s234	False
25.324	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.582	False	stim	go	s234	False
27.713	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.64	False	stim	go	s234	False
29.965	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.469	False	stim	stop_failure	s234	False
32.355	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.65	False	stim	go	s234	False
34.879	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
37.132	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.48	False	stim	stop_failure	s234	False
39.521	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.579	False	stim	go	s234	False
42.182	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
44.434	0.85	0.4	3.202	1.0	89.0	stop_signal	89.0	True	0.643	False	stim	go	s234	False
47.639	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.878	False	stim	go	s234	False
50.028	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.401	False	stim	go	s234	False
52.417	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.506	False	stim	stop_failure	s234	False
54.942	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.672	False	stim	go	s234	False
57.195	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.528	False	stim	stop_failure	s234	False
59.448	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
61.701	0.85	0.35	2.93	1.0	89.0	stop_signal	89.0	True	0.529	False	stim	go	s234	False
64.633	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.714	False	stim	go	s234	False
67.158	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.667	False	stim	go	s234	False
69.683	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.657	False	stim	go	s234	False
71.936	0.85	0.35	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
74.461	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.523	False	stim	stop_failure	s234	False
76.713	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.499	False	stim	go	s234	False
79.101	0.85	0.35	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
81.354	0.85	0.4	2.658	0.0	89.0	stop_signal	71.0	True	0.662	False	stim	go	s234	False
84.014	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.606	False	stim	go	s234	False
86.675	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.44	False	stim	go	s234	False
88.928	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.489	False	stim	go	s234	False
91.18	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.918	False	stim	go	s234	False
93.569	0.85	0.4	2.794	1.0	89.0	stop_signal	89.0	True	0.56	False	stim	stop_failure	s234	False
96.366	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.498	False	stim	stop_failure	s234	False
98.757	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
101.01	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
113.771	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.58	False	stim	stop_failure	s234	False
116.023	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.548	False	stim	go	s234	False
118.684	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.506	False	stim	go	s234	False
121.345	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.607	False	stim	go	s234	False
123.598	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.637	False	stim	go	s234	False
126.123	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.816	False	stim	go	s234	False
128.375	0.85	0.35	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
130.9	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.497	False	stim	go	s234	False
133.426	0.85	0.4	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
135.952	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.427	False	stim	stop_failure	s234	False
138.34	0.85	0.4	2.522	0.0	71.0	stop_signal	89.0	True	0.433	False	stim	stop_failure	s234	False
140.865	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.574	False	stim	go	s234	False
143.39	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.599	False	stim	go	s234	False
145.778	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.568	False	stim	go	s234	False
148.031	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.682	False	stim	go	s234	False
150.556	0.85	0.35	2.794	1.0	71.0	stop_signal	71.0	True	0.51	False	stim	go	s234	False
153.353	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.626	False	stim	stop_failure	s234	False
155.878	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.509	False	stim	stop_failure	s234	False
158.267	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.611	False	stim	go	s234	False
160.522	0.85	0.25	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
162.774	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
165.027	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
167.279	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.65	False	stim	go	s234	False
169.805	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.846	False	stim	go	s234	False
172.058	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.6	False	stim	stop_failure	s234	False
174.311	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.655	False	stim	go	s234	False
176.563	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.76	False	stim	go	s234	False
178.816	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.622	False	stim	go	s234	False
181.205	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.847	False	stim	go	s234	False
183.458	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
185.71	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.793	False	stim	go	s234	False
187.963	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
190.216	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.518	False	stim	stop_failure	s234	False
192.741	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.582	False	stim	go	s234	False
195.129	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.727	False	stim	go	s234	False
197.654	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.429	False	stim	stop_failure	s234	False
199.905	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.63	False	stim	go	s234	False
202.293	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.543	False	stim	go	s234	False
204.681	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.614	False	stim	go	s234	False
206.934	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.662	False	stim	go	s234	False
209.323	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.548	False	stim	go	s234	False
211.712	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.547	False	stim	stop_failure	s234	False
224.609	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.468	False	stim	go	s234	False
227.269	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.606	False	stim	go	s234	False
229.794	0.85	0.3	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
232.046	0.85	0.35	2.93	1.0	71.0	stop_signal	71.0	True	0.391	False	stim	stop_failure	s234	False
234.979	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.473	False	stim	go	s234	False
237.232	0.85	0.3	2.522	1.0	71.0	stop_signal	71.0	True	0.514	False	stim	go	s234	False
239.757	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.512	False	stim	stop_failure	s234	False
242.009	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.692	False	stim	go	s234	False
244.263	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.617	False	stim	go	s234	False
246.516	0.85	0.25	2.25	0.0	71.0	stop_signal	89.0	True	0.648	False	stim	go	s234	False
248.769	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	1.007	False	stim	go	s234	False
251.294	0.85	0.25	3.066	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
254.363	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.529	False	stim	stop_failure	s234	False
256.616	0.85	0.25	2.386	0.0	89.0	stop_signal	71.0	True	0.566	False	stim	go	s234	False
259.005	0.85	0.25	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
261.394	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	1.148	False	stim	go	s234	False
263.918	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.541	False	stim	go	s234	False
266.307	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.584	False	stim	go	s234	False
268.695	0.85	0.3	2.794	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
271.491	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.521	False	stim	go	s234	False
273.88	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.42	False	stim	stop_failure	s234	False
276.133	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.371	False	stim	stop_failure	s234	False
278.658	0.85	0.25	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
281.047	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.649	False	stim	go	s234	False
283.437	0.85	0.3	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
285.689	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.458	False	stim	go	s234	False
288.078	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.601	False	stim	go	s234	False
290.331	0.85	0.35	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
292.584	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.569	False	stim	go	s234	False
294.836	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.653	False	stim	go	s234	False
297.225	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
299.478	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.603	False	stim	stop_failure	s234	False
301.731	0.85	0.4	2.386	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
304.12	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.58	False	stim	stop_failure	s234	False
306.509	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.994	False	stim	go	s234	False
308.762	0.85	0.4	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s234	False
311.286	0.85	0.45	2.25	0.0	89.0	stop_signal	71.0	True	0.876	False	stim	go	s234	False
313.539	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.889	False	stim	go	s234	False
315.927	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.634	False	stim	go	s234	False
318.18	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.607	False	stim	stop_failure	s234	False
320.432	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.565	False	stim	go	s234	False
322.821	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.447	False	stim	go	s234	False
