onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.428	1.0	5.945	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.617	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s602	1	False
6.67	1.0	7.754	0.1	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.984	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
9.85	1.0	11.252	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.502	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
12.094	1.0	13.104	0.1	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.91	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s602	0	False
15.272	1.0	16.745	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.573	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
17.377	1.0	18.308	0.1	2.816	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.831	blue	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
20.299	1.0	20.982	0.1	2.408	True	89.0	Color	switch	twobytwo	89.0	0.583	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s602	0	False
23.614	1.0	24.909	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.395	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
26.521	1.0	27.94	0.9	2.544	True	71.0	Color	stay	twobytwo	71.0	0.519	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
29.969	1.0	31.506	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.637	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
32.214	1.0	33.012	0.1	2.0	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.698	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
34.323	1.0	35.112	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.689	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
37.227	1.0	38.609	0.9	2.136	True	71.0	Color	switch	twobytwo	71.0	0.482	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s602	0	False
39.467	1.0	40.116	0.1	2.136	True	71.0	Color	stay	twobytwo	71.0	0.549	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
41.71	1.0	42.528	0.1	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.718	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
44.085	1.0	45.26	0.1	3.224	True	71.0	High-Low	switch	twobytwo	71.0	1.075	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s602	0	False
48.215	1.0	49.546	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.431	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s602	0	False
51.125	1.0	52.609	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.584	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
53.235	1.0	54.271	0.1	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	0.936	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
55.612	1.0	56.484	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.772	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
58.659	1.0	59.963	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.404	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s602	0	False
61.566	1.0	62.921	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.455	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
64.478	1.0	65.835	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.457	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
66.582	1.0	67.312	0.1	2.68	True	89.0	Color	stay	twobytwo	89.0	0.63	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s602	0	False
69.369	1.0	70.302	0.1	2.0	False	89.0	Magnitude	n/a	twobytwo	71.0	0.833	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
72.277	1.0	73.727	0.9	2.272	True	89.0	Color	n/a	twobytwo	89.0	0.55	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
75.459	1.0	76.877	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.518	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
77.565	1.0	78.353	0.1	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.688	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s602	0	False
80.747	1.0	82.136	0.9	2.952	True	89.0	High-Low	switch	twobytwo	89.0	0.489	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s602	0	False
83.804	1.0	84.71	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.806	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
85.913	1.0	86.625	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.612	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s602	0	False
88.824	1.0	90.538	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.814	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s602	0	False
91.728	1.0	93.105	0.9	2.0	True	71.0	Magnitude	stay	twobytwo	71.0	0.477	orange	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s602	0	False
94.636	1.0	96.046	0.9	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.51	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s602	0	False
97.683	1.0	99.072	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.489	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s602	0	False
