duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
1.0	475.135	3.088	475.134	0	PA_without_intermediate	test	ward_and_allport	-1	41.0	n/a	feedback	poldrack-single-stim	s577	False
1.643	478.231	1.643	479.874	1	PA_without_intermediate	test	ward_and_allport	71	42.0	1.643	to_hand	poldrack-single-stim	s577	False
0.1	479.876	0.455	480.331	0	PA_without_intermediate	test	ward_and_allport	82	42.0	0.455	to_board	poldrack-single-stim	s577	False
0.1	480.337	0.965	481.302	0	PA_without_intermediate	test	ward_and_allport	71	42.0	0.965	to_hand	poldrack-single-stim	s577	False
0.1	481.304	0.454	481.758	0	PA_without_intermediate	test	ward_and_allport	89	42.0	0.454	to_board	poldrack-single-stim	s577	False
0.1	481.766	0.453	482.219	0	PA_without_intermediate	test	ward_and_allport	71	42.0	0.453	to_hand	poldrack-single-stim	s577	False
0.1	482.22	0.404	482.624	0	PA_without_intermediate	test	ward_and_allport	82	42.0	0.404	to_board	poldrack-single-stim	s577	False
1.0	482.636	2.136	482.635	0	PA_without_intermediate	test	ward_and_allport	-1	42.0	n/a	feedback	poldrack-single-stim	s577	False
1.378	484.782	1.378	486.16	1	PA_without_intermediate	test	ward_and_allport	71	43.0	1.378	to_hand	poldrack-single-stim	s577	False
0.1	486.161	0.681	486.842	0	PA_without_intermediate	test	ward_and_allport	89	43.0	0.681	to_board	poldrack-single-stim	s577	False
0.1	486.848	0.819	487.667	0	PA_without_intermediate	test	ward_and_allport	71	43.0	0.819	to_hand	poldrack-single-stim	s577	False
0.1	487.669	0.305	487.974	0	PA_without_intermediate	test	ward_and_allport	82	43.0	0.305	to_board	poldrack-single-stim	s577	False
0.1	487.982	0.395	488.377	0	PA_without_intermediate	test	ward_and_allport	71	43.0	0.395	to_hand	poldrack-single-stim	s577	False
0.1	488.378	0.323	488.701	0	PA_without_intermediate	test	ward_and_allport	89	43.0	0.323	to_board	poldrack-single-stim	s577	False
1.0	488.709	7.168	488.708	0	PA_without_intermediate	test	ward_and_allport	-1	43.0	n/a	feedback	poldrack-single-stim	s577	False
2.321	495.884	2.321	498.205	1	PA_without_intermediate	test	ward_and_allport	89	44.0	2.321	to_hand	poldrack-single-stim	s577	False
0.1	498.206	0.312	498.518	0	PA_without_intermediate	test	ward_and_allport	71	44.0	0.312	to_board	poldrack-single-stim	s577	False
0.1	498.526	0.604	499.13	0	PA_without_intermediate	test	ward_and_allport	89	44.0	0.604	to_hand	poldrack-single-stim	s577	False
0.1	499.131	0.459	499.59	0	PA_without_intermediate	test	ward_and_allport	71	44.0	0.459	to_board	poldrack-single-stim	s577	False
0.1	499.599	0.529	500.128	0	PA_without_intermediate	test	ward_and_allport	89	44.0	0.529	to_hand	poldrack-single-stim	s577	False
0.1	500.13	0.416	500.546	0	PA_without_intermediate	test	ward_and_allport	82	44.0	0.416	to_board	poldrack-single-stim	s577	False
1.0	500.56	2.816	500.559	0	PA_without_intermediate	test	ward_and_allport	-1	44.0	n/a	feedback	poldrack-single-stim	s577	False
1.516	508.389	1.516	509.905	1	PA_with_intermediate	test	ward_and_allport	89	45.0	1.516	to_hand	poldrack-single-stim	s577	False
0.1	509.907	0.995	510.902	0	PA_with_intermediate	test	ward_and_allport	71	45.0	0.995	to_board	poldrack-single-stim	s577	False
0.1	510.913	0.441	511.354	0	PA_with_intermediate	test	ward_and_allport	89	45.0	0.441	to_hand	poldrack-single-stim	s577	False
0.1	511.355	0.434	511.789	0	PA_with_intermediate	test	ward_and_allport	82	45.0	0.434	to_board	poldrack-single-stim	s577	False
0.1	511.801	0.466	512.267	0	PA_with_intermediate	test	ward_and_allport	71	45.0	0.466	to_hand	poldrack-single-stim	s577	False
0.1	512.267	0.3	512.567	0	PA_with_intermediate	test	ward_and_allport	89	45.0	0.3	to_board	poldrack-single-stim	s577	False
1.0	512.579	2.952	512.578	0	PA_with_intermediate	test	ward_and_allport	-1	45.0	n/a	feedback	poldrack-single-stim	s577	False
2.958	515.543	2.958	518.501	1	PA_with_intermediate	test	ward_and_allport	82	46.0	2.958	to_hand	poldrack-single-stim	s577	False
0.1	518.502	1.123	519.625	0	PA_with_intermediate	test	ward_and_allport	71	46.0	1.123	to_board	poldrack-single-stim	s577	False
0.1	519.632	2.205	521.837	0	PA_with_intermediate	test	ward_and_allport	82	46.0	2.205	to_hand	poldrack-single-stim	s577	False
0.1	521.839	1.093	522.932	0	PA_with_intermediate	test	ward_and_allport	89	46.0	1.093	to_board	poldrack-single-stim	s577	False
0.1	522.942	1.422	524.364	0	PA_with_intermediate	test	ward_and_allport	71	46.0	1.422	to_hand	poldrack-single-stim	s577	False
0.1	524.365	0.311	524.676	0	PA_with_intermediate	test	ward_and_allport	89	46.0	0.311	to_board	poldrack-single-stim	s577	False
1.0	524.691	2.136	524.69	0	PA_with_intermediate	test	ward_and_allport	-1	46.0	n/a	feedback	poldrack-single-stim	s577	False
3.231	526.838	3.231	530.069	1	PA_without_intermediate	test	ward_and_allport	82	47.0	3.231	to_hand	poldrack-single-stim	s577	False
0.1	530.071	0.397	530.468	0	PA_without_intermediate	test	ward_and_allport	89	47.0	0.397	to_board	poldrack-single-stim	s577	False
0.1	530.479	1.0	531.479	0	PA_without_intermediate	test	ward_and_allport	82	47.0	1.0	to_hand	poldrack-single-stim	s577	False
0.1	531.48	0.489	531.969	0	PA_without_intermediate	test	ward_and_allport	71	47.0	0.489	to_board	poldrack-single-stim	s577	False
0.1	531.98	0.36	532.34	0	PA_without_intermediate	test	ward_and_allport	82	47.0	0.36	to_hand	poldrack-single-stim	s577	False
0.1	532.342	0.305	532.647	0	PA_without_intermediate	test	ward_and_allport	89	47.0	0.305	to_board	poldrack-single-stim	s577	False
1.0	532.659	2.68	532.658	0	PA_without_intermediate	test	ward_and_allport	-1	47.0	n/a	feedback	poldrack-single-stim	s577	False
