onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.508	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.41	stim	s615	False
6.111728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.463	stim	s615	False
8.717	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.402	stim	s615	False
11.320864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.428	stim	s615	False
13.925592	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.655	stim	s615	False
16.529456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.438	stim	s615	False
19.135	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.457	stim	s615	False
21.737864000000002	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.509	stim	s615	False
24.341864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.409	stim	s615	False
26.947864000000003	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.632	stim	s615	False
29.551864000000002	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.437	stim	s615	False
32.157728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.373	stim	s615	False
34.761864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.396	stim	s615	False
37.364591999999995	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.532	stim	s615	False
39.969	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.466	stim	s615	False
42.573864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.413	stim	s615	False
45.178	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.534	stim	s615	False
47.781864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.419	stim	s615	False
50.386048	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.419	stim	s615	False
52.991728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.658	stim	s615	False
55.594864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.568	stim	s615	False
58.199	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.416	stim	s615	False
60.801864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.551	stim	s615	False
63.407	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.455	stim	s615	False
66.014864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.483	stim	s615	False
68.618728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.413	stim	s615	False
71.222728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.407	stim	s615	False
73.827864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.474	stim	s615	False
76.432	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.525	stim	s615	False
79.035864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.495	stim	s615	False
81.641	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.546	stim	s615	False
84.24472800000001	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.49	stim	s615	False
86.848	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.503	stim	s615	False
89.452	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.624	stim	s615	False
92.056864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.425	stim	s615	False
94.660728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.444	stim	s615	False
97.26459200000001	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.409	stim	s615	False
99.869	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.536	stim	s615	False
102.473864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.395	stim	s615	False
105.077864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.436	stim	s615	False
107.682	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.532	stim	s615	False
110.286592	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.771	stim	s615	False
112.88945600000001	1.7	2.1005439999999997	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.46	stim	s615	False
115.494864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.408	stim	s615	False
118.097864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.379	stim	s615	False
120.702	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.37	stim	s615	False
123.307	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.425	stim	s615	False
125.910864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.574	stim	s615	False
128.516	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.416	stim	s615	False
131.120864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.466	stim	s615	False
133.725	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.478	stim	s615	False
136.327592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.429	stim	s615	False
138.933	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.477	stim	s615	False
141.53618400000002	1.7	2.100816	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.433	stim	s615	False
144.14032	1.7	2.1006799999999997	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.485	stim	s615	False
146.745	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.377	stim	s615	False
149.34786400000002	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.372	stim	s615	False
151.951864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.408	stim	s615	False
154.555864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.348	stim	s615	False
157.16	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.549	stim	s615	False
159.763864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.606	stim	s615	False
162.366048	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.434	stim	s615	False
164.970864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.54	stim	s615	False
167.577592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.561	stim	s615	False
180.68504800000002	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.389	stim	s615	False
183.289864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.378	stim	s615	False
185.893728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.387	stim	s615	False
188.496728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.492	stim	s615	False
191.101	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.405	stim	s615	False
193.705	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.4	stim	s615	False
196.308728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.359	stim	s615	False
198.913	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.356	stim	s615	False
201.518	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.354	stim	s615	False
204.121728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.404	stim	s615	False
206.725	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.348	stim	s615	False
209.328864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.313	stim	s615	False
211.933728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.396	stim	s615	False
214.539	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.455	stim	s615	False
217.143	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.443	stim	s615	False
219.746	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.324	stim	s615	False
222.351	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.323	stim	s615	False
224.955	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.568	stim	s615	False
227.558	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.404	stim	s615	False
230.161728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.444	stim	s615	False
232.765864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.521	stim	s615	False
