onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.513	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.685	stim	s558	False
6.119	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.77	stim	s558	False
8.725864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.589	stim	s558	False
11.331728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.634	stim	s558	False
13.937592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.768	stim	s558	False
16.545	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.58	stim	s558	False
19.150864000000002	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.744	stim	s558	False
21.755864000000003	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.48	stim	s558	False
24.362	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.46	stim	s558	False
26.967592	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.752	stim	s558	False
29.575456	1.7	2.1005439999999997	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.558	stim	s558	False
32.181864000000004	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.539	stim	s558	False
34.787864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.482	stim	s558	False
37.395	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.519	stim	s558	False
40.0	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.654	stim	s558	False
42.604864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.596	stim	s558	False
45.21	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.644	stim	s558	False
47.816864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.571	stim	s558	False
50.424	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.634	stim	s558	False
53.032591999999994	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.691	stim	s558	False
55.64	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.756	stim	s558	False
58.247184000000004	1.7	2.100816	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.622	stim	s558	False
60.85332	1.7	2.1006799999999997	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.699	stim	s558	False
63.459	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.468	stim	s558	False
66.068864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.497	stim	s558	False
68.675864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.489	stim	s558	False
71.28386400000001	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.758	stim	s558	False
73.892	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.582	stim	s558	False
76.496864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.592	stim	s558	False
79.102048	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.702	stim	s558	False
81.707864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.651	stim	s558	False
84.314592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.551	stim	s558	False
86.920048	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.537	stim	s558	False
89.526864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.552	stim	s558	False
92.132728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.662	stim	s558	False
94.737728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.649	stim	s558	False
97.343	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.599	stim	s558	False
99.949	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.852	stim	s558	False
102.556728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.521	stim	s558	False
