onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.024	4.0	5.316	larger_later	discount_fixed	89	31.0	76.0	1.743	20.0	n/a	larger_later	s649	False
8.345	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	0.976	20.0	n/a	larger_later	s649	False
12.919	4.0	4.636	larger_later	discount_fixed	89	60.0	124.0	0.711	20.0	n/a	larger_later	s649	False
17.557	4.0	4.908	larger_later	discount_fixed	89	27.0	142.0	0.603	20.0	n/a	larger_later	s649	False
22.471	4.0	4.5	larger_later	discount_fixed	89	25.0	70.0	0.818	20.0	n/a	larger_later	s649	False
26.977	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	0.831	20.0	n/a	larger_later	s649	False
31.958	4.0	4.908	larger_later	discount_fixed	89	41.0	27.0	0.692	20.0	n/a	larger_later	s649	False
36.869	4.0	4.568	larger_later	discount_fixed	89	64.0	89.0	0.772	20.0	n/a	larger_later	s649	False
41.441	4.0	4.5	larger_later	discount_fixed	89	78.0	108.0	0.613	20.0	n/a	larger_later	s649	False
45.946	4.0	6.2	larger_later	discount_fixed	89	80.0	145.0	0.669	20.0	n/a	larger_later	s649	False
52.151	4.0	4.704	larger_later	discount_fixed	89	41.0	174.0	0.721	20.0	n/a	larger_later	s649	False
56.856	4.0	5.044	larger_later	discount_fixed	89	42.0	145.0	0.509	20.0	n/a	larger_later	s649	False
61.906	4.0	5.044	larger_later	discount_fixed	89	36.0	114.0	0.522	20.0	n/a	larger_later	s649	False
66.956	4.0	5.18	larger_later	discount_fixed	89	58.0	55.0	0.714	20.0	n/a	larger_later	s649	False
72.139	4.0	4.976	larger_later	discount_fixed	89	81.0	58.0	0.565	20.0	n/a	larger_later	s649	False
77.121	4.0	4.772	larger_later	discount_fixed	89	32.0	111.0	0.555	20.0	n/a	larger_later	s649	False
81.897	4.0	4.772	larger_later	discount_fixed	89	25.0	141.0	0.462	20.0	n/a	larger_later	s649	False
86.672	4.0	5.18	larger_later	discount_fixed	89	67.0	23.0	0.53	20.0	n/a	larger_later	s649	False
91.855	4.0	5.18	larger_later	discount_fixed	89	77.0	161.0	0.346	20.0	n/a	larger_later	s649	False
97.04	4.0	5.248	larger_later	discount_fixed	89	55.0	163.0	0.732	20.0	n/a	larger_later	s649	False
102.294	4.0	4.568	larger_later	discount_fixed	89	40.0	159.0	0.727	20.0	n/a	larger_later	s649	False
106.866	4.0	4.5	larger_later	discount_fixed	89	76.0	161.0	0.752	20.0	n/a	larger_later	s649	False
111.37	4.0	4.908	larger_later	discount_fixed	89	48.0	128.0	0.959	20.0	n/a	larger_later	s649	False
116.282	4.0	4.568	larger_later	discount_fixed	89	39.0	95.0	0.679	20.0	n/a	larger_later	s649	False
120.855	4.0	6.2	larger_later	discount_fixed	89	83.0	105.0	0.414	20.0	n/a	larger_later	s649	False
127.061	4.0	4.908	larger_later	discount_fixed	89	67.0	41.0	1.543	20.0	n/a	larger_later	s649	False
131.975	4.0	5.248	larger_later	discount_fixed	89	56.0	172.0	2.287	20.0	n/a	larger_later	s649	False
137.228	4.0	5.044	larger_later	discount_fixed	89	28.0	123.0	0.634	20.0	n/a	larger_later	s649	False
142.275	4.0	4.636	larger_later	discount_fixed	89	50.0	129.0	1.493	20.0	n/a	larger_later	s649	False
146.916	4.0	4.704	larger_later	discount_fixed	89	23.0	61.0	0.68	20.0	n/a	larger_later	s649	False
151.625	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	0.489	20.0	n/a	larger_later	s649	False
156.267	4.0	4.568	larger_later	discount_fixed	89	61.0	141.0	0.456	20.0	n/a	larger_later	s649	False
160.841	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	1.278	20.0	n/a	larger_later	s649	False
165.415	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	0.445	20.0	n/a	larger_later	s649	False
170.33	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	0.535	20.0	n/a	larger_later	s649	False
175.176	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	0.806	20.0	n/a	larger_later	s649	False
180.429	4.0	4.772	larger_later	discount_fixed	89	27.0	91.0	0.917	20.0	n/a	larger_later	s649	False
185.206	4.0	5.996	larger_later	discount_fixed	89	43.0	120.0	0.78	20.0	n/a	larger_later	s649	False
191.208	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	0.398	20.0	n/a	larger_later	s649	False
196.801	4.0	4.568	larger_later	discount_fixed	89	34.0	176.0	0.679	20.0	n/a	larger_later	s649	False
201.376	4.0	5.112	larger_later	discount_fixed	89	24.0	38.0	0.366	20.0	n/a	larger_later	s649	False
