onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.506	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.388	blue	green	stim	incongruent	s518	False
5.508	1.5	2.544	congruent	1.0	71.0	stroop	71	0.738	blue	blue	stim	congruent	s518	False
8.053	1.5	2.136	congruent	1.0	82.0	stroop	82	0.83	green	green	stim	congruent	s518	False
10.192	1.5	2.0	congruent	1.0	82.0	stroop	82	0.683	green	green	stim	congruent	s518	False
12.193	1.5	2.0	congruent	1.0	71.0	stroop	71	0.62	blue	blue	stim	congruent	s518	False
14.196	1.5	2.272	congruent	1.0	71.0	stroop	71	0.607	blue	blue	stim	congruent	s518	False
16.471	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.734	red	blue	stim	incongruent	s518	False
18.473	1.5	2.0	congruent	1.0	71.0	stroop	71	0.65	blue	blue	stim	congruent	s518	False
20.475	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.629	blue	green	stim	incongruent	s518	False
22.613	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.604	red	green	stim	incongruent	s518	False
24.615	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.592	red	green	stim	incongruent	s518	False
26.889	1.5	2.136	congruent	1.0	71.0	stroop	71	0.525	blue	blue	stim	congruent	s518	False
29.026	1.5	2.408	incongruent	0.0	71.0	stroop	89	0.798	blue	red	stim	incongruent	s518	False
31.436	1.5	2.0	congruent	1.0	89.0	stroop	89	1.464	red	red	stim	congruent	s518	False
33.438	1.5	2.0	congruent	1.0	89.0	stroop	89	0.901	red	red	stim	congruent	s518	False
35.44	1.5	2.816	incongruent	1.0	71.0	stroop	71	0.954	blue	green	stim	incongruent	s518	False
38.258	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.57	blue	red	stim	incongruent	s518	False
40.26	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.952	green	blue	stim	incongruent	s518	False
42.262	1.5	2.136	congruent	1.0	89.0	stroop	89	0.814	red	red	stim	congruent	s518	False
44.4	1.5	2.0	congruent	1.0	82.0	stroop	82	0.731	green	green	stim	congruent	s518	False
46.402	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.684	blue	red	stim	incongruent	s518	False
48.404	1.5	2.0	congruent	1.0	71.0	stroop	71	0.567	blue	blue	stim	congruent	s518	False
50.406	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.944	green	red	stim	incongruent	s518	False
52.408	1.5	2.0	congruent	1.0	82.0	stroop	82	0.806	green	green	stim	congruent	s518	False
54.41	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.783	green	blue	stim	incongruent	s518	False
56.412	1.5	2.0	congruent	1.0	89.0	stroop	89	0.873	red	red	stim	congruent	s518	False
58.414	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.646	blue	green	stim	incongruent	s518	False
60.688	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.669	green	blue	stim	incongruent	s518	False
62.689	1.5	2.136	congruent	1.0	82.0	stroop	82	0.897	green	green	stim	congruent	s518	False
64.828	1.5	2.0	congruent	1.0	82.0	stroop	82	0.738	green	green	stim	congruent	s518	False
66.83	1.5	2.136	congruent	1.0	82.0	stroop	82	0.679	green	green	stim	congruent	s518	False
68.968	1.5	2.0	congruent	1.0	82.0	stroop	82	0.669	green	green	stim	congruent	s518	False
70.97	1.5	2.0	congruent	1.0	82.0	stroop	82	0.685	green	green	stim	congruent	s518	False
72.972	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.996	green	red	stim	incongruent	s518	False
74.974	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.972	blue	red	stim	incongruent	s518	False
77.249	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.604	blue	red	stim	incongruent	s518	False
79.251	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.962	red	green	stim	incongruent	s518	False
81.388	1.5	2.408	congruent	1.0	89.0	stroop	89	0.606	red	red	stim	congruent	s518	False
83.798	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.997	green	red	stim	incongruent	s518	False
86.072	1.5	2.68	congruent	1.0	71.0	stroop	71	0.531	blue	blue	stim	congruent	s518	False
88.754	1.5	2.0	congruent	1.0	82.0	stroop	82	1.408	green	green	stim	congruent	s518	False
90.756	1.5	2.408	congruent	1.0	89.0	stroop	89	0.76	red	red	stim	congruent	s518	False
93.167	1.5	2.136	congruent	1.0	71.0	stroop	71	0.52	blue	blue	stim	congruent	s518	False
95.304	1.5	2.68	incongruent	1.0	89.0	stroop	89	0.72	red	green	stim	incongruent	s518	False
97.987	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.973	green	blue	stim	incongruent	s518	False
99.988	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.743	green	blue	stim	incongruent	s518	False
102.126	1.5	2.952	congruent	1.0	71.0	stroop	71	0.608	blue	blue	stim	congruent	s518	False
105.08	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.599	blue	red	stim	incongruent	s518	False
107.082	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.927	red	blue	stim	incongruent	s518	False
109.356	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.622	red	blue	stim	incongruent	s518	False
111.359	1.5	2.0	congruent	1.0	89.0	stroop	89	0.597	red	red	stim	congruent	s518	False
113.36	1.5	2.0	congruent	1.0	89.0	stroop	89	0.553	red	red	stim	congruent	s518	False
115.362	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.551	blue	green	stim	incongruent	s518	False
117.364	1.5	2.136	congruent	1.0	71.0	stroop	71	0.635	blue	blue	stim	congruent	s518	False
119.503	1.5	2.0	congruent	1.0	82.0	stroop	82	0.76	green	green	stim	congruent	s518	False
121.505	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.761	red	blue	stim	incongruent	s518	False
123.506	1.5	2.136	congruent	1.0	82.0	stroop	82	0.793	green	green	stim	congruent	s518	False
125.644	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.527	blue	green	stim	incongruent	s518	False
127.646	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.053	green	red	stim	incongruent	s518	False
129.648	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.735	green	red	stim	incongruent	s518	False
131.786	1.5	2.136	congruent	1.0	89.0	stroop	89	0.841	red	red	stim	congruent	s518	False
133.925	1.5	2.272	congruent	1.0	82.0	stroop	82	1.013	green	green	stim	congruent	s518	False
136.198	1.5	2.68	incongruent	1.0	82.0	stroop	82	1.002	green	red	stim	incongruent	s518	False
138.88	1.5	2.0	congruent	1.0	71.0	stroop	71	0.709	blue	blue	stim	congruent	s518	False
140.882	1.5	2.0	congruent	1.0	89.0	stroop	89	0.81	red	red	stim	congruent	s518	False
142.884	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.769	blue	green	stim	incongruent	s518	False
145.157	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.662	red	blue	stim	incongruent	s518	False
147.159	1.5	2.0	congruent	1.0	89.0	stroop	89	0.695	red	red	stim	congruent	s518	False
149.161	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.596	red	blue	stim	incongruent	s518	False
151.163	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.703	green	blue	stim	incongruent	s518	False
153.164	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.796	red	green	stim	incongruent	s518	False
155.166	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.687	red	green	stim	incongruent	s518	False
157.168	1.5	2.272	congruent	1.0	89.0	stroop	89	0.616	red	red	stim	congruent	s518	False
159.441	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.542	red	green	stim	incongruent	s518	False
161.443	1.5	2.408	congruent	1.0	82.0	stroop	82	0.666	green	green	stim	congruent	s518	False
163.853	1.5	2.0	congruent	1.0	71.0	stroop	71	0.673	blue	blue	stim	congruent	s518	False
165.855	1.5	2.136	congruent	1.0	89.0	stroop	89	0.882	red	red	stim	congruent	s518	False
167.992	1.5	2.0	congruent	1.0	71.0	stroop	71	0.787	blue	blue	stim	congruent	s518	False
169.994	1.5	2.0	congruent	1.0	82.0	stroop	82	0.682	green	green	stim	congruent	s518	False
171.996	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.785	red	blue	stim	incongruent	s518	False
173.998	1.5	2.272	congruent	1.0	89.0	stroop	89	0.678	red	red	stim	congruent	s518	False
176.272	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.774	blue	green	stim	incongruent	s518	False
178.274	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.787	green	red	stim	incongruent	s518	False
180.548	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.76	green	blue	stim	incongruent	s518	False
182.822	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.161	blue	red	stim	incongruent	s518	False
184.824	1.5	2.68	congruent	1.0	89.0	stroop	89	0.64	red	red	stim	congruent	s518	False
187.506	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.802	red	blue	stim	incongruent	s518	False
189.507	1.5	2.272	congruent	1.0	71.0	stroop	71	0.94	blue	blue	stim	congruent	s518	False
191.782	1.5	2.0	congruent	1.0	89.0	stroop	89	0.758	red	red	stim	congruent	s518	False
193.785	1.5	2.0	congruent	1.0	71.0	stroop	71	0.553	blue	blue	stim	congruent	s518	False
195.786	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.582	blue	red	stim	incongruent	s518	False
198.06	1.5	2.136	congruent	1.0	82.0	stroop	82	0.809	green	green	stim	congruent	s518	False
200.197	1.5	2.544	congruent	1.0	71.0	stroop	71	0.65	blue	blue	stim	congruent	s518	False
202.743	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.804	green	red	stim	incongruent	s518	False
205.153	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.723	green	blue	stim	incongruent	s518	False
207.155	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.894	red	green	stim	incongruent	s518	False
