onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.622	1.0	5.095	0.1	3.224	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.373	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	1	False
7.756	1.0	9.252	0.9	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.596	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
11.07	1.0	12.532	0.9	2.816	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.562	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
13.99	1.0	14.723	0.1	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.633	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
16.506	1.0	17.305	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.699	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
18.753	1.0	19.618	0.1	2.136	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.765	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
21.795	1.0	23.152	0.9	2.0	True	89.0	Color	switch	twobytwo	89.0	0.457	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s577	0	False
24.703	1.0	26.005	0.9	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.402	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s577	0	False
27.61	1.0	29.085	0.9	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.575	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
29.991	1.0	31.45	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.359	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
32.505	1.0	33.843	0.1	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	1.238	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
34.611	1.0	35.648	0.1	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.937	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
36.858	1.0	37.55	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.592	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
39.761	1.0	41.532	0.9	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	0.871	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
42.276	1.0	43.071	0.1	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.695	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
44.655	1.0	45.516	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.761	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
47.562	1.0	49.193	0.9	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.731	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s577	0	False
49.941	1.0	50.937	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.896	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
52.848	1.0	54.089	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.341	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
55.76	1.0	57.673	0.9	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	1.013	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
58.144	1.0	59.219	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.975	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
60.389	1.0	61.217	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.728	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
62.496	1.0	63.842	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	1.246	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
64.602	1.0	65.499	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.797	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
67.509	1.0	68.949	0.9	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.54	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
70.421	1.0	71.841	0.9	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.52	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s577	0	False
73.33	1.0	74.804	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.574	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
75.574	1.0	75.573	0.1	2.0	False	71.0	Orange-Blue	stay	twobytwo	-1.0	n/a	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
77.68	1.0	78.7	0.1	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.92	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
80.587	1.0	82.438	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.951	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
82.832	1.0	84.004	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	1.072	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
85.739	1.0	87.36	0.9	2.136	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.721	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
88.782	1.0	90.345	0.9	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	0.663	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
92.369	1.0	94.01	0.9	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.741	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s577	0	False
94.746	1.0	95.61	0.1	2.136	True	71.0	High-Low	stay	twobytwo	71.0	0.764	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s577	0	False
96.99	1.0	98.498	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.408	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
99.897	1.0	101.303	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.506	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
102.937	1.0	104.696	0.9	2.68	True	71.0	Color	n/a	twobytwo	71.0	0.859	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
105.724	1.0	106.607	0.1	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.783	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
108.102	1.0	109.091	0.1	2.0	False	89.0	High-Low	switch	twobytwo	71.0	0.889	blue	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
110.209	1.0	111.047	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.738	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
112.313	1.0	113.119	0.1	2.136	True	71.0	Color	stay	twobytwo	71.0	0.706	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
115.356	1.0	116.754	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.498	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
117.463	1.0	118.857	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	1.294	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
119.569	1.0	120.764	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.095	orange	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s577	0	False
122.482	1.0	123.835	0.9	2.272	False	71.0	High-Low	n/a	twobytwo	89.0	0.453	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
125.658	1.0	126.93	0.9	2.408	True	89.0	Color	n/a	twobytwo	89.0	0.372	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
128.172	1.0	129.158	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	0.886	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
130.279	1.0	131.294	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	0.915	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
132.386	1.0	133.598	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	1.112	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
134.493	1.0	135.581	0.1	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.988	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s577	0	False
136.869	1.0	138.225	0.1	2.136	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.256	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s577	0	False
139.911	1.0	142.007	0.9	2.0	False	89.0	Magnitude	n/a	twobytwo	71.0	1.196	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s577	0	False
142.02	1.0	143.365	0.1	2.544	True	71.0	High-Low	switch	twobytwo	71.0	1.245	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s577	0	False
