onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.514	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.79	blue	red	stim	incongruent	s495	False
5.516	1.5	2.0	congruent	1.0	71.0	stroop	71	0.678	blue	blue	stim	congruent	s495	False
7.519	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.62	blue	green	stim	incongruent	s495	False
9.795	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.628	red	blue	stim	incongruent	s495	False
11.799	1.5	2.136	congruent	1.0	89.0	stroop	89	0.613	red	red	stim	congruent	s495	False
13.939	1.5	2.0	congruent	1.0	89.0	stroop	89	0.573	red	red	stim	congruent	s495	False
15.942	1.5	2.136	congruent	1.0	89.0	stroop	89	0.632	red	red	stim	congruent	s495	False
18.083	1.5	2.0	congruent	1.0	89.0	stroop	89	0.628	red	red	stim	congruent	s495	False
20.087	1.5	2.0	congruent	1.0	89.0	stroop	89	0.619	red	red	stim	congruent	s495	False
22.09	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.647	red	green	stim	incongruent	s495	False
24.093	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.709	green	blue	stim	incongruent	s495	False
26.368	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.608	blue	red	stim	incongruent	s495	False
28.371	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.62	blue	green	stim	incongruent	s495	False
30.51	1.5	2.408	congruent	1.0	82.0	stroop	82	0.686	green	green	stim	congruent	s495	False
32.922	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.845	green	red	stim	incongruent	s495	False
35.198	1.5	2.68	congruent	1.0	82.0	stroop	82	0.629	green	green	stim	congruent	s495	False
37.883	1.5	2.0	congruent	1.0	82.0	stroop	82	0.563	green	green	stim	congruent	s495	False
39.886	1.5	2.408	congruent	1.0	71.0	stroop	71	0.752	blue	blue	stim	congruent	s495	False
42.298	1.5	2.136	congruent	1.0	89.0	stroop	89	0.572	red	red	stim	congruent	s495	False
44.437	1.5	2.68	incongruent	1.0	89.0	stroop	89	0.554	red	green	stim	incongruent	s495	False
47.12	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.708	blue	red	stim	incongruent	s495	False
49.125	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.577	blue	green	stim	incongruent	s495	False
51.267	1.5	2.952	congruent	1.0	71.0	stroop	71	0.614	blue	blue	stim	congruent	s495	False
54.222	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.67	green	blue	stim	incongruent	s495	False
56.225	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.732	blue	red	stim	incongruent	s495	False
58.502	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.902	green	red	stim	incongruent	s495	False
60.505	1.5	2.0	congruent	1.0	82.0	stroop	82	0.633	green	green	stim	congruent	s495	False
62.508	1.5	2.0	congruent	1.0	71.0	stroop	71	0.686	blue	blue	stim	congruent	s495	False
64.511	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.681	red	green	stim	incongruent	s495	False
66.515	1.5	2.136	congruent	1.0	82.0	stroop	82	0.895	green	green	stim	congruent	s495	False
68.654	1.5	2.0	congruent	1.0	71.0	stroop	71	0.696	blue	blue	stim	congruent	s495	False
70.657	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.737	blue	red	stim	incongruent	s495	False
72.661	1.5	2.136	congruent	1.0	89.0	stroop	89	0.787	red	red	stim	congruent	s495	False
74.801	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.965	blue	green	stim	incongruent	s495	False
76.804	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.786	green	red	stim	incongruent	s495	False
78.807	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.699	red	green	stim	incongruent	s495	False
80.946	1.5	2.136	congruent	1.0	71.0	stroop	71	0.707	blue	blue	stim	congruent	s495	False
83.088	1.5	2.272	congruent	1.0	71.0	stroop	71	0.71	blue	blue	stim	congruent	s495	False
85.364	1.5	2.68	incongruent	1.0	71.0	stroop	71	0.589	blue	red	stim	incongruent	s495	False
88.047	1.5	2.0	congruent	1.0	71.0	stroop	71	0.655	blue	blue	stim	congruent	s495	False
90.051	1.5	2.0	congruent	1.0	82.0	stroop	82	0.673	green	green	stim	congruent	s495	False
92.055	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.828	blue	green	stim	incongruent	s495	False
94.33	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.736	green	blue	stim	incongruent	s495	False
96.333	1.5	2.0	congruent	1.0	71.0	stroop	71	0.726	blue	blue	stim	congruent	s495	False
98.338	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.64	blue	red	stim	incongruent	s495	False
100.342	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.708	red	blue	stim	incongruent	s495	False
102.344	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.769	red	blue	stim	incongruent	s495	False
104.347	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.732	green	red	stim	incongruent	s495	False
106.351	1.5	2.272	congruent	1.0	89.0	stroop	89	0.639	red	red	stim	congruent	s495	False
108.626	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.757	red	green	stim	incongruent	s495	False
