onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.525	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.838	blue	red	stim	incongruent	s581	False
5.527	1.5	2.0	congruent	1.0	71.0	stroop	71	0.732	blue	blue	stim	congruent	s581	False
7.534	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.613	red	green	stim	incongruent	s581	False
9.808	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.892	green	blue	stim	incongruent	s581	False
11.811	1.5	2.136	congruent	1.0	82.0	stroop	82	0.66	green	green	stim	congruent	s581	False
13.952	1.5	2.0	congruent	1.0	82.0	stroop	82	0.573	green	green	stim	congruent	s581	False
15.955	1.5	2.136	congruent	1.0	82.0	stroop	82	0.555	green	green	stim	congruent	s581	False
18.096	1.5	2.0	congruent	1.0	71.0	stroop	71	0.548	blue	blue	stim	congruent	s581	False
20.102	1.5	2.0	congruent	1.0	89.0	stroop	89	0.608	red	red	stim	congruent	s581	False
22.107	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.671	red	green	stim	incongruent	s581	False
24.113	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.602	red	blue	stim	incongruent	s581	False
26.39	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.823	green	red	stim	incongruent	s581	False
28.393	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.454	blue	red	stim	incongruent	s581	False
30.532	1.5	2.408	congruent	1.0	71.0	stroop	71	0.488	blue	blue	stim	congruent	s581	False
32.945	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.705	green	red	stim	incongruent	s581	False
35.22	1.5	2.68	congruent	1.0	82.0	stroop	82	0.646	green	green	stim	congruent	s581	False
37.905	1.5	2.0	congruent	0.0	89.0	stroop	71	0.608	red	red	stim	congruent	s581	False
39.908	1.5	2.408	congruent	1.0	82.0	stroop	82	0.748	green	green	stim	congruent	s581	False
42.319	1.5	2.136	congruent	1.0	82.0	stroop	82	0.591	green	green	stim	congruent	s581	False
44.457	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.507	green	blue	stim	incongruent	s581	False
47.143	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.652	blue	green	stim	incongruent	s581	False
49.145	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.549	red	green	stim	incongruent	s581	False
51.284	1.5	2.952	congruent	1.0	89.0	stroop	89	0.695	red	red	stim	congruent	s581	False
54.242	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.502	red	blue	stim	incongruent	s581	False
56.247	1.5	2.272	incongruent	0.0	82.0	stroop	71	0.746	green	blue	stim	incongruent	s581	False
58.521	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.65	red	green	stim	incongruent	s581	False
60.524	1.5	2.0	congruent	1.0	82.0	stroop	82	0.618	green	green	stim	congruent	s581	False
62.53	1.5	2.0	congruent	1.0	71.0	stroop	71	0.657	blue	blue	stim	congruent	s581	False
64.535	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.045	green	red	stim	incongruent	s581	False
66.538	1.5	2.136	congruent	1.0	82.0	stroop	82	0.899	green	green	stim	congruent	s581	False
68.679	1.5	2.0	congruent	1.0	89.0	stroop	89	0.693	red	red	stim	congruent	s581	False
70.684	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.642	red	blue	stim	incongruent	s581	False
72.687	1.5	2.136	congruent	1.0	82.0	stroop	82	0.85	green	green	stim	congruent	s581	False
74.827	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.74	red	blue	stim	incongruent	s581	False
76.834	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.111	blue	green	stim	incongruent	s581	False
78.837	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.844	green	red	stim	incongruent	s581	False
80.976	1.5	2.136	congruent	1.0	89.0	stroop	89	0.789	red	red	stim	congruent	s581	False
83.117	1.5	2.272	congruent	1.0	89.0	stroop	89	0.65	red	red	stim	congruent	s581	False
85.392	1.5	2.68	incongruent	1.0	71.0	stroop	71	0.763	blue	green	stim	incongruent	s581	False
88.077	1.5	2.0	congruent	1.0	89.0	stroop	89	0.571	red	red	stim	congruent	s581	False
90.082	1.5	2.0	congruent	1.0	89.0	stroop	89	0.591	red	red	stim	congruent	s581	False
92.088	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.705	green	blue	stim	incongruent	s581	False
94.365	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.536	green	blue	stim	incongruent	s581	False
96.367	1.5	2.0	congruent	1.0	89.0	stroop	89	0.681	red	red	stim	congruent	s581	False
98.369	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.719	green	red	stim	incongruent	s581	False
100.373	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.766	green	red	stim	incongruent	s581	False
102.378	1.5	2.0	incongruent	0.0	82.0	stroop	71	0.918	green	blue	stim	incongruent	s581	False
104.379	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.11	blue	green	stim	incongruent	s581	False
106.382	1.5	2.272	congruent	1.0	89.0	stroop	89	0.712	red	red	stim	congruent	s581	False
108.659	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.695	blue	red	stim	incongruent	s581	False
110.662	1.5	2.408	congruent	1.0	71.0	stroop	71	0.79	blue	blue	stim	congruent	s581	False
113.075	1.5	2.0	congruent	1.0	89.0	stroop	89	0.92	red	red	stim	congruent	s581	False
115.078	1.5	2.136	congruent	1.0	71.0	stroop	71	0.547	blue	blue	stim	congruent	s581	False
117.219	1.5	2.0	congruent	1.0	71.0	stroop	71	0.643	blue	blue	stim	congruent	s581	False
119.225	1.5	2.0	congruent	1.0	82.0	stroop	82	0.44	green	green	stim	congruent	s581	False
121.23	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.483	red	blue	stim	incongruent	s581	False
123.235	1.5	2.272	congruent	1.0	71.0	stroop	71	0.491	blue	blue	stim	congruent	s581	False
125.512	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.659	blue	red	stim	incongruent	s581	False
127.519	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.527	green	blue	stim	incongruent	s581	False
129.796	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.644	blue	red	stim	incongruent	s581	False
132.072	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.639	green	red	stim	incongruent	s581	False
134.076	1.5	2.68	congruent	1.0	71.0	stroop	71	0.531	blue	blue	stim	congruent	s581	False
136.761	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.556	red	green	stim	incongruent	s581	False
138.767	1.5	2.272	congruent	1.0	71.0	stroop	71	0.499	blue	blue	stim	congruent	s581	False
141.044	1.5	2.0	congruent	1.0	71.0	stroop	71	0.462	blue	blue	stim	congruent	s581	False
143.049	1.5	2.0	congruent	1.0	71.0	stroop	71	0.703	blue	blue	stim	congruent	s581	False
145.055	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.543	blue	green	stim	incongruent	s581	False
147.33	1.5	2.136	congruent	0.0	82.0	stroop	89	0.577	green	green	stim	congruent	s581	False
149.471	1.5	2.544	congruent	1.0	82.0	stroop	82	0.646	green	green	stim	congruent	s581	False
152.018	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.434	green	blue	stim	incongruent	s581	False
154.43	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.596	red	green	stim	incongruent	s581	False
156.431	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.913	blue	red	stim	incongruent	s581	False
158.436	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.474	blue	green	stim	incongruent	s581	False
160.442	1.5	2.544	congruent	1.0	82.0	stroop	82	0.578	green	green	stim	congruent	s581	False
162.992	1.5	2.136	congruent	1.0	71.0	stroop	71	1.034	blue	blue	stim	congruent	s581	False
165.13	1.5	2.0	congruent	1.0	89.0	stroop	89	0.591	red	red	stim	congruent	s581	False
167.136	1.5	2.0	congruent	1.0	82.0	stroop	82	0.67	green	green	stim	congruent	s581	False
169.141	1.5	2.272	congruent	1.0	71.0	stroop	71	0.63	blue	blue	stim	congruent	s581	False
171.418	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.341	red	blue	stim	incongruent	s581	False
173.422	1.5	2.0	congruent	1.0	89.0	stroop	89	0.44	red	red	stim	congruent	s581	False
175.426	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.945	blue	green	stim	incongruent	s581	False
177.568	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.721	red	green	stim	incongruent	s581	False
179.573	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.624	blue	red	stim	incongruent	s581	False
181.848	1.5	2.136	congruent	1.0	71.0	stroop	71	0.558	blue	blue	stim	congruent	s581	False
183.987	1.5	2.408	incongruent	1.0	71.0	stroop	71	0.677	blue	green	stim	incongruent	s581	False
186.4	1.5	2.0	congruent	1.0	89.0	stroop	89	0.615	red	red	stim	congruent	s581	False
188.403	1.5	2.0	congruent	1.0	71.0	stroop	71	0.689	blue	blue	stim	congruent	s581	False
190.405	1.5	2.816	incongruent	1.0	89.0	stroop	89	0.73	red	blue	stim	incongruent	s581	False
193.224	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.792	green	red	stim	incongruent	s581	False
195.227	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.748	red	blue	stim	incongruent	s581	False
197.232	1.5	2.136	congruent	0.0	82.0	stroop	71	0.687	green	green	stim	congruent	s581	False
199.371	1.5	2.0	congruent	1.0	89.0	stroop	89	0.54	red	red	stim	congruent	s581	False
201.376	1.5	2.0	incongruent	1.0	89.0	stroop	89	1.101	red	green	stim	incongruent	s581	False
203.378	1.5	2.0	congruent	1.0	89.0	stroop	89	0.774	red	red	stim	congruent	s581	False
205.382	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.593	blue	red	stim	incongruent	s581	False
207.387	1.5	2.0	congruent	1.0	82.0	stroop	82	0.78	green	green	stim	congruent	s581	False
