onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.519	1.5	2.272	congruent	1.0	71.0	stroop	71	0.924	blue	blue	stim	congruent	s574	False
5.796	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.826	green	red	stim	incongruent	s574	False
7.799	1.5	2.408	congruent	1.0	82.0	stroop	82	0.535	green	green	stim	congruent	s574	False
10.212	1.5	2.0	congruent	1.0	82.0	stroop	82	0.488	green	green	stim	congruent	s574	False
12.215	1.5	2.136	congruent	1.0	71.0	stroop	71	0.971	blue	blue	stim	congruent	s574	False
14.353	1.5	2.0	congruent	1.0	82.0	stroop	82	0.733	green	green	stim	congruent	s574	False
16.356	1.5	2.0	congruent	1.0	89.0	stroop	89	1.2	red	red	stim	congruent	s574	False
18.362	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.058	blue	red	stim	incongruent	s574	False
20.367	1.5	2.272	congruent	1.0	89.0	stroop	89	0.524	red	red	stim	congruent	s574	False
22.645	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.919	green	blue	stim	incongruent	s574	False
24.65	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.903	red	blue	stim	incongruent	s574	False
26.928	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.942	green	red	stim	incongruent	s574	False
29.205	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.108	blue	red	stim	incongruent	s574	False
31.208	1.5	2.68	congruent	1.0	71.0	stroop	71	0.634	blue	blue	stim	congruent	s574	False
33.893	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.99	green	blue	stim	incongruent	s574	False
35.899	1.5	2.272	congruent	1.0	71.0	stroop	71	0.932	blue	blue	stim	congruent	s574	False
38.176	1.5	2.0	congruent	0.0	82.0	stroop	89	1.197	green	green	stim	congruent	s574	False
40.18	1.5	2.0	congruent	1.0	82.0	stroop	82	0.638	green	green	stim	congruent	s574	False
42.184	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.598	blue	green	stim	incongruent	s574	False
44.462	1.5	2.136	congruent	1.0	89.0	stroop	89	0.475	red	red	stim	congruent	s574	False
46.603	1.5	2.544	congruent	1.0	89.0	stroop	89	0.492	red	red	stim	congruent	s574	False
49.15	1.5	2.408	incongruent	1.0	89.0	stroop	89	0.427	red	green	stim	incongruent	s574	False
51.563	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.669	green	red	stim	incongruent	s574	False
53.569	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.683	blue	red	stim	incongruent	s574	False
55.574	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.749	red	green	stim	incongruent	s574	False
57.58	1.5	2.544	congruent	1.0	89.0	stroop	89	0.649	red	red	stim	congruent	s574	False
60.126	1.5	2.136	congruent	1.0	89.0	stroop	89	0.773	red	red	stim	congruent	s574	False
62.268	1.5	2.0	congruent	1.0	82.0	stroop	82	1.125	green	green	stim	congruent	s574	False
64.273	1.5	2.0	congruent	1.0	71.0	stroop	71	0.764	blue	blue	stim	congruent	s574	False
66.279	1.5	2.272	congruent	1.0	89.0	stroop	89	1.676	red	red	stim	congruent	s574	False
68.555	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.545	green	red	stim	incongruent	s574	False
70.556	1.5	2.0	congruent	1.0	71.0	stroop	71	0.592	blue	blue	stim	congruent	s574	False
72.559	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.683	blue	green	stim	incongruent	s574	False
74.7	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.657	green	blue	stim	incongruent	s574	False
76.706	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.744	blue	green	stim	incongruent	s574	False
78.981	1.5	2.136	congruent	1.0	82.0	stroop	82	0.832	green	green	stim	congruent	s574	False
81.122	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.86	green	blue	stim	incongruent	s574	False
83.533	1.5	2.0	congruent	1.0	89.0	stroop	89	0.635	red	red	stim	congruent	s574	False
85.538	1.5	2.0	congruent	1.0	71.0	stroop	71	1.305	blue	blue	stim	congruent	s574	False
87.543	1.5	2.816	incongruent	1.0	71.0	stroop	71	0.633	blue	red	stim	incongruent	s574	False
90.365	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.459	green	red	stim	incongruent	s574	False
92.37	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.661	blue	green	stim	incongruent	s574	False
94.373	1.5	2.136	congruent	1.0	71.0	stroop	71	0.572	blue	blue	stim	congruent	s574	False
96.515	1.5	2.0	congruent	1.0	89.0	stroop	89	0.713	red	red	stim	congruent	s574	False
98.519	1.5	2.0	incongruent	0.0	82.0	stroop	89	0.939	green	red	stim	incongruent	s574	False
100.525	1.5	2.0	congruent	1.0	82.0	stroop	82	0.448	green	green	stim	congruent	s574	False
102.531	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.414	green	blue	stim	incongruent	s574	False
104.536	1.5	2.0	congruent	1.0	71.0	stroop	71	0.551	blue	blue	stim	congruent	s574	False
106.542	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.608	green	blue	stim	incongruent	s574	False
