onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.011	4.0	4.636	smaller_sooner	discount_fixed	71	79.0	92.0	2.039	20.0	n/a	smaller_sooner	s625	False
7.65	4.0	4.568	smaller_sooner	discount_fixed	71	61.0	141.0	2.768	20.0	n/a	smaller_sooner	s625	False
12.221	4.0	4.568	smaller_sooner	discount_fixed	71	43.0	38.0	2.188	20.0	n/a	smaller_sooner	s625	False
16.793	4.0	4.908	smaller_sooner	discount_fixed	71	66.0	145.0	1.304	20.0	n/a	smaller_sooner	s625	False
21.703	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	2.085	20.0	n/a	larger_later	s625	False
26.544	4.0	5.248	smaller_sooner	discount_fixed	71	32.0	57.0	1.392	20.0	n/a	smaller_sooner	s625	False
31.794	4.0	4.772	smaller_sooner	discount_fixed	71	27.0	91.0	1.94	20.0	n/a	smaller_sooner	s625	False
36.57	4.0	5.996	smaller_sooner	discount_fixed	71	43.0	120.0	3.064	20.0	n/a	smaller_sooner	s625	False
42.567	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	1.206	20.0	n/a	larger_later	s625	False
48.158	4.0	4.568	smaller_sooner	discount_fixed	71	34.0	176.0	1.125	20.0	n/a	smaller_sooner	s625	False
52.729	4.0	5.112	larger_later	discount_fixed	89	24.0	38.0	1.496	20.0	n/a	larger_later	s625	False
57.844	4.0	5.656	larger_later	discount_fixed	89	82.0	74.0	1.45	20.0	n/a	larger_later	s625	False
63.506	4.0	4.568	smaller_sooner	discount_fixed	71	58.0	53.0	1.165	20.0	n/a	smaller_sooner	s625	False
68.077	4.0	4.772	larger_later	discount_fixed	89	54.0	23.0	1.142	20.0	n/a	larger_later	s625	False
72.851	4.0	5.044	larger_later	discount_fixed	89	41.0	55.0	1.945	20.0	n/a	larger_later	s625	False
77.901	4.0	4.84	smaller_sooner	discount_fixed	71	77.0	142.0	2.049	20.0	n/a	smaller_sooner	s625	False
82.742	4.0	5.18	smaller_sooner	discount_fixed	71	25.0	108.0	1.982	20.0	n/a	smaller_sooner	s625	False
87.924	4.0	5.044	smaller_sooner	discount_fixed	71	33.0	163.0	1.93	20.0	n/a	smaller_sooner	s625	False
