onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.014	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	1.453	20.0	n/a	larger_later	s583	False
7.651	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	58.0	1.676	20.0	n/a	smaller_sooner	s583	False
12.973	4.0	4.976	larger_later	discount_fixed	89	39.0	104.0	2.621	20.0	n/a	larger_later	s583	False
17.952	4.0	4.568	larger_later	discount_fixed	89	33.0	103.0	1.759	20.0	n/a	larger_later	s583	False
22.524	4.0	5.52	larger_later	discount_fixed	89	33.0	78.0	1.736	20.0	n/a	larger_later	s583	False
28.047	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	1.892	20.0	n/a	larger_later	s583	False
33.641	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	1.356	20.0	n/a	smaller_sooner	s583	False
39.435	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	1.745	20.0	n/a	smaller_sooner	s583	False
44.009	4.0	5.112	smaller_sooner	discount_fixed	71	28.0	163.0	1.868	20.0	n/a	smaller_sooner	s583	False
49.122	4.0	4.5	larger_later	discount_fixed	89	32.0	74.0	1.693	20.0	n/a	larger_later	s583	False
53.628	4.0	4.84	larger_later	discount_fixed	89	57.0	89.0	1.477	20.0	n/a	larger_later	s583	False
58.47	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	1.358	20.0	n/a	larger_later	s583	False
63.042	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	1.97	20.0	n/a	larger_later	s583	False
68.427	4.0	5.044	larger_later	discount_fixed	89	30.0	36.0	1.85	20.0	n/a	larger_later	s583	False
73.477	4.0	4.704	larger_later	discount_fixed	89	41.0	129.0	1.26	20.0	n/a	larger_later	s583	False
78.185	4.0	4.908	larger_later	discount_fixed	89	78.0	129.0	1.359	20.0	n/a	larger_later	s583	False
83.097	4.0	4.908	larger_later	discount_fixed	89	71.0	88.0	1.75	20.0	n/a	larger_later	s583	False
88.008	4.0	4.84	larger_later	discount_fixed	89	65.0	159.0	0.759	20.0	n/a	larger_later	s583	False
92.851	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	2.075	20.0	n/a	smaller_sooner	s583	False
97.965	4.0	5.112	larger_later	discount_fixed	89	58.0	36.0	1.958	20.0	n/a	larger_later	s583	False
103.083	4.0	4.704	larger_later	discount_fixed	89	63.0	37.0	1.268	20.0	n/a	larger_later	s583	False
107.79	4.0	4.84	larger_later	discount_fixed	89	75.0	41.0	1.959	20.0	n/a	larger_later	s583	False
112.633	4.0	4.84	larger_later	discount_fixed	89	45.0	72.0	1.628	20.0	n/a	larger_later	s583	False
117.478	4.0	6.88	smaller_sooner	discount_fixed	71	25.0	74.0	1.374	20.0	n/a	smaller_sooner	s583	False
124.361	4.0	4.568	larger_later	discount_fixed	89	65.0	137.0	1.389	20.0	n/a	larger_later	s583	False
128.931	4.0	4.772	larger_later	discount_fixed	89	49.0	140.0	1.81	20.0	n/a	larger_later	s583	False
133.705	4.0	7.016	larger_later	discount_fixed	89	67.0	103.0	2.484	20.0	n/a	larger_later	s583	False
140.727	4.0	4.704	larger_later	discount_fixed	89	69.0	172.0	1.739	20.0	n/a	larger_later	s583	False
145.435	4.0	5.18	larger_later	discount_fixed	89	66.0	71.0	1.34	20.0	n/a	larger_later	s583	False
150.617	4.0	5.044	larger_later	discount_fixed	89	71.0	176.0	1.376	20.0	n/a	larger_later	s583	False
155.662	4.0	5.316	larger_later	discount_fixed	89	31.0	76.0	1.459	20.0	n/a	larger_later	s583	False
160.983	4.0	4.568	larger_later	discount_fixed	89	43.0	19.0	1.396	20.0	n/a	larger_later	s583	False
165.553	4.0	4.636	larger_later	discount_fixed	89	60.0	124.0	2.058	20.0	n/a	larger_later	s583	False
170.192	4.0	4.908	smaller_sooner	discount_fixed	71	27.0	142.0	2.304	20.0	n/a	smaller_sooner	s583	False
175.103	4.0	4.5	smaller_sooner	discount_fixed	71	25.0	70.0	1.685	20.0	n/a	smaller_sooner	s583	False
179.608	4.0	4.976	larger_later	discount_fixed	89	44.0	92.0	1.301	20.0	n/a	larger_later	s583	False
