onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.615	1.0	4.58	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.865	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	1	False
6.655	1.0	8.03	0.9	2.68	True	71.0	High-Low	stay	twobytwo	71.0	0.475	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
10.24	1.0	11.667	0.9	2.544	True	89.0	Magnitude	switch	twobytwo	89.0	0.527	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
13.689	1.0	15.013	0.9	2.272	True	89.0	High-Low	switch	twobytwo	89.0	0.424	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
16.066	1.0	16.798	0.1	2.272	True	89.0	Magnitude	switch	twobytwo	89.0	0.632	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
18.442	1.0	19.195	0.1	2.408	True	71.0	Color	n/a	twobytwo	71.0	0.653	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
20.954	1.0	21.605	0.1	2.136	True	89.0	Color	stay	twobytwo	89.0	0.551	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
23.194	1.0	23.903	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.609	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
26.37	1.0	27.633	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.363	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
28.476	1.0	29.169	0.1	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.593	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
31.517	1.0	32.906	0.9	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.489	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
33.892	1.0	34.852	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.86	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
35.998	1.0	36.927	0.1	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	0.829	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
39.583	1.0	41.038	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.555	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
42.487	1.0	43.843	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.456	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
45.391	1.0	46.761	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.47	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
48.296	1.0	49.701	0.9	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.505	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
51.472	1.0	52.868	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.496	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
53.576	1.0	54.297	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.621	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
55.683	1.0	56.47	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.687	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
58.587	1.0	59.871	0.9	2.68	True	89.0	Color	stay	twobytwo	89.0	0.384	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
62.17	1.0	63.625	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.555	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
64.275	1.0	65.021	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.646	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
67.316	1.0	68.702	0.9	2.408	True	89.0	High-Low	switch	twobytwo	89.0	0.486	blue	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
69.83	1.0	70.512	0.1	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.582	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
72.87	1.0	74.227	0.9	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.457	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
75.774	1.0	77.062	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.388	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
78.678	1.0	79.983	0.9	2.544	True	71.0	Magnitude	n/a	twobytwo	71.0	0.405	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
81.326	1.0	82.139	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.713	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
83.567	1.0	84.354	0.1	2.544	True	71.0	Magnitude	stay	twobytwo	71.0	0.687	blue	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
87.014	1.0	88.352	0.9	2.68	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.438	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
89.798	1.0	90.539	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.641	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s172	0	False
92.703	1.0	94.162	0.9	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.559	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
95.078	1.0	95.789	0.1	3.088	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.611	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
98.271	1.0	98.992	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.621	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
100.375	1.0	101.055	0.1	2.136	True	89.0	Magnitude	stay	twobytwo	89.0	0.58	blue	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
102.615	1.0	103.226	0.1	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.511	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
105.655	1.0	106.93	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.375	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
108.559	1.0	109.982	0.9	2.272	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.523	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s172	0	False
110.935	1.0	111.733	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.698	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
113.838	1.0	115.169	0.9	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.431	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
116.078	1.0	116.957	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.779	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
119.119	1.0	120.479	0.9	2.544	True	89.0	High-Low	stay	twobytwo	89.0	0.46	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
122.567	1.0	123.916	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.449	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
125.471	1.0	126.816	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.445	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
128.511	1.0	129.877	0.9	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.466	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
131.552	1.0	132.905	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.453	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
134.592	1.0	136.068	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.576	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
136.695	1.0	137.449	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.654	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
139.736	1.0	141.061	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.425	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
141.842	1.0	142.591	0.1	2.136	True	71.0	Color	switch	twobytwo	71.0	0.649	orange	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s172	0	False
144.883	1.0	146.198	0.9	2.816	True	89.0	Magnitude	n/a	twobytwo	89.0	0.415	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
148.604	1.0	149.98	0.9	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.476	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
151.643	1.0	153.079	0.9	2.0	True	71.0	Magnitude	stay	twobytwo	71.0	0.536	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
153.747	1.0	154.399	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.552	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
156.652	1.0	157.96	0.9	2.272	True	89.0	Color	stay	twobytwo	89.0	0.408	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
159.027	1.0	159.826	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.699	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
161.932	1.0	163.357	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.525	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
164.038	1.0	164.736	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.598	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
166.142	1.0	166.787	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.545	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
168.654	1.0	169.261	0.1	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.507	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
171.83	1.0	173.289	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.559	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
174.871	1.0	176.21	0.9	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.439	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
176.974	1.0	177.681	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.607	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
179.079	1.0	179.933	0.1	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.754	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
182.119	1.0	183.506	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.487	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
185.023	1.0	186.393	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.47	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
188.063	1.0	189.631	0.9	2.408	True	71.0	Magnitude	stay	twobytwo	71.0	0.668	blue	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
191.375	1.0	192.701	0.9	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.426	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
193.615	1.0	194.486	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.771	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
196.519	1.0	197.939	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.52	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
198.759	1.0	199.396	0.1	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.537	orange	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
201.135	1.0	201.857	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.622	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
204.04	1.0	205.581	0.9	2.408	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.641	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
207.352	1.0	208.774	0.9	2.0	True	71.0	Color	switch	twobytwo	71.0	0.522	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s172	0	False
209.456	1.0	210.176	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.62	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
211.696	1.0	212.375	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.579	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
215.008	1.0	216.339	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.431	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
218.048	1.0	219.415	0.9	2.408	True	71.0	Color	n/a	twobytwo	71.0	0.467	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
221.36	1.0	222.718	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.458	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
237.109	1.0	237.797	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.588	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	1	False
240.014	1.0	241.445	0.9	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.531	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
243.189	1.0	244.734	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.645	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
246.093	1.0	247.545	0.9	2.272	False	89.0	High-Low	switch	twobytwo	71.0	0.552	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
248.47	1.0	249.452	0.1	2.272	True	89.0	Magnitude	switch	twobytwo	89.0	0.882	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
250.847	1.0	251.527	0.1	2.952	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.58	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
253.903	1.0	254.634	0.1	2.68	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.631	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
256.689	1.0	257.416	0.1	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.627	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
259.729	1.0	261.021	0.9	2.272	True	71.0	Magnitude	switch	twobytwo	71.0	0.392	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
262.105	1.0	262.837	0.1	2.272	True	71.0	High-Low	switch	twobytwo	71.0	0.632	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
265.281	1.0	266.752	0.9	2.136	True	71.0	High-Low	stay	twobytwo	71.0	0.571	blue	8.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
267.521	1.0	268.247	0.1	2.408	True	71.0	Color	n/a	twobytwo	71.0	0.626	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
270.033	1.0	270.955	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.822	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
273.073	1.0	274.517	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.544	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
276.113	1.0	277.373	0.9	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.36	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
279.02	1.0	280.347	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.427	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
281.925	1.0	283.273	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.448	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
284.829	1.0	286.249	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.52	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
286.933	1.0	288.022	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.989	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
289.037	1.0	289.834	0.1	2.272	True	89.0	Color	n/a	twobytwo	89.0	0.697	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
292.214	1.0	293.482	0.9	2.408	True	89.0	Color	stay	twobytwo	89.0	0.368	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
295.525	1.0	296.848	0.9	2.0	True	71.0	Color	stay	twobytwo	71.0	0.423	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s172	0	False
297.629	1.0	298.368	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.639	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
300.669	1.0	302.011	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.442	blue	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s172	0	False
302.773	1.0	303.478	0.1	2.136	True	89.0	Magnitude	stay	twobytwo	89.0	0.605	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
305.813	1.0	307.166	0.9	2.544	True	89.0	Magnitude	stay	twobytwo	89.0	0.453	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
309.261	1.0	310.569	0.9	2.68	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.408	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
312.845	1.0	314.203	0.9	3.088	True	71.0	Magnitude	n/a	twobytwo	71.0	0.458	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s172	0	False
316.038	1.0	316.895	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.757	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
318.279	1.0	318.943	0.1	2.544	True	71.0	Magnitude	stay	twobytwo	71.0	0.564	blue	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s172	0	False
321.726	1.0	323.109	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.483	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s172	0	False
323.832	1.0	324.608	0.1	2.136	True	89.0	Color	switch	twobytwo	89.0	0.676	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s172	0	False
