onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.515	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.124	green	red	stim	incongruent	s541	False
5.52	1.5	2.544	congruent	1.0	82.0	stroop	82	0.594	green	green	stim	congruent	s541	False
8.066	1.5	2.136	congruent	1.0	89.0	stroop	89	0.752	red	red	stim	congruent	s541	False
10.203	1.5	2.0	congruent	1.0	71.0	stroop	71	0.538	blue	blue	stim	congruent	s541	False
12.207	1.5	2.0	congruent	1.0	89.0	stroop	89	0.554	red	red	stim	congruent	s541	False
14.209	1.5	2.272	congruent	1.0	89.0	stroop	89	0.558	red	red	stim	congruent	s541	False
16.486	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.646	green	blue	stim	incongruent	s541	False
18.492	1.5	2.0	congruent	1.0	82.0	stroop	82	0.529	green	green	stim	congruent	s541	False
20.494	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.55	green	blue	stim	incongruent	s541	False
22.636	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.553	green	blue	stim	incongruent	s541	False
24.641	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.69	red	blue	stim	incongruent	s541	False
26.916	1.5	2.136	congruent	1.0	89.0	stroop	89	0.525	red	red	stim	congruent	s541	False
29.054	1.5	2.408	incongruent	1.0	71.0	stroop	71	0.42	blue	red	stim	incongruent	s541	False
31.468	1.5	2.0	congruent	1.0	71.0	stroop	71	0.407	blue	blue	stim	congruent	s541	False
33.473	1.5	2.0	congruent	1.0	82.0	stroop	82	0.676	green	green	stim	congruent	s541	False
35.479	1.5	2.816	incongruent	1.0	71.0	stroop	71	0.673	blue	red	stim	incongruent	s541	False
38.3	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.454	red	blue	stim	incongruent	s541	False
40.305	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.539	red	green	stim	incongruent	s541	False
42.308	1.5	2.136	congruent	1.0	71.0	stroop	71	0.544	blue	blue	stim	congruent	s541	False
44.449	1.5	2.0	congruent	1.0	71.0	stroop	71	0.481	blue	blue	stim	congruent	s541	False
46.455	1.5	2.0	incongruent	0.0	89.0	stroop	82	0.54	red	blue	stim	incongruent	s541	False
48.46	1.5	2.0	congruent	1.0	71.0	stroop	71	1.102	blue	blue	stim	congruent	s541	False
50.466	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.661	green	blue	stim	incongruent	s541	False
52.472	1.5	2.0	congruent	1.0	82.0	stroop	82	0.63	green	green	stim	congruent	s541	False
54.476	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.595	blue	red	stim	incongruent	s541	False
56.48	1.5	2.0	congruent	1.0	71.0	stroop	71	0.6	blue	blue	stim	congruent	s541	False
58.482	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.553	red	blue	stim	incongruent	s541	False
60.757	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.612	red	green	stim	incongruent	s541	False
62.762	1.5	2.136	congruent	1.0	71.0	stroop	71	0.709	blue	blue	stim	congruent	s541	False
64.904	1.5	2.0	congruent	1.0	82.0	stroop	82	0.65	green	green	stim	congruent	s541	False
66.906	1.5	2.136	congruent	1.0	82.0	stroop	82	0.537	green	green	stim	congruent	s541	False
69.048	1.5	2.0	congruent	1.0	89.0	stroop	89	0.629	red	red	stim	congruent	s541	False
71.053	1.5	2.0	congruent	1.0	82.0	stroop	82	0.711	green	green	stim	congruent	s541	False
73.058	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.259	green	red	stim	incongruent	s541	False
75.064	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.954	green	blue	stim	incongruent	s541	False
77.341	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.615	green	blue	stim	incongruent	s541	False
79.344	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.56	blue	green	stim	incongruent	s541	False
81.483	1.5	2.408	congruent	1.0	89.0	stroop	89	0.639	red	red	stim	congruent	s541	False
83.896	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.839	green	blue	stim	incongruent	s541	False
86.171	1.5	2.68	congruent	1.0	89.0	stroop	89	0.705	red	red	stim	congruent	s541	False
88.856	1.5	2.0	congruent	1.0	71.0	stroop	71	0.564	blue	blue	stim	congruent	s541	False
90.859	1.5	2.408	congruent	1.0	71.0	stroop	71	0.516	blue	blue	stim	congruent	s541	False
