onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.01	0.85	0.3	2.386	1.0	71.0	stop_signal	71.0	True	0.692	False	stim	go	s638	False
5.399	0.85	0.3	2.522	1.0	71.0	stop_signal	71.0	True	0.526	False	stim	go	s638	False
7.923	0.85	0.3	2.93	1.0	71.0	stop_signal	71.0	True	0.393	False	stim	stop_failure	s638	False
10.856	0.85	0.25	2.522	1.0	89.0	stop_signal	89.0	True	0.699	False	stim	go	s638	False
13.38	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.632	False	stim	go	s638	False
15.905	0.85	0.25	2.25	1.0	89.0	stop_signal	89.0	True	0.569	False	stim	go	s638	False
18.158	0.85	0.25	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s638	False
20.682	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.566	False	stim	go	s638	False
23.071	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.485	False	stim	go	s638	False
25.324	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.507	False	stim	go	s638	False
27.712	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.532	False	stim	go	s638	False
29.964	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.509	False	stim	stop_failure	s638	False
32.353	0.85	0.25	2.522	1.0	71.0	stop_signal	71.0	True	0.694	False	stim	go	s638	False
34.878	0.85	0.25	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s638	False
37.131	0.85	0.3	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s638	False
39.519	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.45	False	stim	go	s638	False
42.18	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s638	False
44.433	0.85	0.4	3.202	1.0	89.0	stop_signal	89.0	True	0.657	False	stim	go	s638	False
47.637	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.775	False	stim	go	s638	False
50.026	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.553	False	stim	go	s638	False
52.414	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.528	False	stim	stop_failure	s638	False
54.939	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.589	False	stim	go	s638	False
57.192	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.523	False	stim	stop_failure	s638	False
