onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.006	4.0	4.636	smaller_sooner	discount_fixed	71	67.0	74.0	1.887	20.0	n/a	smaller_sooner	s513	False
7.643	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	58.0	1.34	20.0	n/a	smaller_sooner	s513	False
12.961	4.0	4.976	smaller_sooner	discount_fixed	71	39.0	104.0	1.066	20.0	n/a	smaller_sooner	s513	False
17.938	4.0	4.568	smaller_sooner	discount_fixed	71	33.0	103.0	0.819	20.0	n/a	smaller_sooner	s513	False
22.508	4.0	5.52	smaller_sooner	discount_fixed	71	33.0	78.0	0.743	20.0	n/a	smaller_sooner	s513	False
28.029	4.0	5.588	smaller_sooner	discount_fixed	71	74.0	52.0	1.12	20.0	n/a	smaller_sooner	s513	False
33.619	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	1.576	20.0	n/a	smaller_sooner	s513	False
39.412	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	1.304	20.0	n/a	smaller_sooner	s513	False
43.982	4.0	5.112	smaller_sooner	discount_fixed	71	28.0	163.0	0.716	20.0	n/a	smaller_sooner	s513	False
49.095	4.0	4.5	smaller_sooner	discount_fixed	71	32.0	74.0	0.759	20.0	n/a	smaller_sooner	s513	False
53.597	4.0	4.84	smaller_sooner	discount_fixed	71	57.0	89.0	0.929	20.0	n/a	smaller_sooner	s513	False
58.438	4.0	4.568	smaller_sooner	discount_fixed	71	70.0	108.0	1.045	20.0	n/a	smaller_sooner	s513	False
63.007	4.0	5.384	smaller_sooner	discount_fixed	71	72.0	95.0	0.95	20.0	n/a	smaller_sooner	s513	False
68.393	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	1.211	20.0	n/a	smaller_sooner	s513	False
73.439	4.0	4.704	smaller_sooner	discount_fixed	71	41.0	129.0	1.299	20.0	n/a	smaller_sooner	s513	False
78.144	4.0	4.908	smaller_sooner	discount_fixed	71	78.0	129.0	1.615	20.0	n/a	smaller_sooner	s513	False
83.053	4.0	4.908	smaller_sooner	discount_fixed	71	71.0	88.0	0.907	20.0	n/a	smaller_sooner	s513	False
87.963	4.0	4.84	smaller_sooner	discount_fixed	71	65.0	159.0	1.015	20.0	n/a	smaller_sooner	s513	False
92.804	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	0.671	20.0	n/a	smaller_sooner	s513	False
97.918	4.0	5.112	smaller_sooner	discount_fixed	71	58.0	36.0	0.97	20.0	n/a	smaller_sooner	s513	False
103.031	4.0	4.704	smaller_sooner	discount_fixed	71	63.0	37.0	0.57	20.0	n/a	smaller_sooner	s513	False
107.736	4.0	4.84	smaller_sooner	discount_fixed	71	75.0	41.0	0.409	20.0	n/a	smaller_sooner	s513	False
