onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.511	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.776	green	blue	stim	incongruent	s524	False
5.513	1.5	2.544	congruent	1.0	71.0	stroop	71	0.482	blue	blue	stim	congruent	s524	False
8.06	1.5	2.136	congruent	1.0	82.0	stroop	82	0.606	green	green	stim	congruent	s524	False
10.199	1.5	2.0	congruent	1.0	71.0	stroop	71	0.793	blue	blue	stim	congruent	s524	False
12.201	1.5	2.0	congruent	1.0	82.0	stroop	82	0.819	green	green	stim	congruent	s524	False
14.203	1.5	2.272	congruent	1.0	82.0	stroop	82	0.547	green	green	stim	congruent	s524	False
16.477	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.571	blue	green	stim	incongruent	s524	False
18.48	1.5	2.0	congruent	0.0	82.0	stroop	71	0.536	green	green	stim	congruent	s524	False
20.483	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.68	blue	red	stim	incongruent	s524	False
22.621	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.549	red	blue	stim	incongruent	s524	False
24.623	1.5	2.272	incongruent	1.0	82.0	stroop	82	1.014	green	red	stim	incongruent	s524	False
26.897	1.5	2.136	congruent	0.0	82.0	stroop	89	1.243	green	green	stim	congruent	s524	False
29.035	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.646	green	red	stim	incongruent	s524	False
31.445	1.5	2.0	congruent	1.0	82.0	stroop	82	0.478	green	green	stim	congruent	s524	False
33.446	1.5	2.0	congruent	1.0	82.0	stroop	82	0.507	green	green	stim	congruent	s524	False
35.448	1.5	2.816	incongruent	1.0	82.0	stroop	82	0.49	green	red	stim	incongruent	s524	False
38.267	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.742	red	blue	stim	incongruent	s524	False
40.27	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.79	green	red	stim	incongruent	s524	False
42.272	1.5	2.136	congruent	1.0	89.0	stroop	89	0.858	red	red	stim	congruent	s524	False
44.411	1.5	2.0	congruent	1.0	71.0	stroop	71	0.529	blue	blue	stim	congruent	s524	False
46.413	1.5	2.0	incongruent	0.0	89.0	stroop	-1	n/a	red	blue	stim	incongruent	s524	False
48.416	1.5	2.0	congruent	1.0	82.0	stroop	82	1.252	green	green	stim	congruent	s524	False
50.417	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.515	blue	red	stim	incongruent	s524	False
52.419	1.5	2.0	congruent	1.0	89.0	stroop	89	0.418	red	red	stim	congruent	s524	False
54.421	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.671	red	green	stim	incongruent	s524	False
56.423	1.5	2.0	congruent	1.0	89.0	stroop	89	0.509	red	red	stim	congruent	s524	False
58.425	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.566	red	blue	stim	incongruent	s524	False
60.7	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.627	blue	red	stim	incongruent	s524	False
62.702	1.5	2.136	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s524	False
64.841	1.5	2.0	congruent	1.0	89.0	stroop	89	0.597	red	red	stim	congruent	s524	False
66.843	1.5	2.136	congruent	1.0	82.0	stroop	82	0.639	green	green	stim	congruent	s524	False
68.982	1.5	2.0	congruent	0.0	82.0	stroop	-1	n/a	green	green	stim	congruent	s524	False
70.983	1.5	2.0	congruent	0.0	89.0	stroop	-1	n/a	red	red	stim	congruent	s524	False
72.986	1.5	2.0	incongruent	0.0	82.0	stroop	-1	n/a	green	blue	stim	incongruent	s524	False
74.989	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.643	green	blue	stim	incongruent	s524	False
77.263	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.639	blue	green	stim	incongruent	s524	False
79.266	1.5	2.136	incongruent	1.0	71.0	stroop	71	0.556	blue	red	stim	incongruent	s524	False
81.404	1.5	2.408	congruent	1.0	89.0	stroop	89	0.462	red	red	stim	congruent	s524	False
83.813	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.509	blue	red	stim	incongruent	s524	False
86.088	1.5	2.68	congruent	1.0	82.0	stroop	82	0.806	green	green	stim	congruent	s524	False
88.77	1.5	2.0	congruent	1.0	71.0	stroop	71	0.662	blue	blue	stim	congruent	s524	False
90.772	1.5	2.408	congruent	0.0	71.0	stroop	-1	n/a	blue	blue	stim	congruent	s524	False
93.182	1.5	2.136	congruent	1.0	71.0	stroop	71	1.028	blue	blue	stim	congruent	s524	False
95.32	1.5	2.68	incongruent	1.0	71.0	stroop	71	0.559	blue	red	stim	incongruent	s524	False
98.003	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.515	blue	red	stim	incongruent	s524	False
100.005	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.658	green	blue	stim	incongruent	s524	False
102.144	1.5	2.952	congruent	1.0	89.0	stroop	89	0.533	red	red	stim	congruent	s524	False
105.098	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.854	green	red	stim	incongruent	s524	False
