onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.624	1.0	4.592	0.1	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.868	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s608	1	False
6.008	1.0	7.126	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	1.018	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s608	0	False
9.05	1.0	10.525	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.575	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s608	0	False
11.16	1.0	12.188	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.928	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s608	0	False
14.064	1.0	15.551	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.587	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s608	0	False
16.307	1.0	17.319	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.912	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s608	0	False
18.417	1.0	19.38	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.863	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s608	0	False
21.459	1.0	22.892	0.9	2.408	True	71.0	High-Low	stay	twobytwo	71.0	0.533	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s608	0	False
23.974	1.0	24.927	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.853	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s608	0	False
26.222	1.0	27.2	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.878	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s608	0	False
28.325	1.0	29.322	0.1	2.136	False	71.0	Color	n/a	twobytwo	89.0	0.897	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s608	0	False
30.569	1.0	31.488	0.1	2.272	True	71.0	Color	stay	twobytwo	71.0	0.819	blue	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s608	0	False
