onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.5110479999999997	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.605	stim	s251	False
6.117864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.602	stim	s251	False
8.723728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.704	stim	s251	False
11.330727999999999	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.849	stim	s251	False
13.937	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.574	stim	s251	False
16.542	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.657	stim	s251	False
19.149728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.579	stim	s251	False
21.756	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.679	stim	s251	False
24.362	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.568	stim	s251	False
26.969728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.524	stim	s251	False
29.578	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.633	stim	s251	False
32.184864000000005	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.61	stim	s251	False
34.791728000000006	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.641	stim	s251	False
37.4	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.579	stim	s251	False
40.007	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.569	stim	s251	False
42.613	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.695	stim	s251	False
45.219	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.631	stim	s251	False
47.826	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.521	stim	s251	False
50.432	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.494	stim	s251	False
53.036728000000004	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.591	stim	s251	False
55.642864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.584	stim	s251	False
58.250912	1.7	2.1010880000000003	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.558	stim	s251	False
60.858728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.419	stim	s251	False
63.466864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.545	stim	s251	False
66.076864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.476	stim	s251	False
68.682	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.417	stim	s251	False
71.289	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.586	stim	s251	False
73.896	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.444	stim	s251	False
76.502	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.806	stim	s251	False
79.108864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.49	stim	s251	False
81.716728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.525	stim	s251	False
84.322864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.473	stim	s251	False
86.928864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.8	stim	s251	False
89.537	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.708	stim	s251	False
92.143	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.565	stim	s251	False
94.749592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.547	stim	s251	False
97.35645600000001	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.662	stim	s251	False
99.963592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.45	stim	s251	False
102.569	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.496	stim	s251	False
105.17559200000001	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.557	stim	s251	False
107.783	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.425	stim	s251	False
110.388592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.55	stim	s251	False
112.996	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.434	stim	s251	False
115.602	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.463	stim	s251	False
118.206592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.586	stim	s251	False
120.812864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.491	stim	s251	False
123.419728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.66	stim	s251	False
126.025456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.565	stim	s251	False
128.630728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.487	stim	s251	False
131.237	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.92	stim	s251	False
133.842592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.626	stim	s251	False
136.45	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.5	stim	s251	False
139.057	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.514	stim	s251	False
141.663456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.771	stim	s251	False
144.26959200000002	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.524	stim	s251	False
146.875	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	1.028	stim	s251	False
149.479864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.524	stim	s251	False
152.086184	1.7	2.100816	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.751	stim	s251	False
154.69286400000001	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.492	stim	s251	False
157.299	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.677	stim	s251	False
159.906864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.669	stim	s251	False
162.513864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.693	stim	s251	False
165.120864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.642	stim	s251	False
167.726456	1.7	2.1005439999999997	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.545	stim	s251	False
180.841	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.603	stim	s251	False
183.446728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.706	stim	s251	False
186.052	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.587	stim	s251	False
188.656864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.519	stim	s251	False
191.26359200000002	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.79	stim	s251	False
193.87045600000002	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.671	stim	s251	False
196.477	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.415	stim	s251	False
199.083864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.616	stim	s251	False
201.690864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.551	stim	s251	False
204.298864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.545	stim	s251	False
206.905864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.768	stim	s251	False
209.510728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.592	stim	s251	False
212.118864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.6	stim	s251	False
214.724592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.412	stim	s251	False
217.33	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.762	stim	s251	False
219.935864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.682	stim	s251	False
222.542	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.469	stim	s251	False
225.148864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.433	stim	s251	False
227.754048	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.58	stim	s251	False
230.359728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.612	stim	s251	False
232.965864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.58	stim	s251	False
235.572	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.475	stim	s251	False
238.178864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.599	stim	s251	False
240.786	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.666	stim	s251	False
243.391864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.475	stim	s251	False
245.997728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.627	stim	s251	False
248.603728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.643	stim	s251	False
251.21086400000002	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.528	stim	s251	False
253.817	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.395	stim	s251	False
256.422864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.696	stim	s251	False
259.03	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.576	stim	s251	False
261.63572800000003	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.663	stim	s251	False
264.242	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.483	stim	s251	False
266.847	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.748	stim	s251	False
269.453864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.572	stim	s251	False
272.060728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.922	stim	s251	False
274.666592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.939	stim	s251	False
277.274	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.646	stim	s251	False
279.878864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.784	stim	s251	False
282.486864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.698	stim	s251	False
285.094	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.656	stim	s251	False
287.70059200000003	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.782	stim	s251	False
290.305456	1.7	2.1005439999999997	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.67	stim	s251	False
292.911864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.559	stim	s251	False
295.517864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.484	stim	s251	False
298.122	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.517	stim	s251	False
300.728	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.612	stim	s251	False
303.333864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.643	stim	s251	False
305.94	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.706	stim	s251	False
308.547864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.657	stim	s251	False
311.155	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.594	stim	s251	False
313.762592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.538	stim	s251	False
316.37	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.601	stim	s251	False
