onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.612	1.0	4.416	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.704	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	1	False
6.654	1.0	7.983	0.9	2.68	True	71.0	Magnitude	stay	twobytwo	71.0	0.429	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s546	0	False
10.241	1.0	11.637	0.9	2.544	True	71.0	High-Low	switch	twobytwo	71.0	0.496	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
12.889	1.0	13.678	0.1	2.272	True	89.0	Magnitude	switch	twobytwo	89.0	0.689	orange	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
16.067	1.0	17.531	0.9	2.272	True	89.0	High-Low	switch	twobytwo	89.0	0.564	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
18.444	1.0	19.55	0.1	2.408	True	71.0	Color	n/a	twobytwo	71.0	1.006	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
21.756	1.0	23.036	0.9	2.136	True	89.0	Color	stay	twobytwo	89.0	0.38	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s546	0	False
23.996	1.0	24.997	0.1	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.901	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
27.175	1.0	28.594	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.519	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
29.282	1.0	30.196	0.1	2.136	True	89.0	High-Low	switch	twobytwo	89.0	0.814	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
32.324	1.0	33.761	0.9	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.537	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s546	0	False
35.5	1.0	36.934	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.534	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
38.406	1.0	39.904	0.9	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	0.598	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
41.992	1.0	43.413	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.521	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
44.096	1.0	45.355	0.1	2.0	False	89.0	Orange-Blue	n/a	twobytwo	71.0	1.159	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
46.201	1.0	47.317	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	1.016	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s546	0	False
49.106	1.0	50.867	0.9	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	0.861	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
51.483	1.0	52.45	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.867	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
53.587	1.0	54.475	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.788	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
56.495	1.0	57.948	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.553	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
58.6	1.0	59.381	0.1	2.68	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.681	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s546	0	False
61.386	1.0	62.172	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.686	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s546	0	False
64.291	1.0	65.965	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.774	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
67.331	1.0	68.827	0.9	2.408	True	89.0	Magnitude	switch	twobytwo	89.0	0.596	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s546	0	False
69.844	1.0	70.525	0.1	2.136	True	89.0	Magnitude	stay	twobytwo	89.0	0.581	blue	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s546	0	False
72.885	1.0	74.259	0.9	2.0	True	71.0	Magnitude	stay	twobytwo	71.0	0.474	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s546	0	False
74.99	1.0	75.97	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.88	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
77.894	1.0	79.344	0.9	2.544	True	89.0	High-Low	n/a	twobytwo	89.0	0.55	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
81.343	1.0	82.866	0.9	2.136	True	89.0	High-Low	stay	twobytwo	89.0	0.623	blue	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s546	0	False
83.585	1.0	84.34	0.1	2.544	True	71.0	High-Low	stay	twobytwo	71.0	0.655	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s546	0	False
86.233	1.0	87.23	0.1	2.68	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.897	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
89.017	1.0	90.024	0.1	2.0	True	71.0	Color	switch	twobytwo	71.0	0.907	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s546	0	False
91.922	1.0	93.625	0.9	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	0.803	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
95.099	1.0	96.515	0.9	3.088	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.516	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s546	0	False
98.292	1.0	99.034	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.642	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s546	0	False
