onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.02	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	1.337	20.0	n/a	larger_later	s604	False
7.662	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	58.0	1.423	20.0	n/a	smaller_sooner	s604	False
12.984	4.0	4.976	smaller_sooner	discount_fixed	71	39.0	104.0	1.621	20.0	n/a	smaller_sooner	s604	False
17.966	4.0	4.568	smaller_sooner	discount_fixed	71	33.0	103.0	1.23	20.0	n/a	smaller_sooner	s604	False
22.54	4.0	5.52	smaller_sooner	discount_fixed	71	33.0	78.0	1.802	20.0	n/a	smaller_sooner	s604	False
28.066	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	2.31	20.0	n/a	larger_later	s604	False
33.657	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	0.751	20.0	n/a	smaller_sooner	s604	False
39.455	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	0.927	20.0	n/a	smaller_sooner	s604	False
44.029	4.0	5.112	smaller_sooner	discount_fixed	71	28.0	163.0	0.957	20.0	n/a	smaller_sooner	s604	False
49.146	4.0	4.5	smaller_sooner	discount_fixed	71	32.0	74.0	1.024	20.0	n/a	smaller_sooner	s604	False
53.649	4.0	4.84	smaller_sooner	discount_fixed	71	57.0	89.0	1.918	20.0	n/a	smaller_sooner	s604	False
58.494	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	0.79	20.0	n/a	larger_later	s604	False
63.068	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	1.066	20.0	n/a	larger_later	s604	False
68.454	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	0.952	20.0	n/a	smaller_sooner	s604	False
73.5	4.0	4.704	smaller_sooner	discount_fixed	71	41.0	129.0	1.058	20.0	n/a	smaller_sooner	s604	False
78.207	4.0	4.908	smaller_sooner	discount_fixed	71	78.0	129.0	1.296	20.0	n/a	smaller_sooner	s604	False
83.121	4.0	4.908	smaller_sooner	discount_fixed	71	71.0	88.0	2.337	20.0	n/a	smaller_sooner	s604	False
88.035	4.0	4.84	smaller_sooner	discount_fixed	71	65.0	159.0	1.987	20.0	n/a	smaller_sooner	s604	False
92.876	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	0.935	20.0	n/a	smaller_sooner	s604	False
