onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.621	1.0	4.733	0.1	3.224	True	89.0	Color	stay	twobytwo	89.0	1.012	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s581	1	False
7.753	1.0	9.223	0.9	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.57	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s581	0	False
10.273	1.0	11.552	0.1	2.816	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.179	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s581	0	False
13.993	1.0	15.394	0.9	2.408	True	71.0	Magnitude	n/a	twobytwo	71.0	0.501	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s581	0	False
17.31	1.0	18.728	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.518	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s581	0	False
19.556	1.0	20.649	0.1	2.136	False	89.0	Orange-Blue	stay	twobytwo	71.0	0.993	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s581	0	False
21.798	1.0	22.937	0.1	2.0	False	71.0	Color	switch	twobytwo	89.0	1.039	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s581	0	False
23.905	1.0	24.916	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.911	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s581	0	False
26.014	1.0	27.362	0.1	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	1.248	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s581	0	False
28.393	1.0	29.652	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.159	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s581	0	False
31.713	1.0	33.144	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.531	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s581	0	False
33.817	1.0	34.776	0.1	2.136	True	89.0	High-Low	switch	twobytwo	89.0	0.859	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s581	0	False
36.062	1.0	37.174	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	1.012	blue	3.0	task_switch	color	switch	stim	poldrack-single-stim	s581	0	False
38.97	1.0	40.516	0.9	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	0.646	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s581	0	False
42.289	1.0	44.049	0.9	2.272	False	89.0	Magnitude	switch	twobytwo	71.0	0.86	orange	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s581	0	False
45.469	1.0	47.106	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.737	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s581	0	False
47.575	1.0	48.548	0.1	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.873	orange	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s581	0	False
50.755	1.0	52.249	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.594	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s581	0	False
52.858	1.0	54.281	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	1.323	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s581	0	False
