onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.62	1.0	4.685	0.1	2.136	True	89.0	Magnitude	switch	twobytwo	89.0	0.965	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s595	1	False
6.668	1.0	8.276	0.9	2.272	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.708	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s595	0	False
9.849	1.0	11.262	0.9	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.513	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s595	0	False
12.092	1.0	12.939	0.1	2.272	True	71.0	Magnitude	stay	twobytwo	71.0	0.747	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s595	0	False
14.471	1.0	15.474	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.903	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s595	0	False
16.576	1.0	18.622	0.1	2.816	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.946	orange	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s595	0	False
19.5	1.0	20.677	0.1	2.408	True	71.0	Color	switch	twobytwo	71.0	1.077	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s595	0	False
22.818	1.0	24.271	0.9	2.0	True	89.0	Color	stay	twobytwo	89.0	0.553	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s595	0	False
24.925	1.0	25.903	0.1	2.544	True	71.0	Color	stay	twobytwo	71.0	0.878	blue	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s595	0	False
27.578	1.0	28.418	0.1	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.74	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s595	0	False
29.82	1.0	30.873	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.953	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s595	0	False
32.727	1.0	34.162	0.9	2.0	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.535	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s595	0	False
34.832	1.0	36.325	0.1	2.136	True	89.0	Color	switch	twobytwo	89.0	1.393	orange	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s595	0	False
37.872	1.0	39.204	0.9	2.136	True	71.0	Color	stay	twobytwo	71.0	0.432	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s595	0	False
40.114	1.0	41.499	0.1	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	1.285	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s595	0	False
43.291	1.0	44.717	0.9	3.224	True	71.0	High-Low	switch	twobytwo	71.0	0.526	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s595	0	False
