onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.523	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.521	stim	s626	False
6.131728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.571	stim	s626	False
8.74	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.433	stim	s626	False
11.347864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.473	stim	s626	False
13.955592000000001	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.564	stim	s626	False
16.563456	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.566	stim	s626	False
19.178	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.59	stim	s626	False
21.785864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.446	stim	s626	False
24.393864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.489	stim	s626	False
27.001864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.446	stim	s626	False
29.609864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.443	stim	s626	False
32.223728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.424	stim	s626	False
34.831864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.448	stim	s626	False
37.439592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.443	stim	s626	False
40.049	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.442	stim	s626	False
42.660864000000004	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.575	stim	s626	False
45.275	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.418	stim	s626	False
47.882864	1.7	2.100136	0.0	89.0	double	attention_network_task	down	left	incongruent	71	0.476	stim	s626	False
50.490048	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.484	stim	s626	False
53.098728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.564	stim	s626	False
55.706864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.508	stim	s626	False
58.315	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.429	stim	s626	False
60.922864000000004	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.686	stim	s626	False
63.531	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.497	stim	s626	False
66.138864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.385	stim	s626	False
68.74772800000001	1.7	2.100272	0.0	71.0	double	attention_network_task	down	right	incongruent	89	0.34	stim	s626	False
71.355728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.476	stim	s626	False
73.963864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.528	stim	s626	False
76.572	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.524	stim	s626	False
79.179864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.544	stim	s626	False
81.788	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.38	stim	s626	False
84.395728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.508	stim	s626	False
87.004	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.456	stim	s626	False
89.612	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.577	stim	s626	False
92.219864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.719	stim	s626	False
94.829728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.539	stim	s626	False
97.441592	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.487	stim	s626	False
100.05	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.709	stim	s626	False
102.66186400000001	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.475	stim	s626	False
105.270864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.492	stim	s626	False
107.88	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.426	stim	s626	False
110.487592	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.529	stim	s626	False
113.099456	1.7	2.1005439999999997	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.501	stim	s626	False
115.708864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.547	stim	s626	False
118.316864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.412	stim	s626	False
120.925	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.432	stim	s626	False
123.533	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.557	stim	s626	False
126.14386400000001	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.417	stim	s626	False
128.755	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.472	stim	s626	False
131.362864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.489	stim	s626	False
133.974	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.424	stim	s626	False
136.58459200000001	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.513	stim	s626	False
139.193	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.481	stim	s626	False
141.800184	1.7	2.100816	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.588	stim	s626	False
144.40832	1.7	2.1006799999999997	0.0	71.0	spatial	attention_network_task	down	right	congruent	89	0.565	stim	s626	False
147.017	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.462	stim	s626	False
149.624864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.528	stim	s626	False
