onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.01	4.0	4.568	smaller_sooner	discount_fixed	71	74.0	121.0	1.512	20.0	n/a	smaller_sooner	s617	False
7.583	4.0	4.772	smaller_sooner	discount_fixed	71	45.0	107.0	1.02	20.0	n/a	smaller_sooner	s617	False
12.359	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	0.808	20.0	n/a	larger_later	s617	False
16.999	4.0	4.568	smaller_sooner	discount_fixed	71	39.0	161.0	0.791	20.0	n/a	smaller_sooner	s617	False
21.571	4.0	5.452	smaller_sooner	discount_fixed	71	62.0	180.0	1.052	20.0	n/a	smaller_sooner	s617	False
27.026	4.0	5.384	smaller_sooner	discount_fixed	71	24.0	139.0	0.876	20.0	n/a	smaller_sooner	s617	False
32.414	4.0	4.568	smaller_sooner	discount_fixed	71	58.0	72.0	1.194	20.0	n/a	smaller_sooner	s617	False
36.986	4.0	6.268	smaller_sooner	discount_fixed	71	56.0	93.0	1.15	20.0	n/a	smaller_sooner	s617	False
43.259	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	0.923	20.0	n/a	larger_later	s617	False
48.781	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	42.0	0.991	20.0	n/a	smaller_sooner	s617	False
53.354	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	1.076	20.0	n/a	larger_later	s617	False
57.994	4.0	4.636	smaller_sooner	discount_fixed	71	25.0	176.0	0.946	20.0	n/a	smaller_sooner	s617	False
62.633	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	1.365	20.0	n/a	larger_later	s617	False
67.747	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	44.0	1.711	20.0	n/a	smaller_sooner	s617	False
73.066	4.0	4.568	smaller_sooner	discount_fixed	71	24.0	89.0	1.362	20.0	n/a	smaller_sooner	s617	False
77.637	4.0	4.568	smaller_sooner	discount_fixed	71	23.0	77.0	1.298	20.0	n/a	smaller_sooner	s617	False
82.208	4.0	4.568	smaller_sooner	discount_fixed	71	27.0	130.0	1.526	20.0	n/a	smaller_sooner	s617	False
86.778	4.0	4.84	smaller_sooner	discount_fixed	71	23.0	134.0	1.126	20.0	n/a	smaller_sooner	s617	False
91.62	4.0	4.5	smaller_sooner	discount_fixed	71	55.0	107.0	1.908	20.0	n/a	smaller_sooner	s617	False
96.123	4.0	5.656	smaller_sooner	discount_fixed	71	44.0	143.0	1.035	20.0	n/a	smaller_sooner	s617	False
101.783	4.0	4.908	smaller_sooner	discount_fixed	71	23.0	110.0	1.279	20.0	n/a	smaller_sooner	s617	False
106.695	4.0	4.636	smaller_sooner	discount_fixed	71	65.0	156.0	0.934	20.0	n/a	smaller_sooner	s617	False
111.333	4.0	4.5	smaller_sooner	discount_fixed	71	22.0	27.0	1.329	20.0	n/a	smaller_sooner	s617	False
115.835	4.0	4.5	larger_later	discount_fixed	89	50.0	59.0	1.394	20.0	n/a	larger_later	s617	False
120.336	4.0	5.112	smaller_sooner	discount_fixed	71	85.0	129.0	1.125	20.0	n/a	smaller_sooner	s617	False
125.451	4.0	6.132	larger_later	discount_fixed	89	66.0	58.0	1.131	20.0	n/a	larger_later	s617	False
131.584	4.0	4.84	smaller_sooner	discount_fixed	71	49.0	172.0	1.732	20.0	n/a	smaller_sooner	s617	False
136.429	4.0	4.568	larger_later	discount_fixed	89	73.0	44.0	1.247	20.0	n/a	larger_later	s617	False
141.002	4.0	4.704	smaller_sooner	discount_fixed	71	58.0	73.0	0.867	20.0	n/a	smaller_sooner	s617	False
145.707	4.0	5.86	larger_later	discount_fixed	89	71.0	76.0	0.947	20.0	n/a	larger_later	s617	False
151.571	4.0	4.636	larger_later	discount_fixed	89	67.0	74.0	0.925	20.0	n/a	larger_later	s617	False
156.209	4.0	5.316	smaller_sooner	discount_fixed	71	29.0	58.0	1.057	20.0	n/a	smaller_sooner	s617	False
161.531	4.0	4.976	smaller_sooner	discount_fixed	71	39.0	104.0	1.21	20.0	n/a	smaller_sooner	s617	False
166.508	4.0	4.568	smaller_sooner	discount_fixed	71	33.0	103.0	0.914	20.0	n/a	smaller_sooner	s617	False
171.078	4.0	5.52	smaller_sooner	discount_fixed	71	33.0	78.0	0.876	20.0	n/a	smaller_sooner	s617	False
176.6	4.0	5.588	larger_later	discount_fixed	89	74.0	52.0	1.425	20.0	n/a	larger_later	s617	False
182.193	4.0	5.792	smaller_sooner	discount_fixed	71	28.0	132.0	0.865	20.0	n/a	smaller_sooner	s617	False
187.988	4.0	4.568	smaller_sooner	discount_fixed	71	28.0	59.0	1.795	20.0	n/a	smaller_sooner	s617	False
192.558	4.0	5.112	smaller_sooner	discount_fixed	71	28.0	163.0	1.134	20.0	n/a	smaller_sooner	s617	False
197.673	4.0	4.5	smaller_sooner	discount_fixed	71	32.0	74.0	1.614	20.0	n/a	smaller_sooner	s617	False
202.175	4.0	4.84	smaller_sooner	discount_fixed	71	57.0	89.0	1.307	20.0	n/a	smaller_sooner	s617	False
207.018	4.0	4.568	larger_later	discount_fixed	89	70.0	108.0	1.965	20.0	n/a	larger_later	s617	False
211.589	4.0	5.384	larger_later	discount_fixed	89	72.0	95.0	0.866	20.0	n/a	larger_later	s617	False
216.98	4.0	5.044	smaller_sooner	discount_fixed	71	30.0	36.0	0.767	20.0	n/a	smaller_sooner	s617	False
222.029	4.0	4.704	smaller_sooner	discount_fixed	71	41.0	129.0	0.881	20.0	n/a	smaller_sooner	s617	False
226.737	4.0	4.908	smaller_sooner	discount_fixed	71	78.0	129.0	1.459	20.0	n/a	smaller_sooner	s617	False
231.649	4.0	4.908	larger_later	discount_fixed	89	71.0	88.0	0.963	20.0	n/a	larger_later	s617	False
236.561	4.0	4.84	smaller_sooner	discount_fixed	71	65.0	159.0	0.969	20.0	n/a	smaller_sooner	s617	False
241.404	4.0	5.112	smaller_sooner	discount_fixed	71	24.0	125.0	0.999	20.0	n/a	smaller_sooner	s617	False
246.517	4.0	5.112	larger_later	discount_fixed	89	58.0	36.0	2.006	20.0	n/a	larger_later	s617	False
251.631	4.0	4.704	larger_later	discount_fixed	89	63.0	37.0	1.132	20.0	n/a	larger_later	s617	False
