onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.425	1.0	5.716	0.9	2.136	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.391	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	1	False
7.469	1.0	8.816	0.9	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.447	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
9.85	1.0	10.684	0.1	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.734	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
12.092	1.0	13.118	0.1	2.272	True	89.0	Color	stay	twobytwo	89.0	0.926	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s590	0	False
14.472	1.0	15.645	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	1.073	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
17.384	1.0	18.752	0.9	2.816	True	89.0	High-Low	stay	twobytwo	89.0	0.468	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
21.103	1.0	22.539	0.9	2.408	True	89.0	Magnitude	switch	twobytwo	89.0	0.536	orange	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
24.418	1.0	25.857	0.9	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.539	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
26.525	1.0	27.258	0.1	2.544	True	89.0	Magnitude	stay	twobytwo	89.0	0.633	blue	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
29.174	1.0	29.893	0.1	2.136	True	71.0	Color	n/a	twobytwo	71.0	0.619	orange	6.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
32.222	1.0	33.903	0.9	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.781	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
35.128	1.0	36.689	0.9	2.0	True	71.0	High-Low	stay	twobytwo	71.0	0.661	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
38.033	1.0	39.606	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.673	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
40.278	1.0	41.286	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.908	blue	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
43.317	1.0	44.712	0.9	2.272	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.495	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
45.696	1.0	46.94	0.1	3.224	True	71.0	Color	switch	twobytwo	71.0	1.144	orange	9.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	0	False
49.023	1.0	50.046	0.1	2.0	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.923	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	0	False
51.129	1.0	52.146	0.1	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.917	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
54.041	1.0	55.623	0.9	2.272	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.682	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
57.227	1.0	58.91	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.783	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
60.27	1.0	61.677	0.9	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	0.507	blue	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
63.178	1.0	64.851	0.9	2.0	True	71.0	Magnitude	stay	twobytwo	71.0	0.773	blue	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
66.084	1.0	67.599	0.9	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.615	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
68.988	1.0	70.545	0.9	2.68	True	89.0	Magnitude	stay	twobytwo	89.0	0.657	orange	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
72.575	1.0	74.065	0.9	2.0	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.59	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
74.683	1.0	75.886	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	1.103	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
77.861	1.0	79.176	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.415	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
79.967	1.0	80.733	0.1	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.666	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	0	False
83.145	1.0	84.452	0.9	2.952	True	89.0	Color	switch	twobytwo	89.0	0.407	blue	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	0	False
86.208	1.0	87.28	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.972	orange	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
89.11	1.0	90.446	0.9	2.0	True	89.0	High-Low	switch	twobytwo	89.0	0.436	blue	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
92.016	1.0	93.743	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.827	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
94.123	1.0	95.175	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	0.952	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s590	0	False
96.227	1.0	97.433	0.1	2.136	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.106	orange	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	0	False
99.274	1.0	101.104	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.93	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
101.381	1.0	102.323	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.842	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
104.288	1.0	105.798	0.9	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.61	orange	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s590	0	False
106.395	1.0	107.609	0.1	2.272	False	71.0	High-Low	n/a	twobytwo	89.0	1.114	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
109.576	1.0	111.024	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.548	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
112.618	1.0	114.153	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.635	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
114.723	1.0	115.685	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.862	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
116.966	1.0	117.889	0.1	2.816	True	89.0	High-Low	n/a	twobytwo	89.0	0.823	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
119.888	1.0	121.206	0.1	2.408	True	89.0	Magnitude	switch	twobytwo	89.0	1.218	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
122.402	1.0	123.645	0.1	2.0	False	89.0	Orange-Blue	n/a	twobytwo	71.0	1.143	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
124.508	1.0	125.328	0.1	2.136	True	89.0	Magnitude	n/a	twobytwo	89.0	0.72	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
127.55	1.0	129.002	0.9	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	0.552	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
129.789	1.0	130.756	0.1	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.867	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
132.833	1.0	134.37	0.9	2.544	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.637	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
136.287	1.0	137.723	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.536	blue	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
138.529	1.0	139.288	0.1	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.659	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
140.636	1.0	141.387	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.651	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
143.54	1.0	144.921	0.9	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.481	blue	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
146.45	1.0	148.394	0.9	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.044	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
149.354	1.0	151.045	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.791	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
151.597	1.0	152.763	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	1.066	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
154.503	1.0	156.198	0.9	2.0	False	71.0	Magnitude	switch	twobytwo	89.0	0.795	orange	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s590	0	False
157.41	1.0	158.796	0.9	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	0.486	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
159.519	1.0	160.906	0.1	2.136	False	89.0	Color	n/a	twobytwo	71.0	1.287	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s590	0	False
162.559	1.0	163.947	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.488	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s590	0	False
164.799	1.0	166.196	0.1	2.136	True	71.0	Magnitude	stay	twobytwo	71.0	1.297	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s590	0	False
