onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.014	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.726	False	stim	go	s602	False
5.54	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.63	False	stim	go	s602	False
7.794	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.441	False	stim	stop_failure	s602	False
10.05	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.581	False	stim	go	s602	False
12.306	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.843	False	stim	go	s602	False
14.559	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.593	False	stim	go	s602	False
16.946	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.612	False	stim	go	s602	False
19.202	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s602	False
21.453	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.539	False	stim	go	s602	False
23.709	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s602	False
25.965	0.85	0.45	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s602	False
28.49	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.602	False	stim	go	s602	False
30.879	0.85	0.5	2.522	1.0	89.0	stop_signal	89.0	True	0.764	False	stim	go	s602	False
33.403	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.693	False	stim	stop_failure	s602	False
35.658	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.612	False	stim	go	s602	False
38.047	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.747	False	stim	go	s602	False
40.439	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.596	False	stim	go	s602	False
42.693	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.72	False	stim	go	s602	False
45.082	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.757	False	stim	go	s602	False
47.472	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.413	False	stim	stop_failure	s602	False
49.86	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.712	False	stim	go	s602	False
52.519	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.725	False	stim	go	s602	False
55.047	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.537	False	stim	stop_failure	s602	False
57.301	0.85	0.35	2.93	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s602	False
60.237	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.657	False	stim	go	s602	False
62.493	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.851	False	stim	go	s602	False
65.018	0.85	0.4	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s602	False
67.271	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.734	False	stim	go	s602	False
69.527	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	1.049	False	stim	go	s602	False
71.782	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.444	False	stim	go	s602	False
74.034	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.811	False	stim	go	s602	False
76.562	0.85	0.45	3.066	1.0	89.0	stop_signal	89.0	True	0.42	False	stim	stop_failure	s602	False
79.634	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s602	False
