onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.521	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.547	red	green	stim	incongruent	s593	False
5.524	1.5	2.544	congruent	1.0	82.0	stroop	82	0.587	green	green	stim	congruent	s593	False
8.07	1.5	2.136	congruent	1.0	71.0	stroop	71	0.438	blue	blue	stim	congruent	s593	False
10.212	1.5	2.0	congruent	1.0	89.0	stroop	89	0.428	red	red	stim	congruent	s593	False
12.217	1.5	2.0	congruent	1.0	89.0	stroop	89	0.476	red	red	stim	congruent	s593	False
14.222	1.5	2.272	congruent	1.0	82.0	stroop	82	0.462	green	green	stim	congruent	s593	False
16.5	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.444	blue	green	stim	incongruent	s593	False
18.505	1.5	2.0	congruent	1.0	89.0	stroop	89	0.473	red	red	stim	congruent	s593	False
20.508	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.412	green	red	stim	incongruent	s593	False
22.649	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.367	blue	green	stim	incongruent	s593	False
24.655	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.535	red	blue	stim	incongruent	s593	False
26.929	1.5	2.136	congruent	1.0	71.0	stroop	71	0.53	blue	blue	stim	congruent	s593	False
29.07	1.5	2.408	incongruent	1.0	71.0	stroop	71	0.505	blue	green	stim	incongruent	s593	False
31.48	1.5	2.0	congruent	1.0	82.0	stroop	82	0.453	green	green	stim	congruent	s593	False
33.482	1.5	2.0	congruent	1.0	89.0	stroop	89	0.471	red	red	stim	congruent	s593	False
35.487	1.5	2.816	incongruent	1.0	89.0	stroop	89	0.508	red	blue	stim	incongruent	s593	False
38.308	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.427	red	green	stim	incongruent	s593	False
40.314	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.493	red	blue	stim	incongruent	s593	False
42.317	1.5	2.136	congruent	1.0	89.0	stroop	89	0.547	red	red	stim	congruent	s593	False
44.458	1.5	2.0	congruent	1.0	89.0	stroop	89	0.332	red	red	stim	congruent	s593	False
46.463	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.441	green	blue	stim	incongruent	s593	False
48.469	1.5	2.0	congruent	1.0	71.0	stroop	71	0.371	blue	blue	stim	congruent	s593	False
50.474	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.646	blue	red	stim	incongruent	s593	False
52.477	1.5	2.0	congruent	1.0	82.0	stroop	82	0.414	green	green	stim	congruent	s593	False
54.48	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.401	blue	red	stim	incongruent	s593	False
56.481	1.5	2.0	congruent	1.0	71.0	stroop	71	0.478	blue	blue	stim	congruent	s593	False
58.485	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.455	blue	red	stim	incongruent	s593	False
60.759	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.385	blue	green	stim	incongruent	s593	False
62.76	1.5	2.136	congruent	1.0	71.0	stroop	71	0.464	blue	blue	stim	congruent	s593	False
64.901	1.5	2.0	congruent	1.0	82.0	stroop	82	0.401	green	green	stim	congruent	s593	False
66.904	1.5	2.136	congruent	1.0	71.0	stroop	71	0.534	blue	blue	stim	congruent	s593	False
