onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
3.5110479999999997	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.613	stim	s549	False
6.118863999999999	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.626	stim	s549	False
8.724727999999999	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.474	stim	s549	False
11.329728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.646	stim	s549	False
13.935	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.691	stim	s549	False
16.54	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.453	stim	s549	False
19.145728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.708	stim	s549	False
21.753	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.689	stim	s549	False
24.359	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.611	stim	s549	False
26.965728	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.497	stim	s549	False
29.574	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.771	stim	s549	False
32.181864000000004	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.607	stim	s549	False
34.788728000000006	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.619	stim	s549	False
37.396	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.523	stim	s549	False
40.003	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.52	stim	s549	False
42.608	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.606	stim	s549	False
45.213	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.701	stim	s549	False
47.819	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.614	stim	s549	False
50.426	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.617	stim	s549	False
53.031728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.978	stim	s549	False
55.637864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.595	stim	s549	False
58.243911999999995	1.7	2.1010880000000003	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.661	stim	s549	False
60.850728000000004	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.626	stim	s549	False
63.456864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.534	stim	s549	False
66.066864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.476	stim	s549	False
68.673	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.495	stim	s549	False
71.278	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.416	stim	s549	False
73.884	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.581	stim	s549	False
76.489	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.442	stim	s549	False
79.094864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.769	stim	s549	False
81.701728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.578	stim	s549	False
84.307864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.479	stim	s549	False
86.912864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.573	stim	s549	False
89.519	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.474	stim	s549	False
92.125	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.665	stim	s549	False
94.72959200000001	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.432	stim	s549	False
97.334456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.56	stim	s549	False
99.939592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.451	stim	s549	False
102.547	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.598	stim	s549	False
105.153592	1.7	2.100408	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.585	stim	s549	False
107.759	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.433	stim	s549	False
110.364592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.405	stim	s549	False
112.973	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.639	stim	s549	False
115.578	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.818	stim	s549	False
118.183592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.557	stim	s549	False
120.788864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.593	stim	s549	False
123.394728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.649	stim	s549	False
125.99945600000001	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.508	stim	s549	False
128.604728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.52	stim	s549	False
131.211	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.508	stim	s549	False
133.816592	1.7	2.100408	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.758	stim	s549	False
136.422	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.534	stim	s549	False
139.027	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.512	stim	s549	False
141.63245600000002	1.7	2.1005439999999997	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.453	stim	s549	False
144.237592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.42	stim	s549	False
146.843	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.466	stim	s549	False
149.44886400000001	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.596	stim	s549	False
152.05318400000002	1.7	2.100816	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.502	stim	s549	False
154.659864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.712	stim	s549	False
157.267	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.466	stim	s549	False
159.874864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.641	stim	s549	False
162.480864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.642	stim	s549	False
165.086864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.588	stim	s549	False
167.69145600000002	1.7	2.1005439999999997	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.695	stim	s549	False
180.805	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.528	stim	s549	False
183.409728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.714	stim	s549	False
