onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.419	1.0	6.239	0.9	3.224	True	71.0	High-Low	stay	twobytwo	71.0	0.92	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s619	1	False
7.752	1.0	8.893	0.1	2.408	True	89.0	Color	n/a	twobytwo	89.0	1.041	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
10.272	1.0	11.596	0.1	2.816	True	89.0	Magnitude	n/a	twobytwo	89.0	1.224	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
13.192	1.0	14.538	0.1	2.408	True	71.0	Color	n/a	twobytwo	71.0	1.246	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
15.71	1.0	17.641	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	1.831	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
18.75	1.0	20.558	0.9	2.136	False	71.0	High-Low	stay	twobytwo	89.0	0.908	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s619	0	False
20.998	1.0	22.95	0.1	2.0	True	71.0	Magnitude	switch	twobytwo	71.0	1.852	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s619	0	False
23.904	1.0	26.335	0.9	2.0	True	89.0	High-Low	switch	twobytwo	89.0	1.531	blue	6.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s619	0	False
26.011	1.0	27.216	0.1	2.272	False	71.0	Color	n/a	twobytwo	89.0	1.105	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
29.191	1.0	31.49	0.9	2.408	True	71.0	Magnitude	n/a	twobytwo	71.0	1.399	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
31.707	1.0	33.413	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.606	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
34.611	1.0	36.512	0.9	2.136	False	71.0	Color	switch	twobytwo	89.0	1.001	blue	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s619	0	False
36.854	1.0	38.254	0.1	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	1.3	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
38.958	1.0	40.099	0.1	2.408	False	71.0	Color	n/a	twobytwo	89.0	1.041	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
41.472	1.0	42.641	0.1	2.272	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.069	orange	1.0	cue_switch	color	stay	stim	poldrack-single-stim	s619	0	False
44.651	1.0	46.793	0.9	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	1.242	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
46.758	1.0	48.213	0.1	2.272	True	71.0	High-Low	switch	twobytwo	71.0	1.355	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s619	0	False
49.136	1.0	50.509	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.273	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
52.043	1.0	53.634	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.691	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
54.15	1.0	55.329	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	1.079	blue	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s619	0	False
56.531	1.0	57.479	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.848	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s619	0	False
58.773	1.0	59.794	0.1	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.921	blue	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s619	0	False
61.68	1.0	63.836	0.9	2.0	True	71.0	High-Low	stay	twobytwo	71.0	1.256	orange	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s619	0	False
