onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
16.207	0.682	16.889	3.1315405716968217	draw_card	0.682	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.3254171611903054	0.682	n/a	stim	poldrack-single-stim	s613	False	1
16.889	1.169	18.058	0.2982072383634877	draw_card	1.169	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.991279646939233	1.169	n/a	stim	poldrack-single-stim	s613	False	1
18.06	0.766	18.826	-3.951792761636512	draw_card	0.766	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.791456278566677	0.766	n/a	stim	poldrack-single-stim	s613	False	1
18.827	1.111	19.938	-11.035126094969844	draw_card	1.111	columbia_card_task_fmri	15.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	6.0	4.0	1.0	8.048933061798316	1.111	n/a	stim	poldrack-single-stim	s613	False	1
19.94	0.919	20.859	-25.20179276163651	end_round	0.919	columbia_card_task_fmri	15.0	0.5	71.0	-70.0	0.5	6.0	5.0	1.0	10.475788229359758	0.919	4.0	stim	poldrack-single-stim	s613	False	1
21.615	1.5	20.864	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
23.457	0.669	24.126	3.964873905030156	draw_card	0.669	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.277008738389505	0.669	n/a	stim	poldrack-single-stim	s613	False	1
24.127	0.984	25.111	0.8982072383634891	draw_card	0.984	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.785388437047253	0.984	n/a	stim	poldrack-single-stim	s613	False	1
25.114	0.723	25.837	-3.701792761636512	draw_card	0.723	columbia_card_task_fmri	17.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.817100601444224	0.723	3.0	stim	poldrack-single-stim	s613	False	0
26.593	1.5	25.842	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
28.502	0.679	29.181	5.298207238363488	draw_card	0.679	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.359295237611526	0.679	n/a	stim	poldrack-single-stim	s613	False	1
29.183	0.737	29.92	2.298207238363488	draw_card	0.737	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.93055675303453	0.737	n/a	stim	poldrack-single-stim	s613	False	1
29.922	0.807	30.729	-1.7017927616365125	draw_card	0.807	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.578311202116744	0.807	n/a	stim	poldrack-single-stim	s613	False	1
30.73	1.446	32.176	-7.301792761636514	draw_card	1.446	columbia_card_task_fmri	24.0	0.6	89.0	-60.0	0.4	8.0	4.0	2.0	9.129247638773684	1.446	n/a	stim	poldrack-single-stim	s613	False	1
32.177	0.854	33.031	-15.701792761636511	draw_card	0.854	columbia_card_task_fmri	24.0	0.5	89.0	-60.0	0.5	8.0	5.0	2.0	9.97652633347559	0.854	n/a	stim	poldrack-single-stim	s613	False	1
33.033	1.094	34.127	-29.70179276163651	end_round	1.094	columbia_card_task_fmri	24.0	0.3333333333333333	71.0	-60.0	0.6666666666666666	8.0	6.0	2.0	7.578311202116744	1.094	5.0	stim	poldrack-single-stim	s613	False	1
34.879	1.5	34.128	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
36.517	1.301	37.818	5.298207238363488	draw_card	1.301	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.00562090103847	1.301	n/a	stim	poldrack-single-stim	s613	False	1
37.819	0.445	38.264	1.583921524077776	draw_card	0.445	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.952282577833948	0.445	n/a	stim	poldrack-single-stim	s613	False	1
38.265	1.099	39.364	-3.368459428303177	draw_card	1.099	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	16.993602693752685	1.099	3.0	stim	poldrack-single-stim	s613	False	0
40.117	1.5	39.366	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
41.755	0.48	42.235	1.075985016141268	draw_card	0.48	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.081729987770913	0.48	n/a	stim	poldrack-single-stim	s613	False	1
42.236	1.195	43.431	-1.2017927616365125	draw_card	1.195	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	3.4950352811290983	1.195	n/a	stim	poldrack-single-stim	s613	False	1
43.433	0.433	43.866	-4.130364190207939	draw_card	0.433	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	5.028741477263779	0.433	n/a	stim	poldrack-single-stim	s613	False	1
43.868	0.562	44.43	-8.035126094969844	draw_card	0.562	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	6.637124602278043	0.562	n/a	stim	poldrack-single-stim	s613	False	1
44.431	0.604	45.035	-13.501792761636512	draw_card	0.604	columbia_card_task_fmri	17.0	0.6	89.0	-65.0	0.4	9.0	5.0	2.0	8.151013235416244	0.604	n/a	stim	poldrack-single-stim	s613	False	1
45.038	0.936	45.974	-21.70179276163651	end_round	0.936	columbia_card_task_fmri	17.0	0.5	71.0	-65.0	0.5	9.0	6.0	2.0	8.978056424912644	0.936	5.0	stim	poldrack-single-stim	s613	False	1
46.727	1.5	45.976	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
48.229	0.708	48.937	5.398207238363487	draw_card	0.708	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	0.6943565956966253	0.708	1.0	stim	poldrack-single-stim	s613	False	0
49.691	1.5	48.94	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
51.261	1.107	52.368	1.2982072383634875	end_round	1.107	columbia_card_task_fmri	15.0	0.8	71.0	-65.0	0.2	10.0	1.0	2.0	-0.0038834226756492	1.107	0.0	stim	poldrack-single-stim	s613	False	1
53.122	1.5	52.371	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
54.624	0.637	55.261	2.898207238363489	draw_card	0.637	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.7941112794023084	0.637	1.0	stim	poldrack-single-stim	s613	False	0
56.013	1.5	55.262	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
57.515	0.606	58.121	1.4648739050301556	draw_card	0.606	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-1.0687723896938763	0.606	1.0	stim	poldrack-single-stim	s613	False	0
58.874	1.5	58.123	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
60.512	0.695	61.207	1.4648739050301556	end_round	0.695	columbia_card_task_fmri	15.0	0.8333333333333334	71.0	-80.0	0.1666666666666666	12.0	1.0	2.0	3.3926182977417767	0.695	0.0	stim	poldrack-single-stim	s613	False	1
61.962	1.5	61.211	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
63.6	1.197	64.797	0.4982072383634888	draw_card	1.197	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-0.4028428463088467	1.197	n/a	stim	poldrack-single-stim	s613	False	1
64.799	1.002	65.801	-0.6303641902079393	draw_card	1.002	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.2142857142857142	15.0	2.0	3.0	0.4108085139654989	1.002	n/a	stim	poldrack-single-stim	s613	False	1
65.804	0.751	66.555	-1.932561992405744	draw_card	0.751	columbia_card_task_fmri	14.0	0.7692307692307692	89.0	-65.0	0.2307692307692307	15.0	3.0	3.0	1.2776215893505238	0.751	n/a	stim	poldrack-single-stim	s613	False	1
66.557	0.849	67.406	-3.4517927616365123	draw_card	0.849	columbia_card_task_fmri	14.0	0.75	89.0	-65.0	0.25	15.0	4.0	3.0	2.1988124051389093	0.849	n/a	stim	poldrack-single-stim	s613	False	1
67.408	1.656	69.064	-5.247247307091057	draw_card	1.656	columbia_card_task_fmri	14.0	0.7272727272727273	89.0	-65.0	0.2727272727272727	15.0	5.0	3.0	3.1722552874469656	1.656	n/a	stim	poldrack-single-stim	s613	False	1
69.066	1.79	70.856	-7.401792761636513	draw_card	1.79	columbia_card_task_fmri	14.0	0.7	89.0	-65.0	0.3	15.0	6.0	3.0	4.188917626270694	1.79	6.0	stim	poldrack-single-stim	s613	False	0
71.611	1.5	70.86	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
73.59	1.249	74.839	0.4232072383634877	draw_card	1.249	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-20.716778281509704	1.249	n/a	stim	poldrack-single-stim	s613	False	1
74.841	1.748	76.589	0.2315405716968213	draw_card	1.748	columbia_card_task_fmri	1.0	0.9333333333333332	89.0	-45.0	0.0666666666666666	16.0	2.0	1.0	-20.38399816720629	1.748	n/a	stim	poldrack-single-stim	s613	False	1
76.591	1.483	78.074	0.0124929526492021	draw_card	1.483	columbia_card_task_fmri	1.0	0.9285714285714286	89.0	-45.0	0.0714285714285714	16.0	3.0	1.0	-20.01863322934205	1.483	n/a	stim	poldrack-single-stim	s613	False	1
78.076	2.506	80.582	-0.2402543000980506	draw_card	2.506	columbia_card_task_fmri	1.0	0.9230769230769232	89.0	-45.0	0.0769230769230769	16.0	4.0	1.0	-19.615126863104205	2.506	n/a	stim	poldrack-single-stim	s613	False	1
80.584	1.897	82.481	-0.5351260949698458	draw_card	1.897	columbia_card_task_fmri	1.0	0.9166666666666666	89.0	-45.0	0.0833333333333333	16.0	5.0	1.0	-19.16652742647822	1.897	n/a	stim	poldrack-single-stim	s613	False	1
82.483	1.671	84.154	-0.8836109434546939	draw_card	1.671	columbia_card_task_fmri	1.0	0.9090909090909092	89.0	-45.0	0.0909090909090909	16.0	6.0	1.0	-18.66401767643506	1.671	n/a	stim	poldrack-single-stim	s613	False	1
84.156	3.544	87.7	-1.3017927616365124	draw_card	3.544	columbia_card_task_fmri	1.0	0.9	89.0	-45.0	0.1	16.0	7.0	1.0	-18.09624552004456	3.544	n/a	stim	poldrack-single-stim	s613	False	1
87.702	0.643	88.345	-1.812903872747623	end_round	0.643	columbia_card_task_fmri	1.0	0.8888888888888888	71.0	-45.0	0.1111111111111111	16.0	8.0	1.0	-17.44836050863701	0.643	7.0	stim	poldrack-single-stim	s613	False	1
89.098	1.5	88.347	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
90.804	2.575	93.379	1.3607072383634875	draw_card	2.575	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	1.169752623606982	2.575	n/a	stim	poldrack-single-stim	s613	False	1
93.381	3.422	96.803	0.2982072383634877	draw_card	3.422	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	1.991279646939233	3.422	2.0	stim	poldrack-single-stim	s613	False	0
97.555	1.5	96.804	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
99.126	3.173	102.299	8.298207238363489	draw_card	3.173	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	4.646266062186783	3.173	1.0	stim	poldrack-single-stim	s613	False	0
103.051	1.5	102.3	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
104.621	2.006	106.627	7.698207238363488	draw_card	2.006	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	15.0	1.0	2.0	-2.4228295979756997	2.006	n/a	stim	poldrack-single-stim	s613	False	1
106.629	3.804	110.433	6.869635809792061	draw_card	3.804	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	15.0	2.0	2.0	-1.5560233121935312	3.804	n/a	stim	poldrack-single-stim	s613	False	1
110.435	4.347	114.782	5.913591853748103	draw_card	4.347	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-70.0	0.1538461538461538	15.0	3.0	2.0	-0.6125797137272464	4.347	n/a	stim	poldrack-single-stim	s613	False	1
114.784	4.809	119.593	4.7982072383634895	draw_card	4.809	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	15.0	4.0	2.0	0.418029703215474	4.809	n/a	stim	poldrack-single-stim	s613	False	1
119.595	3.767	123.362	3.480025420181668	draw_card	3.767	columbia_card_task_fmri	17.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	15.0	5.0	2.0	1.5477360488036285	3.767	n/a	stim	poldrack-single-stim	s613	False	1
123.364	4.319	127.683	1.8982072383634887	draw_card	4.319	columbia_card_task_fmri	17.0	0.8	89.0	-70.0	0.2	15.0	6.0	2.0	2.789500020257968	4.319	n/a	stim	poldrack-single-stim	s613	False	1
127.686	5.317	133.003	-0.0351260949698444	draw_card	5.317	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	15.0	7.0	2.0	4.15599071632434	5.317	n/a	stim	poldrack-single-stim	s613	False	1
133.005	4.742	137.747	-2.4517927616365123	draw_card	4.742	columbia_card_task_fmri	17.0	0.75	89.0	-70.0	0.25	15.0	8.0	2.0	5.655836929112972	4.742	n/a	stim	poldrack-single-stim	s613	False	1
137.749	1.086	138.835	-5.55893561877937	end_round	1.086	columbia_card_task_fmri	17.0	0.7142857142857143	71.0	-70.0	0.2857142857142857	15.0	9.0	2.0	7.28342519781885	1.086	8.0	stim	poldrack-single-stim	s613	False	1
139.588	1.5	138.837	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
141.43	3.478	144.908	2.923207238363488	draw_card	3.478	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-7.289306285773545	3.478	n/a	stim	poldrack-single-stim	s613	False	1
144.91	1.099	146.009	2.498207238363488	end_round	1.099	columbia_card_task_fmri	7.0	0.9333333333333332	71.0	-95.0	0.0666666666666666	16.0	2.0	1.0	-6.539450582120573	1.099	1.0	stim	poldrack-single-stim	s613	False	1
146.763	1.5	146.012	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
148.742	1.568	150.31	4.485707238363488	draw_card	1.568	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-5.601703532028406	1.568	1.0	stim	poldrack-single-stim	s613	False	0
151.063	1.5	150.312	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
152.838	2.095	154.933	5.423207238363488	draw_card	2.095	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	-0.5840646202414561	2.095	1.0	stim	poldrack-single-stim	s613	False	0
155.689	1.5	154.938	n/a	-1.0	3.134	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
158.075	1.443	159.518	7.548207238363488	draw_card	1.443	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-3.5517772782778323	1.443	n/a	stim	poldrack-single-stim	s613	False	1
159.521	1.886	161.407	6.831540571696821	draw_card	1.886	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	16.0	2.0	2.0	-2.761730636032862	1.886	n/a	stim	poldrack-single-stim	s613	False	1
161.41	1.6	163.01	6.012492952649203	draw_card	1.6	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	16.0	3.0	2.0	-1.9049460797272708	1.6	3.0	stim	poldrack-single-stim	s613	False	0
163.765	1.5	163.014	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
165.403	7.666	173.069	8.860707238363489	draw_card	7.666	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	2.753009998157708	7.666	n/a	stim	poldrack-single-stim	s613	False	1
173.071	2.371	175.442	7.298207238363491	draw_card	2.371	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-45.0	0.3333333333333333	16.0	2.0	5.0	3.3436509147019398	2.371	n/a	stim	poldrack-single-stim	s613	False	1
175.444	1.488	176.932	5.5124929526492	draw_card	1.488	columbia_card_task_fmri	30.0	0.6428571428571428	89.0	-45.0	0.3571428571428571	16.0	3.0	5.0	3.923913800661268	1.488	n/a	stim	poldrack-single-stim	s613	False	1
176.935	0.804	177.739	3.452053392209641	end_round	0.804	columbia_card_task_fmri	30.0	0.6153846153846154	71.0	-45.0	0.3846153846153846	16.0	4.0	5.0	4.473819773976508	0.804	3.0	stim	poldrack-single-stim	s613	False	1
178.495	1.5	177.744	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
180.134	2.527	182.661	0.6315405716968217	draw_card	2.527	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.7897855562073488	2.527	1.0	stim	poldrack-single-stim	s613	False	0
183.416	1.5	182.665	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
184.985	4.008	188.993	2.298207238363489	draw_card	4.008	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.697106636844385	4.008	n/a	stim	poldrack-single-stim	s613	False	1
188.996	2.198	191.194	-0.5017927616365112	draw_card	2.198	columbia_card_task_fmri	14.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.592201130000113	2.198	n/a	stim	poldrack-single-stim	s613	False	1
191.195	1.311	192.506	-4.701792761636512	draw_card	1.311	columbia_card_task_fmri	14.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.359295237611526	1.311	n/a	stim	poldrack-single-stim	s613	False	1
192.509	0.801	193.31	-11.701792761636511	end_round	0.801	columbia_card_task_fmri	14.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	7.578311202116744	0.801	3.0	stim	poldrack-single-stim	s613	False	1
194.062	1.5	193.311	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
195.633	5.933	201.566	2.298207238363489	draw_card	5.933	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	6.0	1.0	1.0	3.764521717812748	5.933	n/a	stim	poldrack-single-stim	s613	False	1
201.57	2.717	204.287	-0.9017927616365116	draw_card	2.717	columbia_card_task_fmri	16.0	0.8	89.0	-80.0	0.2	6.0	2.0	1.0	6.382406673246841	2.717	n/a	stim	poldrack-single-stim	s613	False	1
204.289	2.885	207.174	-5.701792761636512	draw_card	2.885	columbia_card_task_fmri	16.0	0.75	89.0	-80.0	0.25	6.0	3.0	1.0	9.546395843812398	2.885	3.0	stim	poldrack-single-stim	s613	False	0
207.928	1.5	207.177	n/a	-1.0	2.862	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
210.043	1.426	211.469	4.7982072383634895	draw_card	1.426	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	0.418029703215474	1.426	n/a	stim	poldrack-single-stim	s613	False	1
211.471	1.684	213.155	1.8982072383634887	end_round	1.684	columbia_card_task_fmri	17.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	2.789500020257968	1.684	1.0	stim	poldrack-single-stim	s613	False	1
213.912	1.5	213.161	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
215.89	0.911	216.801	4.798207238363488	draw_card	0.911	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	6.952544600300946	0.911	n/a	stim	poldrack-single-stim	s613	False	1
216.804	2.146	218.95	1.583921524077776	draw_card	2.146	columbia_card_task_fmri	25.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	8.636452808584167	2.146	n/a	stim	poldrack-single-stim	s613	False	1
218.951	2.779	221.73	-2.7017927616365087	draw_card	2.779	columbia_card_task_fmri	25.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	8.0	3.0	2.0	10.402302649863556	2.779	n/a	stim	poldrack-single-stim	s613	False	1
221.733	2.495	224.228	-8.701792761636511	draw_card	2.495	columbia_card_task_fmri	25.0	0.6	89.0	-65.0	0.4	8.0	4.0	2.0	12.064366353263082	2.495	n/a	stim	poldrack-single-stim	s613	False	1
224.231	3.727	227.958	-17.70179276163651	end_round	3.727	columbia_card_task_fmri	25.0	0.5	71.0	-65.0	0.5	8.0	5.0	2.0	12.972343242555256	3.727	4.0	stim	poldrack-single-stim	s613	False	1
228.711	1.5	227.96	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
230.214	3.43	233.644	4.798207238363488	draw_card	3.43	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	15.600504317680034	3.43	1.0	stim	poldrack-single-stim	s613	False	0
234.398	1.5	233.647	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
235.969	2.593	238.562	4.498207238363489	draw_card	2.593	columbia_card_task_fmri	13.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	0.3951015964817657	2.593	n/a	stim	poldrack-single-stim	s613	False	1
238.563	0.882	239.445	3.298207238363488	draw_card	0.882	columbia_card_task_fmri	13.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	1.9325394150709057	0.882	2.0	stim	poldrack-single-stim	s613	False	0
240.202	1.5	239.451	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s613	False	0
