onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.009	0.85	0.3	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
5.262	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.644	False	stim	go	s497	False
7.923	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.577	False	stim	go	s497	False
10.584	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.701	False	stim	go	s497	False
12.837	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.514	False	stim	go	s497	False
15.091	0.85	0.35	2.386	1.0	89.0	stop_signal	89.0	True	0.499	False	stim	go	s497	False
17.48	0.85	0.35	2.794	1.0	71.0	stop_signal	71.0	True	0.499	False	stim	stop_failure	s497	False
20.276	0.85	0.3	2.386	1.0	89.0	stop_signal	89.0	True	0.456	False	stim	stop_failure	s497	False
22.664	0.85	0.25	2.25	1.0	71.0	stop_signal	71.0	True	0.585	False	stim	stop_failure	s497	False
24.917	0.85	0.2	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
27.169	0.85	0.25	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
29.422	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.481	False	stim	go	s497	False
32.084	0.85	0.3	2.658	1.0	71.0	stop_signal	71.0	True	0.684	False	stim	go	s497	False
34.745	0.85	0.3	2.25	1.0	71.0	stop_signal	71.0	True	0.562	False	stim	go	s497	False
36.997	0.85	0.3	2.522	1.0	89.0	stop_signal	89.0	True	0.623	False	stim	go	s497	False
39.522	0.85	0.3	2.25	1.0	89.0	stop_signal	89.0	True	0.735	False	stim	go	s497	False
41.774	0.85	0.3	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
44.3	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.657	False	stim	go	s497	False
46.825	0.85	0.35	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
49.349	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.549	False	stim	stop_failure	s497	False
51.737	0.85	0.35	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
54.262	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.761	False	stim	go	s497	False
56.787	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.515	False	stim	go	s497	False
59.176	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.537	False	stim	go	s497	False
61.429	0.85	0.4	2.522	1.0	71.0	stop_signal	71.0	True	0.856	False	stim	go	s497	False
63.954	0.85	0.4	2.794	1.0	71.0	stop_signal	71.0	True	0.595	False	stim	go	s497	False
66.751	0.85	0.4	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
69.274	0.85	0.45	2.386	1.0	71.0	stop_signal	71.0	True	0.526	False	stim	stop_failure	s497	False
71.663	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.907	False	stim	go	s497	False
73.915	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.52	False	stim	stop_failure	s497	False
76.168	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.505	False	stim	stop_failure	s497	False
78.421	0.85	0.3	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
80.674	0.85	0.35	2.522	1.0	71.0	stop_signal	71.0	True	0.653	False	stim	go	s497	False
83.198	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.751	False	stim	go	s497	False
85.45	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
87.704	0.85	0.4	2.25	0.0	71.0	stop_signal	89.0	True	0.686	False	stim	go	s497	False
89.957	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.929	False	stim	go	s497	False
92.21	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.611	False	stim	go	s497	False
94.599	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.738	False	stim	go	s497	False
96.853	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.633	False	stim	stop_failure	s497	False
99.107	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.824	False	stim	go	s497	False
111.866	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
114.118	0.85	0.4	2.522	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
116.643	0.85	0.45	2.386	1.0	89.0	stop_signal	89.0	True	0.504	False	stim	go	s497	False
119.032	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.736	False	stim	go	s497	False
121.556	0.85	0.45	2.25	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
123.809	0.85	0.5	2.386	1.0	89.0	stop_signal	89.0	True	0.736	False	stim	go	s497	False
126.198	0.85	0.5	2.386	1.0	89.0	stop_signal	89.0	True	0.652	False	stim	go	s497	False
128.586	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.56	False	stim	go	s497	False
130.839	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.7	False	stim	go	s497	False
133.229	0.85	0.5	2.386	1.0	89.0	stop_signal	89.0	True	0.745	False	stim	go	s497	False
135.618	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.595	False	stim	stop_failure	s497	False
138.006	0.85	0.45	2.658	1.0	71.0	stop_signal	71.0	True	0.646	False	stim	go	s497	False
140.666	0.85	0.45	2.522	1.0	89.0	stop_signal	89.0	True	0.889	False	stim	go	s497	False
143.191	0.85	0.45	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
145.443	0.85	0.5	2.93	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s497	False
148.375	0.85	0.55	2.25	1.0	71.0	stop_signal	71.0	True	0.56	False	stim	go	s497	False
150.628	0.85	0.55	2.522	1.0	71.0	stop_signal	71.0	True	0.622	False	stim	go	s497	False
153.152	0.85	0.55	2.25	1.0	89.0	stop_signal	89.0	True	0.709	False	stim	stop_failure	s497	False
155.405	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.737	False	stim	go	s497	False
157.659	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.728	False	stim	go	s497	False
159.911	0.85	0.5	2.25	1.0	89.0	stop_signal	89.0	True	0.904	False	stim	go	s497	False
162.164	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	1.323	False	stim	go	s497	False
164.688	0.85	0.5	3.066	1.0	71.0	stop_signal	71.0	True	0.657	False	stim	stop_failure	s497	False
167.757	0.85	0.45	2.25	1.0	89.0	stop_signal	89.0	True	0.664	False	stim	stop_failure	s497	False
170.008	0.85	0.4	2.386	1.0	71.0	stop_signal	71.0	True	0.914	False	stim	go	s497	False
172.397	0.85	0.4	2.386	1.0	89.0	stop_signal	89.0	True	0.536	False	stim	stop_failure	s497	False
174.785	0.85	0.35	2.522	1.0	89.0	stop_signal	89.0	True	0.557	False	stim	go	s497	False
177.31	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.486	False	stim	go	s497	False
