onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
4.014	5.0	6.316	larger_later	discount_fixed	89	31.0	76.0	1.393	20.0	n/a	larger_later	s491	False
11.339	5.0	5.568	larger_later	discount_fixed	89	43.0	19.0	1.376	20.0	n/a	larger_later	s491	False
26.417	5.0	5.636	larger_later	discount_fixed	89	60.0	124.0	1.366	20.0	n/a	larger_later	s491	False
33.063	5.0	5.908	smaller_sooner	discount_fixed	71	27.0	142.0	2.061	20.0	n/a	smaller_sooner	s491	False
39.978	5.0	5.5	larger_later	discount_fixed	89	25.0	70.0	1.935	20.0	n/a	larger_later	s491	False
46.484	5.0	5.976	larger_later	discount_fixed	89	44.0	92.0	0.956	20.0	n/a	larger_later	s491	False
53.466	5.0	5.908	larger_later	discount_fixed	89	41.0	27.0	1.407	20.0	n/a	larger_later	s491	False
60.379	5.0	5.568	larger_later	discount_fixed	89	64.0	89.0	1.197	20.0	n/a	larger_later	s491	False
66.955	5.0	5.5	larger_later	discount_fixed	89	78.0	108.0	1.158	20.0	n/a	larger_later	s491	False
73.462	5.0	7.2	larger_later	discount_fixed	89	80.0	145.0	1.067	20.0	n/a	larger_later	s491	False
81.67	5.0	5.704	larger_later	discount_fixed	89	41.0	174.0	2.057	20.0	n/a	larger_later	s491	False
88.38	5.0	6.044	larger_later	discount_fixed	89	42.0	145.0	1.524	20.0	n/a	larger_later	s491	False
95.431	5.0	6.044	larger_later	discount_fixed	89	36.0	114.0	1.791	20.0	n/a	larger_later	s491	False
102.481	5.0	6.18	larger_later	discount_fixed	89	58.0	55.0	1.171	20.0	n/a	larger_later	s491	False
109.666	5.0	5.976	larger_later	discount_fixed	89	81.0	58.0	1.051	20.0	n/a	larger_later	s491	False
116.649	5.0	5.772	larger_later	discount_fixed	89	32.0	111.0	1.952	20.0	n/a	larger_later	s491	False
123.428	5.0	5.772	smaller_sooner	discount_fixed	71	25.0	141.0	1.748	20.0	n/a	smaller_sooner	s491	False
130.207	5.0	6.18	larger_later	discount_fixed	89	67.0	23.0	1.058	20.0	n/a	larger_later	s491	False
137.393	5.0	6.18	larger_later	discount_fixed	89	77.0	161.0	1.521	20.0	n/a	larger_later	s491	False
144.581	5.0	6.248	larger_later	discount_fixed	89	55.0	163.0	1.553	20.0	n/a	larger_later	s491	False
151.835	5.0	5.568	larger_later	discount_fixed	89	40.0	159.0	2.21	20.0	n/a	larger_later	s491	False
158.412	5.0	5.5	larger_later	discount_fixed	89	76.0	161.0	1.348	20.0	n/a	larger_later	s491	False
164.918	5.0	5.908	larger_later	discount_fixed	89	48.0	128.0	1.594	20.0	n/a	larger_later	s491	False
171.834	5.0	5.568	larger_later	discount_fixed	89	39.0	95.0	1.311	20.0	n/a	larger_later	s491	False
178.409	5.0	7.2	larger_later	discount_fixed	89	83.0	105.0	1.076	20.0	n/a	larger_later	s491	False
186.617	5.0	5.908	larger_later	discount_fixed	89	67.0	41.0	1.004	20.0	n/a	larger_later	s491	False
193.53	5.0	6.248	larger_later	discount_fixed	89	56.0	172.0	1.612	20.0	n/a	larger_later	s491	False
200.787	5.0	6.044	smaller_sooner	discount_fixed	71	28.0	123.0	1.576	20.0	n/a	smaller_sooner	s491	False
207.839	5.0	5.636	larger_later	discount_fixed	89	50.0	129.0	1.204	20.0	n/a	larger_later	s491	False
214.482	5.0	5.704	smaller_sooner	discount_fixed	71	23.0	61.0	1.91	20.0	n/a	smaller_sooner	s491	False
221.193	5.0	5.636	larger_later	discount_fixed	89	79.0	92.0	1.023	20.0	n/a	larger_later	s491	False
227.835	5.0	5.568	larger_later	discount_fixed	89	61.0	141.0	1.32	20.0	n/a	larger_later	s491	False
242.916	5.0	5.568	larger_later	discount_fixed	89	43.0	38.0	1.199	20.0	n/a	larger_later	s491	False
249.489	5.0	5.908	larger_later	discount_fixed	89	66.0	145.0	1.244	20.0	n/a	larger_later	s491	False
256.405	5.0	5.84	larger_later	discount_fixed	89	30.0	23.0	1.494	20.0	n/a	larger_later	s491	False
263.252	5.0	6.248	larger_later	discount_fixed	89	32.0	57.0	1.93	20.0	n/a	larger_later	s491	False
270.507	5.0	5.772	smaller_sooner	discount_fixed	71	27.0	91.0	1.686	20.0	n/a	smaller_sooner	s491	False
277.284	5.0	6.996	larger_later	discount_fixed	89	43.0	120.0	1.419	20.0	n/a	larger_later	s491	False
285.287	5.0	6.588	larger_later	discount_fixed	89	75.0	60.0	1.336	20.0	n/a	larger_later	s491	False
292.883	5.0	5.568	smaller_sooner	discount_fixed	71	34.0	176.0	2.083	20.0	n/a	smaller_sooner	s491	False
299.455	5.0	6.112	smaller_sooner	discount_fixed	71	24.0	38.0	3.629	20.0	n/a	smaller_sooner	s491	False
306.574	5.0	6.656	larger_later	discount_fixed	89	82.0	74.0	1.11	20.0	n/a	larger_later	s491	False
314.236	5.0	5.568	larger_later	discount_fixed	89	58.0	53.0	1.535	20.0	n/a	larger_later	s491	False
320.811	5.0	5.772	larger_later	discount_fixed	89	54.0	23.0	1.151	20.0	n/a	larger_later	s491	False
327.59	5.0	6.044	larger_later	discount_fixed	89	41.0	55.0	0.837	20.0	n/a	larger_later	s491	False
334.642	5.0	5.84	larger_later	discount_fixed	89	77.0	142.0	1.231	20.0	n/a	larger_later	s491	False
341.491	5.0	6.18	smaller_sooner	discount_fixed	71	25.0	108.0	1.495	20.0	n/a	smaller_sooner	s491	False
348.677	5.0	6.044	smaller_sooner	discount_fixed	71	33.0	163.0	2.529	20.0	n/a	smaller_sooner	s491	False
355.728	5.0	5.976	larger_later	discount_fixed	89	29.0	75.0	2.706	20.0	n/a	larger_later	s491	False
362.71	5.0	5.976	larger_later	discount_fixed	89	45.0	157.0	1.529	20.0	n/a	larger_later	s491	False
369.694	5.0	6.316	larger_later	discount_fixed	89	31.0	74.0	3.779	20.0	n/a	larger_later	s491	False
377.019	5.0	5.5	larger_later	discount_fixed	89	80.0	39.0	0.893	20.0	n/a	larger_later	s491	False
383.526	5.0	6.044	smaller_sooner	discount_fixed	71	22.0	21.0	2.199	20.0	n/a	smaller_sooner	s491	False
390.583	5.0	5.704	larger_later	discount_fixed	89	52.0	139.0	0.877	20.0	n/a	larger_later	s491	False
397.293	5.0	5.84	larger_later	discount_fixed	89	54.0	126.0	0.853	20.0	n/a	larger_later	s491	False
404.138	5.0	7.744	smaller_sooner	discount_fixed	71	23.0	176.0	1.392	20.0	n/a	smaller_sooner	s491	False
