onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.52	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.693	red	blue	stim	incongruent	s599	False
5.525	1.5	2.0	congruent	1.0	82.0	stroop	82	0.607	green	green	stim	congruent	s599	False
7.53	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.441	blue	green	stim	incongruent	s599	False
9.808	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.458	red	blue	stim	incongruent	s599	False
11.811	1.5	2.136	congruent	1.0	82.0	stroop	82	0.684	green	green	stim	congruent	s599	False
13.952	1.5	2.0	congruent	1.0	82.0	stroop	82	0.532	green	green	stim	congruent	s599	False
15.955	1.5	2.136	congruent	1.0	71.0	stroop	71	0.507	blue	blue	stim	congruent	s599	False
18.096	1.5	2.0	congruent	1.0	82.0	stroop	82	0.596	green	green	stim	congruent	s599	False
20.101	1.5	2.0	congruent	1.0	89.0	stroop	89	0.484	red	red	stim	congruent	s599	False
22.107	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.45	red	blue	stim	incongruent	s599	False
24.112	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.408	blue	green	stim	incongruent	s599	False
26.39	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.452	red	blue	stim	incongruent	s599	False
28.393	1.5	2.136	incongruent	1.0	82.0	stroop	82	0.758	green	blue	stim	incongruent	s599	False
30.531	1.5	2.408	congruent	1.0	71.0	stroop	71	0.528	blue	blue	stim	congruent	s599	False
32.945	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.495	blue	red	stim	incongruent	s599	False
35.219	1.5	2.68	congruent	1.0	71.0	stroop	71	0.457	blue	blue	stim	congruent	s599	False
37.904	1.5	2.0	congruent	1.0	71.0	stroop	71	0.542	blue	blue	stim	congruent	s599	False
39.908	1.5	2.408	congruent	1.0	82.0	stroop	82	0.579	green	green	stim	congruent	s599	False
42.318	1.5	2.136	congruent	1.0	89.0	stroop	89	0.433	red	red	stim	congruent	s599	False
44.457	1.5	2.68	incongruent	1.0	82.0	stroop	82	0.586	green	red	stim	incongruent	s599	False
