onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.414	1.0	5.873	0.9	2.272	True	71.0	High-Low	stay	twobytwo	71.0	0.559	blue	7.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s642	1	False
6.792	1.0	7.483	0.1	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.591	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
9.035	1.0	9.779	0.1	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.644	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s642	0	False
11.14	1.0	11.907	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.667	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
13.245	1.0	14.135	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.79	blue	6.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
15.487	1.0	16.068	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.481	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
17.592	1.0	18.305	0.1	2.136	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.613	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
19.834	1.0	20.505	0.1	2.408	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.571	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s642	0	False
23.147	1.0	24.62	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.573	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
25.388	1.0	26.048	0.1	2.0	False	71.0	Color	n/a	twobytwo	89.0	0.56	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
28.293	1.0	29.688	0.9	2.136	True	89.0	High-Low	n/a	twobytwo	89.0	0.495	orange	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
30.534	1.0	31.56	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.926	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s642	0	False
32.911	1.0	33.604	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.593	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
35.016	1.0	35.015	0.1	2.408	False	71.0	High-Low	n/a	twobytwo	-1.0	n/a	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
38.33	1.0	39.766	0.9	2.0	True	89.0	Magnitude	switch	twobytwo	89.0	0.536	orange	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s642	0	False
40.434	1.0	41.089	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.555	orange	9.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
43.475	1.0	44.873	0.9	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	0.498	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
45.989	1.0	46.596	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.507	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
49.03	1.0	50.381	0.9	2.408	True	89.0	Magnitude	n/a	twobytwo	89.0	0.451	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s642	0	False
52.344	1.0	53.67	0.9	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.426	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s642	0	False
54.584	1.0	55.16	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.476	orange	2.0	cue_switch	color	stay	stim	poldrack-single-stim	s642	0	False
