onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.523	1.5	2.272	congruent	1.0	89.0	stroop	89	0.776	red	red	stim	congruent	s643	False
5.8	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.068	blue	red	stim	incongruent	s643	False
7.803	1.5	2.408	congruent	1.0	89.0	stroop	89	0.719	red	red	stim	congruent	s643	False
10.217	1.5	2.0	congruent	1.0	71.0	stroop	71	0.622	blue	blue	stim	congruent	s643	False
12.223	1.5	2.136	congruent	1.0	71.0	stroop	71	0.612	blue	blue	stim	congruent	s643	False
14.365	1.5	2.0	congruent	1.0	89.0	stroop	89	0.586	red	red	stim	congruent	s643	False
16.367	1.5	2.0	congruent	1.0	82.0	stroop	82	0.777	green	green	stim	congruent	s643	False
18.372	1.5	2.0	incongruent	1.0	71.0	stroop	71	1.916	blue	red	stim	incongruent	s643	False
20.378	1.5	2.272	congruent	1.0	71.0	stroop	71	0.775	blue	blue	stim	congruent	s643	False
22.656	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.767	green	blue	stim	incongruent	s643	False
24.662	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.811	green	blue	stim	incongruent	s643	False
26.939	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.973	blue	green	stim	incongruent	s643	False
29.217	1.5	2.0	incongruent	0.0	82.0	stroop	71	1.224	green	red	stim	incongruent	s643	False
31.222	1.5	2.68	congruent	1.0	82.0	stroop	82	0.684	green	green	stim	congruent	s643	False
33.908	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.712	blue	green	stim	incongruent	s643	False
35.914	1.5	2.272	congruent	1.0	89.0	stroop	89	0.498	red	red	stim	congruent	s643	False
38.191	1.5	2.0	congruent	1.0	82.0	stroop	82	0.727	green	green	stim	congruent	s643	False
40.195	1.5	2.0	congruent	1.0	71.0	stroop	71	0.826	blue	blue	stim	congruent	s643	False
42.2	1.5	2.272	incongruent	0.0	89.0	stroop	82	1.571	red	green	stim	incongruent	s643	False
44.477	1.5	2.136	congruent	1.0	82.0	stroop	82	0.744	green	green	stim	congruent	s643	False
46.619	1.5	2.544	congruent	1.0	71.0	stroop	71	0.808	blue	blue	stim	congruent	s643	False
49.168	1.5	2.408	incongruent	1.0	71.0	stroop	71	1.027	blue	green	stim	incongruent	s643	False
