onset	duration	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_id	trial_type	worker_id	junk
3.51	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.834	red	green	stim	incongruent	s553	False
5.785	1.5	2.0	incongruent	1.0	82.0	stroop	82	1.264	green	blue	stim	incongruent	s553	False
7.786	1.5	2.0	congruent	1.0	89.0	stroop	89	0.647	red	red	stim	congruent	s553	False
9.789	1.5	2.0	congruent	1.0	89.0	stroop	89	0.493	red	red	stim	congruent	s553	False
11.792	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.722	blue	green	stim	incongruent	s553	False
13.794	1.5	2.136	congruent	1.0	89.0	stroop	89	0.622	red	red	stim	congruent	s553	False
15.933	1.5	2.0	congruent	1.0	89.0	stroop	89	0.536	red	red	stim	congruent	s553	False
17.936	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.607	blue	red	stim	incongruent	s553	False
19.938	1.5	2.136	congruent	1.0	82.0	stroop	82	0.553	green	green	stim	congruent	s553	False
22.076	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.813	blue	red	stim	incongruent	s553	False
24.079	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.745	green	blue	stim	incongruent	s553	False
26.081	1.5	2.136	incongruent	1.0	89.0	stroop	89	0.905	red	blue	stim	incongruent	s553	False
28.219	1.5	2.136	congruent	1.0	71.0	stroop	71	0.715	blue	blue	stim	congruent	s553	False
30.357	1.5	2.272	congruent	1.0	82.0	stroop	82	0.569	green	green	stim	congruent	s553	False
32.632	1.5	2.68	incongruent	1.0	89.0	stroop	89	0.535	red	green	stim	incongruent	s553	False
35.314	1.5	2.0	congruent	1.0	71.0	stroop	71	0.491	blue	blue	stim	congruent	s553	False
37.317	1.5	2.0	congruent	1.0	71.0	stroop	71	0.846	blue	blue	stim	congruent	s553	False
39.318	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.593	red	blue	stim	incongruent	s553	False
41.593	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.686	green	red	stim	incongruent	s553	False
43.595	1.5	2.0	congruent	1.0	89.0	stroop	89	0.64	red	red	stim	congruent	s553	False
45.597	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.898	green	red	stim	incongruent	s553	False
47.6	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.997	red	green	stim	incongruent	s553	False
49.602	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.925	green	blue	stim	incongruent	s553	False
51.605	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.631	blue	green	stim	incongruent	s553	False
53.607	1.5	2.272	congruent	1.0	82.0	stroop	82	0.868	green	green	stim	congruent	s553	False
55.881	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.903	red	blue	stim	incongruent	s553	False
57.883	1.5	2.408	congruent	1.0	71.0	stroop	71	0.622	blue	blue	stim	congruent	s553	False
60.293	1.5	2.0	congruent	1.0	82.0	stroop	82	0.689	green	green	stim	congruent	s553	False
62.296	1.5	2.136	congruent	1.0	71.0	stroop	71	1.017	blue	blue	stim	congruent	s553	False
64.434	1.5	2.0	congruent	1.0	71.0	stroop	71	0.586	blue	blue	stim	congruent	s553	False
66.436	1.5	2.0	congruent	1.0	82.0	stroop	82	0.716	green	green	stim	congruent	s553	False
68.438	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.599	red	blue	stim	incongruent	s553	False
70.441	1.5	2.272	congruent	1.0	82.0	stroop	82	1.084	green	green	stim	congruent	s553	False
72.716	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.693	green	blue	stim	incongruent	s553	False
74.719	1.5	2.272	incongruent	1.0	71.0	stroop	71	0.704	blue	red	stim	incongruent	s553	False
76.994	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.752	green	red	stim	incongruent	s553	False
79.268	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.792	red	green	stim	incongruent	s553	False
81.269	1.5	2.68	congruent	1.0	71.0	stroop	71	0.728	blue	blue	stim	congruent	s553	False
83.952	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.67	blue	red	stim	incongruent	s553	False
85.954	1.5	2.272	congruent	1.0	71.0	stroop	71	0.533	blue	blue	stim	congruent	s553	False
88.228	1.5	2.0	congruent	1.0	89.0	stroop	89	0.624	red	red	stim	congruent	s553	False
90.23	1.5	2.0	congruent	1.0	71.0	stroop	71	0.45	blue	blue	stim	congruent	s553	False
92.232	1.5	2.272	incongruent	1.0	82.0	stroop	82	0.631	green	red	stim	incongruent	s553	False
94.507	1.5	2.136	congruent	1.0	89.0	stroop	89	0.848	red	red	stim	congruent	s553	False
96.645	1.5	2.544	congruent	1.0	89.0	stroop	89	0.603	red	red	stim	congruent	s553	False
99.191	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.859	green	red	stim	incongruent	s553	False
101.6	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.722	green	red	stim	incongruent	s553	False
103.603	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.903	blue	green	stim	incongruent	s553	False
105.605	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.991	blue	green	stim	incongruent	s553	False
107.607	1.5	2.544	congruent	1.0	71.0	stroop	71	0.522	blue	blue	stim	congruent	s553	False
110.153	1.5	2.136	congruent	1.0	89.0	stroop	89	0.576	red	red	stim	congruent	s553	False
112.292	1.5	2.0	congruent	1.0	82.0	stroop	82	0.649	green	green	stim	congruent	s553	False
114.294	1.5	2.0	congruent	1.0	89.0	stroop	89	0.519	red	red	stim	congruent	s553	False
116.296	1.5	2.272	congruent	1.0	89.0	stroop	89	0.573	red	red	stim	congruent	s553	False
118.572	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.894	blue	red	stim	incongruent	s553	False
120.574	1.5	2.0	congruent	1.0	82.0	stroop	82	0.621	green	green	stim	congruent	s553	False
122.577	1.5	2.136	incongruent	1.0	82.0	stroop	82	1.027	green	blue	stim	incongruent	s553	False
124.715	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.543	green	red	stim	incongruent	s553	False
126.717	1.5	2.272	incongruent	1.0	89.0	stroop	89	0.7	red	blue	stim	incongruent	s553	False
128.992	1.5	2.136	congruent	1.0	71.0	stroop	71	0.493	blue	blue	stim	congruent	s553	False
131.13	1.5	2.408	incongruent	1.0	82.0	stroop	82	0.68	green	blue	stim	incongruent	s553	False
133.54	1.5	2.0	congruent	1.0	82.0	stroop	82	0.694	green	green	stim	congruent	s553	False
135.542	1.5	2.0	congruent	1.0	71.0	stroop	71	0.727	blue	blue	stim	congruent	s553	False
137.544	1.5	2.816	incongruent	1.0	89.0	stroop	89	0.95	red	blue	stim	incongruent	s553	False
140.362	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.537	red	green	stim	incongruent	s553	False
142.364	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.804	green	blue	stim	incongruent	s553	False
144.366	1.5	2.136	congruent	1.0	82.0	stroop	82	0.77	green	green	stim	congruent	s553	False
146.505	1.5	2.0	congruent	1.0	82.0	stroop	82	0.585	green	green	stim	congruent	s553	False
148.508	1.5	2.0	incongruent	1.0	89.0	stroop	89	0.66	red	blue	stim	incongruent	s553	False
150.51	1.5	2.0	congruent	1.0	82.0	stroop	82	0.764	green	green	stim	congruent	s553	False
152.512	1.5	2.0	incongruent	1.0	71.0	stroop	71	0.76	blue	green	stim	incongruent	s553	False
154.514	1.5	2.0	congruent	1.0	89.0	stroop	89	0.55	red	red	stim	congruent	s553	False
156.516	1.5	2.0	incongruent	1.0	82.0	stroop	82	0.863	green	blue	stim	incongruent	s553	False
158.517	1.5	2.0	congruent	1.0	71.0	stroop	71	0.725	blue	blue	stim	congruent	s553	False
