onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
4.415	1.0	5.803	0.9	3.224	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.488	orange	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	1	False
7.747	1.0	8.912	0.1	2.408	True	89.0	High-Low	n/a	twobytwo	89.0	1.065	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
11.069	1.0	12.465	0.9	2.816	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.496	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
14.79	1.0	16.178	0.9	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	0.488	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
17.309	1.0	18.31	0.1	2.136	True	89.0	Color	n/a	twobytwo	89.0	0.901	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
20.351	1.0	21.761	0.9	2.136	True	89.0	Color	stay	twobytwo	89.0	0.51	orange	9.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
23.394	1.0	24.779	0.9	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.485	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s491	0	False
25.5	1.0	26.393	0.1	2.0	True	71.0	Color	switch	twobytwo	71.0	0.793	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s491	0	False
27.606	1.0	28.527	0.1	2.272	True	89.0	High-Low	n/a	twobytwo	89.0	0.821	blue	3.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
29.985	1.0	30.886	0.1	2.408	True	89.0	Color	n/a	twobytwo	89.0	0.801	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
32.5	1.0	33.432	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.832	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
34.606	1.0	35.485	0.1	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.779	blue	8.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
37.651	1.0	39.103	0.9	2.0	True	71.0	Color	n/a	twobytwo	71.0	0.552	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
40.556	1.0	42.219	0.9	2.408	True	71.0	Magnitude	n/a	twobytwo	71.0	0.763	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
43.071	1.0	43.846	0.1	2.272	True	89.0	High-Low	switch	twobytwo	89.0	0.675	blue	3.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
46.25	1.0	47.708	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.558	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
48.355	1.0	49.259	0.1	2.272	True	89.0	Color	switch	twobytwo	89.0	0.804	orange	4.0	cue_switch	color	stay	stim	poldrack-single-stim	s491	0	False
50.733	1.0	51.761	0.1	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.928	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
52.839	1.0	53.916	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.977	blue	9.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
55.751	1.0	57.602	0.9	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.951	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
58.131	1.0	58.979	0.1	2.136	True	71.0	High-Low	n/a	twobytwo	71.0	0.748	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
60.373	1.0	61.449	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.976	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
62.479	1.0	63.311	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.732	blue	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
64.585	1.0	65.702	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	1.017	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
66.69	1.0	67.632	0.1	2.0	True	71.0	High-Low	switch	twobytwo	71.0	0.842	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
69.598	1.0	71.251	0.9	2.0	True	89.0	High-Low	stay	twobytwo	89.0	0.753	orange	4.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
72.504	1.0	73.881	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.477	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
74.745	1.0	75.762	0.1	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.917	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
77.651	1.0	79.172	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.621	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
80.558	1.0	82.339	0.9	2.136	True	71.0	Magnitude	switch	twobytwo	71.0	0.881	blue	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
82.802	1.0	83.75	0.1	2.0	True	89.0	High-Low	switch	twobytwo	89.0	0.848	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
84.909	1.0	85.767	0.1	2.136	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.758	blue	7.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
87.949	1.0	89.907	0.9	2.68	True	71.0	High-Low	n/a	twobytwo	71.0	1.058	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
90.734	1.0	91.711	0.1	2.272	True	89.0	High-Low	stay	twobytwo	89.0	0.877	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
93.914	1.0	95.276	0.9	2.136	True	71.0	High-Low	stay	twobytwo	71.0	0.462	orange	9.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
96.157	1.0	97.241	0.1	2.0	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.984	orange	7.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
99.062	1.0	100.427	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.465	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
102.103	1.0	104.231	0.9	2.68	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.228	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
105.69	1.0	107.345	0.9	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.755	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
108.869	1.0	110.624	0.9	2.0	True	89.0	High-Low	switch	twobytwo	89.0	0.855	blue	1.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
111.777	1.0	113.059	0.9	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.382	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
114.683	1.0	116.48	0.9	2.136	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.897	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
117.725	1.0	119.247	0.9	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.622	blue	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
120.633	1.0	122.526	0.9	2.0	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.993	blue	4.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
122.739	1.0	123.947	0.1	2.0	True	71.0	Color	switch	twobytwo	71.0	1.108	blue	8.0	cue_switch	color	stay	stim	poldrack-single-stim	s491	0	False
124.847	1.0	125.752	0.1	2.272	True	71.0	High-Low	n/a	twobytwo	71.0	0.805	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
127.227	1.0	128.254	0.1	2.408	True	89.0	Color	n/a	twobytwo	89.0	0.927	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
129.743	1.0	130.599	0.1	2.0	True	71.0	Color	stay	twobytwo	71.0	0.756	blue	3.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
131.851	1.0	133.094	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	1.143	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
134.757	1.0	136.257	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.6	orange	1.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
137.668	1.0	139.473	0.9	2.272	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.905	orange	8.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
140.046	1.0	140.891	0.1	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.745	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
143.091	1.0	144.549	0.9	2.0	True	71.0	High-Low	n/a	twobytwo	71.0	0.558	orange	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
145.198	1.0	146.05	0.1	2.544	True	71.0	Magnitude	switch	twobytwo	71.0	0.752	orange	7.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
147.85	1.0	148.874	0.1	2.272	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.924	blue	8.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
151.027	1.0	152.74	0.9	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.813	orange	1.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
153.405	1.0	154.641	0.1	2.0	True	71.0	Color	switch	twobytwo	71.0	1.136	blue	3.0	cue_switch	color	stay	stim	poldrack-single-stim	s491	0	False
155.513	1.0	156.689	0.1	2.0	True	89.0	Color	stay	twobytwo	89.0	1.076	orange	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
158.419	1.0	159.829	0.9	2.136	True	71.0	Magnitude	n/a	twobytwo	71.0	0.51	blue	8.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
160.662	1.0	161.588	0.1	2.0	False	71.0	Color	n/a	twobytwo	89.0	0.826	blue	4.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
162.767	1.0	164.047	0.1	2.136	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.18	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s491	0	False
165.008	1.0	165.813	0.1	2.272	True	71.0	Magnitude	n/a	twobytwo	71.0	0.705	orange	9.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
168.187	1.0	169.951	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.864	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
170.431	1.0	171.259	0.1	2.272	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.728	blue	2.0	cue_stay	color	stay	stim	poldrack-single-stim	s491	0	False
172.81	1.0	173.766	0.1	2.0	True	89.0	High-Low	n/a	twobytwo	89.0	0.856	blue	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
174.915	1.0	176.118	0.1	2.816	True	89.0	High-Low	stay	twobytwo	89.0	1.103	blue	3.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
178.637	1.0	180.515	0.9	2.408	True	89.0	Magnitude	switch	twobytwo	89.0	0.978	blue	4.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s491	0	False
181.152	1.0	181.89	0.1	2.0	True	71.0	Magnitude	stay	twobytwo	71.0	0.638	orange	6.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
184.061	1.0	185.901	0.9	2.544	True	89.0	Magnitude	stay	twobytwo	89.0	0.94	orange	1.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
186.711	1.0	187.676	0.1	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.865	orange	1.0	task_switch	color	switch	stim	poldrack-single-stim	s491	0	False
188.953	1.0	189.862	0.1	2.0	True	71.0	Magnitude	n/a	twobytwo	71.0	0.809	blue	6.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s491	0	False
191.057	1.0	192.189	0.1	2.0	True	89.0	Magnitude	stay	twobytwo	89.0	1.032	orange	2.0	cue_stay	magnitude	stay	stim	poldrack-single-stim	s491	0	False
