onset	duration	block_duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_id	trial_type	worker_id	junk
3.009	4.0	4.636	larger_later	discount_fixed	89	79.0	92.0	1.038	20.0	n/a	larger_later	s558	False
7.646	4.0	4.568	larger_later	discount_fixed	89	61.0	141.0	1.014	20.0	n/a	larger_later	s558	False
12.217	4.0	4.568	larger_later	discount_fixed	89	43.0	38.0	0.977	20.0	n/a	larger_later	s558	False
16.787	4.0	4.908	larger_later	discount_fixed	89	66.0	145.0	0.949	20.0	n/a	larger_later	s558	False
21.696	4.0	4.84	larger_later	discount_fixed	89	30.0	23.0	1.033	20.0	n/a	larger_later	s558	False
26.538	4.0	5.248	larger_later	discount_fixed	89	32.0	57.0	0.892	20.0	n/a	larger_later	s558	False
31.789	4.0	4.772	larger_later	discount_fixed	89	27.0	91.0	1.125	20.0	n/a	larger_later	s558	False
36.563	4.0	5.996	larger_later	discount_fixed	89	43.0	120.0	2.254	20.0	n/a	larger_later	s558	False
42.562	4.0	5.588	larger_later	discount_fixed	89	75.0	60.0	1.865	20.0	n/a	larger_later	s558	False
48.152	4.0	4.568	larger_later	discount_fixed	89	34.0	176.0	1.574	20.0	n/a	larger_later	s558	False
52.721	4.0	5.112	larger_later	discount_fixed	89	24.0	38.0	1.286	20.0	n/a	larger_later	s558	False
57.835	4.0	5.656	larger_later	discount_fixed	89	82.0	74.0	1.368	20.0	n/a	larger_later	s558	False
63.494	4.0	4.568	larger_later	discount_fixed	89	58.0	53.0	1.321	20.0	n/a	larger_later	s558	False
68.064	4.0	4.772	larger_later	discount_fixed	89	54.0	23.0	1.648	20.0	n/a	larger_later	s558	False
72.838	4.0	5.044	larger_later	discount_fixed	89	41.0	55.0	0.916	20.0	n/a	larger_later	s558	False
77.884	4.0	4.84	larger_later	discount_fixed	89	77.0	142.0	1.126	20.0	n/a	larger_later	s558	False
82.726	4.0	5.18	larger_later	discount_fixed	89	25.0	108.0	2.016	20.0	n/a	larger_later	s558	False
87.908	4.0	5.044	larger_later	discount_fixed	89	33.0	163.0	1.118	20.0	n/a	larger_later	s558	False
92.954	4.0	4.976	larger_later	discount_fixed	89	29.0	75.0	1.15	20.0	n/a	larger_later	s558	False
97.932	4.0	4.976	larger_later	discount_fixed	89	45.0	157.0	1.368	20.0	n/a	larger_later	s558	False
102.909	4.0	5.316	larger_later	discount_fixed	89	31.0	74.0	1.103	20.0	n/a	larger_later	s558	False
108.227	4.0	4.5	larger_later	discount_fixed	89	80.0	39.0	0.693	20.0	n/a	larger_later	s558	False
112.729	4.0	5.044	larger_later	discount_fixed	89	22.0	21.0	1.564	20.0	n/a	larger_later	s558	False
117.775	4.0	4.704	larger_later	discount_fixed	89	52.0	139.0	0.985	20.0	n/a	larger_later	s558	False
122.481	4.0	4.84	larger_later	discount_fixed	89	54.0	126.0	0.804	20.0	n/a	larger_later	s558	False
127.323	4.0	6.744	larger_later	discount_fixed	89	23.0	176.0	1.003	20.0	n/a	larger_later	s558	False
134.069	4.0	4.5	larger_later	discount_fixed	89	24.0	87.0	0.82	20.0	n/a	larger_later	s558	False
138.571	4.0	4.568	larger_later	discount_fixed	89	36.0	140.0	1.209	20.0	n/a	larger_later	s558	False
143.142	4.0	4.704	larger_later	discount_fixed	89	35.0	171.0	1.053	20.0	n/a	larger_later	s558	False
147.848	4.0	4.908	larger_later	discount_fixed	89	34.0	43.0	0.986	20.0	n/a	larger_later	s558	False
152.758	4.0	4.568	larger_later	discount_fixed	89	74.0	121.0	0.644	20.0	n/a	larger_later	s558	False
157.328	4.0	4.772	larger_later	discount_fixed	89	45.0	107.0	0.766	20.0	n/a	larger_later	s558	False
162.102	4.0	4.636	larger_later	discount_fixed	89	77.0	24.0	1.71	20.0	n/a	larger_later	s558	False
166.74	4.0	4.568	larger_later	discount_fixed	89	39.0	161.0	1.041	20.0	n/a	larger_later	s558	False
171.311	4.0	5.452	larger_later	discount_fixed	89	62.0	180.0	1.577	20.0	n/a	larger_later	s558	False
176.765	4.0	5.384	larger_later	discount_fixed	89	24.0	139.0	1.027	20.0	n/a	larger_later	s558	False
182.151	4.0	4.568	larger_later	discount_fixed	89	58.0	72.0	0.898	20.0	n/a	larger_later	s558	False
186.721	4.0	6.268	larger_later	discount_fixed	89	56.0	93.0	1.02	20.0	n/a	larger_later	s558	False
192.991	4.0	5.52	larger_later	discount_fixed	89	45.0	26.0	1.061	20.0	n/a	larger_later	s558	False
198.513	4.0	4.568	larger_later	discount_fixed	89	23.0	42.0	1.495	20.0	n/a	larger_later	s558	False
203.083	4.0	4.636	larger_later	discount_fixed	89	50.0	41.0	1.229	20.0	n/a	larger_later	s558	False
207.721	4.0	4.636	larger_later	discount_fixed	89	25.0	176.0	1.149	20.0	n/a	larger_later	s558	False
212.358	4.0	5.112	larger_later	discount_fixed	89	54.0	22.0	0.788	20.0	n/a	larger_later	s558	False
217.474	4.0	5.316	larger_later	discount_fixed	89	29.0	44.0	0.883	20.0	n/a	larger_later	s558	False
222.791	4.0	4.568	larger_later	discount_fixed	89	24.0	89.0	1.105	20.0	n/a	larger_later	s558	False
227.361	4.0	4.568	larger_later	discount_fixed	89	23.0	77.0	1.603	20.0	n/a	larger_later	s558	False
231.932	4.0	4.568	larger_later	discount_fixed	89	27.0	130.0	1.255	20.0	n/a	larger_later	s558	False
