onset	duration	block_duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id	junk
-0.18513599999999997	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.524	stim	s561	False
2.422728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.522	stim	s561	False
5.030592	1.7	2.100408	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.463	stim	s561	False
7.639	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.459	stim	s561	False
10.246864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.475	stim	s561	False
12.854864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.727	stim	s561	False
15.469	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.507	stim	s561	False
18.079592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.476	stim	s561	False
20.689456	1.7	2.1005439999999997	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.488	stim	s561	False
23.297864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.617	stim	s561	False
25.905864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.47	stim	s561	False
28.514	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.453	stim	s561	False
31.123	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.523	stim	s561	False
33.729864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.597	stim	s561	False
36.339	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.528	stim	s561	False
38.951864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.508	stim	s561	False
41.565	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.497	stim	s561	False
44.173592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.505	stim	s561	False
46.782	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.433	stim	s561	False
49.389184	1.7	2.100816	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.393	stim	s561	False
51.99732	1.7	2.1006799999999997	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.759	stim	s561	False
54.609	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.443	stim	s561	False
57.218864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.554	stim	s561	False
59.829864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.513	stim	s561	False
62.440864000000005	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.547	stim	s561	False
65.05	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.463	stim	s561	False
67.656864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.432	stim	s561	False
70.26404799999999	1.7	2.1009520000000004	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.451	stim	s561	False
72.872864	1.7	2.100136	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.37	stim	s561	False
75.48259200000001	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.438	stim	s561	False
78.093048	1.7	2.1009520000000004	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.446	stim	s561	False
80.705864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.503	stim	s561	False
83.31572800000001	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	incongruent	89	0.453	stim	s561	False
85.923728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.547	stim	s561	False
88.532	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.566	stim	s561	False
91.146	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.451	stim	s561	False
93.75372800000001	1.7	2.100272	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.575	stim	s561	False
96.362	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.582	stim	s561	False
98.97	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.647	stim	s561	False
101.57772800000001	1.7	2.100272	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.504	stim	s561	False
104.187	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.626	stim	s561	False
106.793864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.535	stim	s561	False
109.402728	1.7	2.100272	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.468	stim	s561	False
112.01	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.454	stim	s561	False
114.618	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.709	stim	s561	False
117.227	1.7	2.1	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.454	stim	s561	False
119.835	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.446	stim	s561	False
122.443	1.7	2.1	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.612	stim	s561	False
125.052	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.523	stim	s561	False
127.658728	1.7	2.100272	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.527	stim	s561	False
130.267864	1.7	2.100136	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.915	stim	s561	False
132.877912	1.7	2.1010880000000003	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.562	stim	s561	False
135.493728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.52	stim	s561	False
138.101864	1.7	2.100136	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.527	stim	s561	False
140.709864	1.7	2.100136	1.0	89.0	double	attention_network_task	up	left	congruent	89	0.464	stim	s561	False
143.318	1.7	2.1	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.641	stim	s561	False
145.926	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.573	stim	s561	False
148.539	1.7	2.1	0.0	71.0	spatial	attention_network_task	down	right	congruent	89	0.446	stim	s561	False
151.148	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.604	stim	s561	False
153.755864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.634	stim	s561	False
156.363728	1.7	2.100272	1.0	89.0	double	attention_network_task	down	left	incongruent	89	0.736	stim	s561	False
158.971864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.741	stim	s561	False
172.083864	1.7	2.100136	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.583	stim	s561	False
174.695	1.7	2.1	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.559	stim	s561	False
177.307	1.7	2.1	1.0	89.0	spatial	attention_network_task	up	left	congruent	89	0.415	stim	s561	False
179.916592	1.7	2.100408	1.0	89.0	double	attention_network_task	down	left	congruent	89	0.577	stim	s561	False
182.52445600000001	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	down	right	congruent	71	0.517	stim	s561	False
185.13259200000002	1.7	2.100408	1.0	89.0	spatial	attention_network_task	up	left	incongruent	89	0.636	stim	s561	False
187.741	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	congruent	71	0.517	stim	s561	False
190.348592	1.7	2.100408	1.0	71.0	double	attention_network_task	up	right	congruent	71	0.445	stim	s561	False
192.957	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	congruent	71	0.483	stim	s561	False
195.567592	1.7	2.100408	1.0	89.0	spatial	attention_network_task	down	left	congruent	89	0.539	stim	s561	False
198.177	1.7	2.1	1.0	71.0	spatial	attention_network_task	down	right	incongruent	71	0.459	stim	s561	False
200.787	1.7	2.1	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.41	stim	s561	False
203.39459200000002	1.7	2.100408	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.421	stim	s561	False
206.002864	1.7	2.100136	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.427	stim	s561	False
208.610728	1.7	2.100272	1.0	71.0	double	attention_network_task	down	right	incongruent	71	0.497	stim	s561	False
211.218456	1.7	2.1005439999999997	1.0	71.0	double	attention_network_task	up	right	incongruent	71	0.472	stim	s561	False
213.826728	1.7	2.100272	1.0	89.0	spatial	attention_network_task	down	left	incongruent	89	0.645	stim	s561	False
216.434	1.7	2.1	1.0	71.0	spatial	attention_network_task	up	right	incongruent	71	0.558	stim	s561	False
