onset	duration	movement_onset	CTI	block_duration	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task	task_switch	trial_id	trial_type	worker_id	first_trial_of_block	junk
3.623	1.0	4.52	0.1	3.224	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.797	orange	8.0	cue_stay	color	stay	stim	poldrack-single-stim	s607	1	False
6.956	1.0	7.869	0.1	2.408	False	71.0	Magnitude	n/a	twobytwo	89.0	0.813	orange	2.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s607	0	False
10.274	1.0	11.652	0.9	2.816	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.478	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s607	0	False
13.996	1.0	15.404	0.9	2.408	True	71.0	High-Low	n/a	twobytwo	71.0	0.508	orange	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s607	0	False
17.309	1.0	18.801	0.9	2.136	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.592	blue	2.0	task_switch	color	switch	stim	poldrack-single-stim	s607	0	False
20.353	1.0	21.712	0.9	2.136	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.459	orange	7.0	cue_stay	color	stay	stim	poldrack-single-stim	s607	0	False
22.595	1.0	23.558	0.1	2.0	True	89.0	Color	switch	twobytwo	89.0	0.863	blue	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s607	0	False
25.501	1.0	26.829	0.9	2.0	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.428	orange	7.0	cue_switch	color	stay	stim	poldrack-single-stim	s607	0	False
27.606	1.0	28.505	0.1	2.272	True	89.0	Magnitude	n/a	twobytwo	89.0	0.799	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s607	0	False
29.985	1.0	30.99	0.1	2.408	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.905	orange	2.0	task_switch	color	switch	stim	poldrack-single-stim	s607	0	False
33.3	1.0	34.67	0.9	2.0	True	89.0	Magnitude	n/a	twobytwo	89.0	0.47	blue	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s607	0	False
36.209	1.0	37.607	0.9	2.136	True	71.0	High-Low	switch	twobytwo	71.0	0.498	orange	2.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s607	0	False
38.452	1.0	39.5	0.1	2.0	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.948	orange	3.0	task_switch	color	switch	stim	poldrack-single-stim	s607	0	False
41.356	1.0	43.235	0.9	2.408	False	89.0	High-Low	n/a	twobytwo	71.0	0.979	orange	7.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s607	0	False
44.666	1.0	46.33	0.9	2.272	True	89.0	Magnitude	switch	twobytwo	89.0	0.764	orange	9.0	cue_switch	magnitude	stay	stim	poldrack-single-stim	s607	0	False
47.049	1.0	47.951	0.1	2.0	True	89.0	Color	n/a	twobytwo	89.0	0.802	blue	1.0	task_switch	color	switch	stim	poldrack-single-stim	s607	0	False
49.156	1.0	50.35	0.1	2.272	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.094	orange	6.0	cue_switch	color	stay	stim	poldrack-single-stim	s607	0	False
52.34	1.0	53.911	0.9	2.0	False	71.0	High-Low	n/a	twobytwo	89.0	0.671	blue	4.0	task_switch	magnitude	switch	stim	poldrack-single-stim	s607	0	False
55.249	1.0	57.104	0.9	2.0	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.955	orange	4.0	task_switch	color	switch	stim	poldrack-single-stim	s607	0	False
58.159	1.0	59.745	0.9	2.272	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.686	blue	6.0	cue_stay	color	stay	stim	poldrack-single-stim	s607	0	False
